box_1_Parle-G-GOLD(Clone) stack 42 Shelf_0 Rack_1_0_0
-9.125235, 0.8816558, 8.251029, 340.4935, 199.5125
-9.125235, 0.7091558, 8.251029, 340.4935, 213.1112
-9.32496, 0.7091558, 8.240561, 324.8654, 213.2188
-9.32496, 0.8816558, 8.240561, 324.8654, 199.6014
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.28432, 1.353857, 8.249134, 249.1216, 162.2943
-10.48356, 1.353857, 8.231704, 233.396, 162.3569
-10.50273, 1.353857, 8.450867, 232.1085, 161.5893
-10.30349, 1.353857, 8.468297, 247.3967, 161.5301
-10.50273, 1.353857, 8.450867, 232.1085, 161.5893
-10.50273, 1.203857, 8.450867, 232.1085, 173.1117
-10.30349, 1.203857, 8.468297, 247.3967, 173.0269
-10.30349, 1.353857, 8.468297, 247.3967, 161.5301
-10.30349, 1.353857, 8.468297, 247.3967, 161.5301
-10.30349, 1.203857, 8.468297, 247.3967, 173.0269
-10.28432, 1.203857, 8.249134, 249.1216, 174.1221
-10.28432, 1.353857, 8.249134, 249.1216, 162.2943
-10.48356, 1.203857, 8.231704, 233.396, 174.212
-10.28432, 1.203857, 8.249134, 249.1216, 174.1221
-10.30349, 1.203857, 8.468297, 247.3967, 173.0269
-10.50273, 1.203857, 8.450867, 232.1085, 173.1117
-10.48356, 1.353857, 8.231704, 233.396, 162.3569
-10.48356, 1.203857, 8.231704, 233.396, 174.212
-10.50273, 1.203857, 8.450867, 232.1085, 173.1117
-10.50273, 1.353857, 8.450867, 232.1085, 161.5893
-10.28432, 1.353857, 8.249134, 249.1216, 162.2943
-10.28432, 1.203857, 8.249134, 249.1216, 174.1221
-10.48356, 1.203857, 8.231704, 233.396, 174.212
-10.48356, 1.353857, 8.231704, 233.396, 162.3569
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.503857, 8.23015, 247.4645, 150.505
-10.50448, 1.503857, 8.251056, 231.7637, 150.4625
-10.48148, 1.503857, 8.469851, 233.7561, 150.0304
-10.28258, 1.503857, 8.448945, 249.0222, 150.0706
-10.48148, 1.503857, 8.469851, 233.7561, 150.0304
-10.48148, 1.353857, 8.469851, 233.7561, 161.5249
-10.28258, 1.353857, 8.448945, 249.0222, 161.5959
-10.28258, 1.503857, 8.448945, 249.0222, 150.0706
-10.28258, 1.503857, 8.448945, 249.0222, 150.0706
-10.28258, 1.353857, 8.448945, 249.0222, 161.5959
-10.30557, 1.353857, 8.23015, 247.4645, 162.3625
-10.30557, 1.503857, 8.23015, 247.4645, 150.505
-10.50448, 1.353857, 8.251056, 231.7637, 162.2874
-10.30557, 1.353857, 8.23015, 247.4645, 162.3625
-10.28258, 1.353857, 8.448945, 249.0222, 161.5959
-10.48148, 1.353857, 8.469851, 233.7561, 161.5249
-10.50448, 1.503857, 8.251056, 231.7637, 150.4625
-10.50448, 1.353857, 8.251056, 231.7637, 162.2874
-10.48148, 1.353857, 8.469851, 233.7561, 161.5249
-10.48148, 1.503857, 8.469851, 233.7561, 150.0304
-10.30557, 1.503857, 8.23015, 247.4645, 150.505
-10.30557, 1.353857, 8.23015, 247.4645, 162.3625
-10.50448, 1.353857, 8.251056, 231.7637, 162.2874
-10.50448, 1.503857, 8.251056, 231.7637, 150.4625
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.653857, 8.231704, 247.6272, 138.6468
-10.50273, 1.653857, 8.249134, 231.8992, 138.6385
-10.48356, 1.653857, 8.468297, 233.5956, 138.5366
-10.28432, 1.653857, 8.450867, 248.886, 138.5445
-10.48356, 1.653857, 8.468297, 233.5956, 138.5366
-10.48356, 1.503857, 8.468297, 233.5956, 150.0334
-10.28432, 1.503857, 8.450867, 248.886, 150.0669
-10.28432, 1.653857, 8.450867, 248.886, 138.5445
-10.28432, 1.653857, 8.450867, 248.886, 138.5445
-10.28432, 1.503857, 8.450867, 248.886, 150.0669
-10.30349, 1.503857, 8.231704, 247.6272, 150.5019
-10.30349, 1.653857, 8.231704, 247.6272, 138.6468
-10.50273, 1.503857, 8.249134, 231.8992, 150.4664
-10.30349, 1.503857, 8.231704, 247.6272, 150.5019
-10.28432, 1.503857, 8.450867, 248.886, 150.0669
-10.48356, 1.503857, 8.468297, 233.5956, 150.0334
-10.50273, 1.653857, 8.249134, 231.8992, 138.6385
-10.50273, 1.503857, 8.249134, 231.8992, 150.4664
-10.48356, 1.503857, 8.468297, 233.5956, 150.0334
-10.48356, 1.653857, 8.468297, 233.5956, 138.5366
-10.30349, 1.653857, 8.231704, 247.6272, 138.6468
-10.30349, 1.503857, 8.231704, 247.6272, 150.5019
-10.50273, 1.503857, 8.249134, 231.8992, 150.4664
-10.50273, 1.653857, 8.249134, 231.8992, 138.6385
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.803857, 8.23015, 247.4645, 126.7901
-10.50448, 1.803857, 8.251056, 231.7637, 126.8127
-10.48148, 1.803857, 8.469851, 233.7561, 127.0414
-10.28258, 1.803857, 8.448945, 249.0222, 127.0201
-10.48148, 1.803857, 8.469851, 233.7561, 127.0414
-10.48148, 1.653857, 8.469851, 233.7561, 138.5359
-10.28258, 1.653857, 8.448945, 249.0222, 138.5454
-10.28258, 1.803857, 8.448945, 249.0222, 127.0201
-10.28258, 1.803857, 8.448945, 249.0222, 127.0201
-10.28258, 1.653857, 8.448945, 249.0222, 138.5454
-10.30557, 1.653857, 8.23015, 247.4645, 138.6476
-10.30557, 1.803857, 8.23015, 247.4645, 126.7901
-10.50448, 1.653857, 8.251056, 231.7637, 138.6375
-10.30557, 1.653857, 8.23015, 247.4645, 138.6476
-10.28258, 1.653857, 8.448945, 249.0222, 138.5454
-10.48148, 1.653857, 8.469851, 233.7561, 138.5359
-10.50448, 1.803857, 8.251056, 231.7637, 126.8127
-10.50448, 1.653857, 8.251056, 231.7637, 138.6375
-10.48148, 1.653857, 8.469851, 233.7561, 138.5359
-10.48148, 1.803857, 8.469851, 233.7561, 127.0414
-10.30557, 1.803857, 8.23015, 247.4645, 126.7901
-10.30557, 1.653857, 8.23015, 247.4645, 138.6476
-10.50448, 1.653857, 8.251056, 231.7637, 138.6375
-10.50448, 1.803857, 8.251056, 231.7637, 126.8127
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.953857, 8.231704, 247.6272, 114.9368
-10.50273, 1.953857, 8.249134, 231.8992, 114.9827
-10.48356, 1.953857, 8.468297, 233.5956, 115.5431
-10.28432, 1.953857, 8.450867, 248.886, 115.4997
-10.48356, 1.953857, 8.468297, 233.5956, 115.5431
-10.48356, 1.803857, 8.468297, 233.5956, 127.0399
-10.28432, 1.803857, 8.450867, 248.886, 127.0221
-10.28432, 1.953857, 8.450867, 248.886, 115.4997
-10.28432, 1.953857, 8.450867, 248.886, 115.4997
-10.28432, 1.803857, 8.450867, 248.886, 127.0221
-10.30349, 1.803857, 8.231704, 247.6272, 126.7918
-10.30349, 1.953857, 8.231704, 247.6272, 114.9368
-10.50273, 1.803857, 8.249134, 231.8992, 126.8106
-10.30349, 1.803857, 8.231704, 247.6272, 126.7918
-10.28432, 1.803857, 8.450867, 248.886, 127.0221
-10.48356, 1.803857, 8.468297, 233.5956, 127.0399
-10.50273, 1.953857, 8.249134, 231.8992, 114.9827
-10.50273, 1.803857, 8.249134, 231.8992, 126.8106
-10.48356, 1.803857, 8.468297, 233.5956, 127.0399
-10.48356, 1.953857, 8.468297, 233.5956, 115.5431
-10.30349, 1.953857, 8.231704, 247.6272, 114.9368
-10.30349, 1.803857, 8.231704, 247.6272, 126.7918
-10.50273, 1.803857, 8.249134, 231.8992, 126.8106
-10.50273, 1.953857, 8.249134, 231.8992, 114.9827
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.910359, 1.380775, 8.221532, 278.75, 160.2634
-10.11009, 1.380775, 8.231998, 262.9121, 160.2286
-10.09717, 1.380775, 8.478469, 263.1804, 159.4353
-9.897443, 1.380775, 8.468002, 278.52, 159.4679
-10.09717, 1.380775, 8.478469, 263.1804, 159.4353
-10.09717, 1.204525, 8.478469, 263.1804, 172.9264
-9.897443, 1.204525, 8.468002, 278.52, 172.9771
-9.897443, 1.380775, 8.468002, 278.52, 159.4679
-9.897443, 1.380775, 8.468002, 278.52, 159.4679
-9.897443, 1.204525, 8.468002, 278.52, 172.9771
-9.910359, 1.204525, 8.221532, 278.75, 174.2117
-9.910359, 1.380775, 8.221532, 278.75, 160.2634
-10.11009, 1.204525, 8.231998, 262.9121, 174.1577
-9.910359, 1.204525, 8.221532, 278.75, 174.2117
-9.897443, 1.204525, 8.468002, 278.52, 172.9771
-10.09717, 1.204525, 8.478469, 263.1804, 172.9264
-10.11009, 1.380775, 8.231998, 262.9121, 160.2286
-10.11009, 1.204525, 8.231998, 262.9121, 174.1577
-10.09717, 1.204525, 8.478469, 263.1804, 172.9264
-10.09717, 1.380775, 8.478469, 263.1804, 159.4353
-9.910359, 1.380775, 8.221532, 278.75, 160.2634
-9.910359, 1.204525, 8.221532, 278.75, 174.2117
-10.11009, 1.204525, 8.231998, 262.9121, 174.1577
-10.11009, 1.380775, 8.231998, 262.9121, 160.2286
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.897443, 1.557025, 8.231998, 279.7174, 146.2994
-10.09717, 1.557025, 8.221532, 263.966, 146.315
-10.11009, 1.557025, 8.468002, 262.2214, 145.9587
-9.910359, 1.557025, 8.478469, 277.4798, 145.9441
-10.11009, 1.557025, 8.468002, 262.2214, 145.9587
-10.11009, 1.380775, 8.468002, 262.2214, 159.4679
-9.910359, 1.380775, 8.478469, 277.4798, 159.4353
-9.910359, 1.557025, 8.478469, 277.4798, 145.9441
-9.910359, 1.557025, 8.478469, 277.4798, 145.9441
-9.910359, 1.380775, 8.478469, 277.4798, 159.4353
-9.897443, 1.380775, 8.231998, 279.7174, 160.2286
-9.897443, 1.557025, 8.231998, 279.7174, 146.2994
-10.09717, 1.380775, 8.221532, 263.966, 160.2634
-9.897443, 1.380775, 8.231998, 279.7174, 160.2286
-9.910359, 1.380775, 8.478469, 277.4798, 159.4353
-10.11009, 1.380775, 8.468002, 262.2214, 159.4679
-10.09717, 1.557025, 8.221532, 263.966, 146.315
-10.09717, 1.380775, 8.221532, 263.966, 160.2634
-10.11009, 1.380775, 8.468002, 262.2214, 159.4679
-10.11009, 1.557025, 8.468002, 262.2214, 145.9587
-9.897443, 1.557025, 8.231998, 279.7174, 146.2994
-9.897443, 1.380775, 8.231998, 279.7174, 160.2286
-10.09717, 1.380775, 8.221532, 263.966, 160.2634
-10.09717, 1.557025, 8.221532, 263.966, 146.315
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 1.376249, 8.247414, 309.8109, 160.5344
-9.714835, 1.376249, 8.243923, 294.064, 160.5461
-9.718477, 1.376249, 8.452587, 292.3404, 159.8638
-9.518508, 1.376249, 8.456078, 307.6676, 159.8527
-9.718477, 1.376249, 8.452587, 292.3404, 159.8638
-9.718477, 1.203749, 8.452587, 292.3404, 173.1116
-9.518508, 1.203749, 8.456078, 307.6676, 173.0946
-9.518508, 1.376249, 8.456078, 307.6676, 159.8527
-9.518508, 1.376249, 8.456078, 307.6676, 159.8527
-9.518508, 1.203749, 8.456078, 307.6676, 173.0946
-9.514866, 1.203749, 8.247414, 309.8109, 174.1395
-9.514866, 1.376249, 8.247414, 309.8109, 160.5344
-9.714835, 1.203749, 8.243923, 294.064, 174.1575
-9.514866, 1.203749, 8.247414, 309.8109, 174.1395
-9.518508, 1.203749, 8.456078, 307.6676, 173.0946
-9.718477, 1.203749, 8.452587, 292.3404, 173.1116
-9.714835, 1.376249, 8.243923, 294.064, 160.5461
-9.714835, 1.203749, 8.243923, 294.064, 174.1575
-9.718477, 1.203749, 8.452587, 292.3404, 173.1116
-9.718477, 1.376249, 8.452587, 292.3404, 159.8638
-9.514866, 1.376249, 8.247414, 309.8109, 160.5344
-9.514866, 1.203749, 8.247414, 309.8109, 174.1395
-9.714835, 1.203749, 8.243923, 294.064, 174.1575
-9.714835, 1.376249, 8.243923, 294.064, 160.5461
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.506312, 1.548749, 8.256677, 310.3998, 146.9147
-9.705216, 1.548749, 8.235771, 294.8819, 146.9475
-9.727031, 1.548749, 8.443324, 291.7448, 146.6297
-9.528127, 1.548749, 8.46423, 306.8595, 146.5986
-9.727031, 1.548749, 8.443324, 291.7448, 146.6297
-9.727031, 1.376249, 8.443324, 291.7448, 159.8933
-9.528127, 1.376249, 8.46423, 306.8595, 159.8268
-9.528127, 1.548749, 8.46423, 306.8595, 146.5986
-9.528127, 1.548749, 8.46423, 306.8595, 146.5986
-9.528127, 1.376249, 8.46423, 306.8595, 159.8268
-9.506312, 1.376249, 8.256677, 310.3998, 160.5033
-9.506312, 1.548749, 8.256677, 310.3998, 146.9147
-9.705216, 1.376249, 8.235771, 294.8819, 160.5735
-9.506312, 1.376249, 8.256677, 310.3998, 160.5033
-9.528127, 1.376249, 8.46423, 306.8595, 159.8268
-9.727031, 1.376249, 8.443324, 291.7448, 159.8933
-9.705216, 1.548749, 8.235771, 294.8819, 146.9475
-9.705216, 1.376249, 8.235771, 294.8819, 160.5735
-9.727031, 1.376249, 8.443324, 291.7448, 159.8933
-9.727031, 1.548749, 8.443324, 291.7448, 146.6297
-9.506312, 1.548749, 8.256677, 310.3998, 146.9147
-9.506312, 1.376249, 8.256677, 310.3998, 160.5033
-9.705216, 1.376249, 8.235771, 294.8819, 160.5735
-9.705216, 1.548749, 8.235771, 294.8819, 146.9475
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.528127, 1.721249, 8.235771, 308.8704, 133.3215
-9.727031, 1.721249, 8.256677, 293.0128, 133.3261
-9.705216, 1.721249, 8.46423, 293.2794, 133.3705
-9.506312, 1.721249, 8.443324, 308.7159, 133.3661
-9.705216, 1.721249, 8.46423, 293.2794, 133.3705
-9.705216, 1.548749, 8.46423, 293.2794, 146.5986
-9.506312, 1.548749, 8.443324, 308.7159, 146.6297
-9.506312, 1.721249, 8.443324, 308.7159, 133.3661
-9.506312, 1.721249, 8.443324, 308.7159, 133.3661
-9.506312, 1.548749, 8.443324, 308.7159, 146.6297
-9.528127, 1.548749, 8.235771, 308.8704, 146.9475
-9.528127, 1.721249, 8.235771, 308.8704, 133.3215
-9.727031, 1.548749, 8.256677, 293.0128, 146.9147
-9.528127, 1.548749, 8.235771, 308.8704, 146.9475
-9.506312, 1.548749, 8.443324, 308.7159, 146.6297
-9.705216, 1.548749, 8.46423, 293.2794, 146.5986
-9.727031, 1.721249, 8.256677, 293.0128, 133.3261
-9.727031, 1.548749, 8.256677, 293.0128, 146.9147
-9.705216, 1.548749, 8.46423, 293.2794, 146.5986
-9.705216, 1.721249, 8.46423, 293.2794, 133.3705
-9.528127, 1.721249, 8.235771, 308.8704, 133.3215
-9.528127, 1.548749, 8.235771, 308.8704, 146.9475
-9.727031, 1.548749, 8.256677, 293.0128, 146.9147
-9.727031, 1.721249, 8.256677, 293.0128, 133.3261
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.518508, 1.893749, 8.243923, 309.5556, 119.7119
-9.718477, 1.893749, 8.247414, 293.752, 119.7189
-9.714835, 1.893749, 8.456078, 292.5966, 120.1269
-9.514866, 1.893749, 8.452587, 307.9776, 120.1202
-9.714835, 1.893749, 8.456078, 292.5966, 120.1269
-9.714835, 1.721249, 8.456078, 292.5966, 133.3688
-9.514866, 1.721249, 8.452587, 307.9776, 133.3681
-9.514866, 1.893749, 8.452587, 307.9776, 120.1202
-9.514866, 1.893749, 8.452587, 307.9776, 120.1202
-9.514866, 1.721249, 8.452587, 307.9776, 133.3681
-9.518508, 1.721249, 8.243923, 309.5556, 133.3233
-9.518508, 1.893749, 8.243923, 309.5556, 119.7119
-9.718477, 1.721249, 8.247414, 293.752, 133.3241
-9.518508, 1.721249, 8.243923, 309.5556, 133.3233
-9.514866, 1.721249, 8.452587, 307.9776, 133.3681
-9.714835, 1.721249, 8.456078, 292.5966, 133.3688
-9.718477, 1.893749, 8.247414, 293.752, 119.7189
-9.718477, 1.721249, 8.247414, 293.752, 133.3241
-9.714835, 1.721249, 8.456078, 292.5966, 133.3688
-9.714835, 1.893749, 8.456078, 292.5966, 120.1269
-9.518508, 1.893749, 8.243923, 309.5556, 119.7119
-9.518508, 1.721249, 8.243923, 309.5556, 133.3233
-9.718477, 1.721249, 8.247414, 293.752, 133.3241
-9.718477, 1.893749, 8.247414, 293.752, 119.7189
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 2.066249, 8.247414, 309.8109, 106.1138
-9.714835, 2.066249, 8.243923, 294.064, 106.1005
-9.718477, 2.06625, 8.452587, 292.3404, 106.8723
-9.518508, 2.06625, 8.456078, 307.6676, 106.8849
-9.718477, 2.06625, 8.452587, 292.3404, 106.8723
-9.718477, 1.893749, 8.452587, 292.3404, 120.1202
-9.518508, 1.893749, 8.456078, 307.6676, 120.1269
-9.518508, 2.06625, 8.456078, 307.6676, 106.8849
-9.518508, 2.06625, 8.456078, 307.6676, 106.8849
-9.518508, 1.893749, 8.456078, 307.6676, 120.1269
-9.514866, 1.893749, 8.247414, 309.8109, 119.7189
-9.514866, 2.066249, 8.247414, 309.8109, 106.1138
-9.714835, 1.893749, 8.243923, 294.064, 119.7119
-9.514866, 1.893749, 8.247414, 309.8109, 119.7189
-9.518508, 1.893749, 8.456078, 307.6676, 120.1269
-9.718477, 1.893749, 8.452587, 292.3404, 120.1202
-9.714835, 2.066249, 8.243923, 294.064, 106.1005
-9.714835, 1.893749, 8.243923, 294.064, 119.7119
-9.718477, 1.893749, 8.452587, 292.3404, 120.1202
-9.718477, 2.06625, 8.452587, 292.3404, 106.8723
-9.514866, 2.066249, 8.247414, 309.8109, 106.1138
-9.514866, 1.893749, 8.247414, 309.8109, 119.7189
-9.714835, 1.893749, 8.243923, 294.064, 119.7119
-9.714835, 2.066249, 8.243923, 294.064, 106.1005
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25452, 2.576536, 8.226583, 251.5057, 65.67737
-10.4544, 2.576536, 8.233563, 235.7019, 65.7411
-10.44602, 2.576536, 8.473417, 236.4751, 67.86176
-10.24614, 2.576536, 8.466437, 251.7952, 67.80188
-10.44602, 2.576536, 8.473417, 236.4751, 67.86176
-10.44602, 2.389036, 8.473417, 236.4751, 82.22331
-10.24614, 2.389036, 8.466437, 251.7952, 82.17624
-10.24614, 2.576536, 8.466437, 251.7952, 67.80188
-10.24614, 2.576536, 8.466437, 251.7952, 67.80188
-10.24614, 2.389036, 8.466437, 251.7952, 82.17624
-10.25452, 2.389036, 8.226583, 251.5057, 80.5062
-10.25452, 2.576536, 8.226583, 251.5057, 65.67737
-10.4544, 2.389036, 8.233563, 235.7019, 80.55629
-10.25452, 2.389036, 8.226583, 251.5057, 80.5062
-10.24614, 2.389036, 8.466437, 251.7952, 82.17624
-10.44602, 2.389036, 8.473417, 236.4751, 82.22331
-10.4544, 2.576536, 8.233563, 235.7019, 65.7411
-10.4544, 2.389036, 8.233563, 235.7019, 80.55629
-10.44602, 2.389036, 8.473417, 236.4751, 82.22331
-10.44602, 2.576536, 8.473417, 236.4751, 67.86176
-10.25452, 2.576536, 8.226583, 251.5057, 65.67737
-10.25452, 2.389036, 8.226583, 251.5057, 80.5062
-10.4544, 2.389036, 8.233563, 235.7019, 80.55629
-10.4544, 2.576536, 8.233563, 235.7019, 65.7411
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.26111, 2.764036, 8.221742, 250.9915, 50.79483
-10.46035, 2.764036, 8.239173, 235.2353, 50.98798
-10.43943, 2.764036, 8.478259, 236.9817, 53.55057
-10.24019, 2.764036, 8.460828, 252.2602, 53.36903
-10.43943, 2.764036, 8.478259, 236.9817, 53.55057
-10.43943, 2.576536, 8.478259, 236.9817, 67.90323
-10.24019, 2.576536, 8.460828, 252.2602, 67.75368
-10.24019, 2.764036, 8.460828, 252.2602, 53.36903
-10.24019, 2.764036, 8.460828, 252.2602, 53.36903
-10.24019, 2.576536, 8.460828, 252.2602, 67.75368
-10.26111, 2.576536, 8.221742, 250.9915, 65.63312
-10.26111, 2.764036, 8.221742, 250.9915, 50.79483
-10.46035, 2.576536, 8.239173, 235.2353, 65.79222
-10.26111, 2.576536, 8.221742, 250.9915, 65.63312
-10.24019, 2.576536, 8.460828, 252.2602, 67.75368
-10.43943, 2.576536, 8.478259, 236.9817, 67.90323
-10.46035, 2.764036, 8.239173, 235.2353, 50.98798
-10.46035, 2.576536, 8.239173, 235.2353, 65.79222
-10.43943, 2.576536, 8.478259, 236.9817, 67.90323
-10.43943, 2.764036, 8.478259, 236.9817, 53.55057
-10.26111, 2.764036, 8.221742, 250.9915, 50.79483
-10.26111, 2.576536, 8.221742, 250.9915, 65.63312
-10.46035, 2.576536, 8.239173, 235.2353, 65.79222
-10.46035, 2.764036, 8.239173, 235.2353, 50.98798
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 2.951536, 8.228273, 251.6723, 36.04181
-10.45235, 2.951536, 8.231764, 235.8628, 36.08733
-10.44816, 2.951536, 8.471727, 236.3104, 39.11798
-10.24819, 2.951536, 8.468237, 251.6356, 39.07524
-10.44816, 2.951536, 8.471727, 236.3104, 39.11798
-10.44816, 2.764036, 8.471727, 236.3104, 53.48262
-10.24819, 2.764036, 8.468237, 251.6356, 53.44627
-10.24819, 2.951536, 8.468237, 251.6356, 39.07524
-10.24819, 2.951536, 8.468237, 251.6356, 39.07524
-10.24819, 2.764036, 8.468237, 251.6356, 53.44627
-10.25238, 2.764036, 8.228273, 251.6723, 50.86731
-10.25238, 2.951536, 8.228273, 251.6723, 36.04181
-10.45235, 2.764036, 8.231764, 235.8628, 50.90599
-10.25238, 2.764036, 8.228273, 251.6723, 50.86731
-10.24819, 2.764036, 8.468237, 251.6356, 53.44627
-10.44816, 2.764036, 8.471727, 236.3104, 53.48262
-10.45235, 2.951536, 8.231764, 235.8628, 36.08733
-10.45235, 2.764036, 8.231764, 235.8628, 50.90599
-10.44816, 2.764036, 8.471727, 236.3104, 53.48262
-10.44816, 2.951536, 8.471727, 236.3104, 39.11798
-10.25238, 2.951536, 8.228273, 251.6723, 36.04181
-10.25238, 2.764036, 8.228273, 251.6723, 50.86731
-10.45235, 2.764036, 8.231764, 235.8628, 50.90599
-10.45235, 2.951536, 8.231764, 235.8628, 36.08733
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 3.139036, 8.228273, 251.6723, 21.21629
-10.45235, 3.139036, 8.231764, 235.8628, 21.26862
-10.44816, 3.139036, 8.471727, 236.3104, 24.75333
-10.24819, 3.139036, 8.468237, 251.6356, 24.70418
-10.44816, 3.139036, 8.471727, 236.3104, 24.75333
-10.44816, 2.951536, 8.471727, 236.3104, 39.11798
-10.24819, 2.951536, 8.468237, 251.6356, 39.07524
-10.24819, 3.139036, 8.468237, 251.6356, 24.70418
-10.24819, 3.139036, 8.468237, 251.6356, 24.70418
-10.24819, 2.951536, 8.468237, 251.6356, 39.07524
-10.25238, 2.951536, 8.228273, 251.6723, 36.04181
-10.25238, 3.139036, 8.228273, 251.6723, 21.21629
-10.45235, 2.951536, 8.231764, 235.8628, 36.08733
-10.25238, 2.951536, 8.228273, 251.6723, 36.04181
-10.24819, 2.951536, 8.468237, 251.6356, 39.07524
-10.44816, 2.951536, 8.471727, 236.3104, 39.11798
-10.45235, 3.139036, 8.231764, 235.8628, 21.26862
-10.45235, 2.951536, 8.231764, 235.8628, 36.08733
-10.44816, 2.951536, 8.471727, 236.3104, 39.11798
-10.44816, 3.139036, 8.471727, 236.3104, 24.75333
-10.25238, 3.139036, 8.228273, 251.6723, 21.21629
-10.25238, 2.951536, 8.228273, 251.6723, 36.04181
-10.45235, 2.951536, 8.231764, 235.8628, 36.08733
-10.45235, 3.139036, 8.231764, 235.8628, 21.26862
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.455878, 2.553905, 8.240984, 314.5263, 67.59517
-9.655117, 2.553905, 8.223553, 298.9341, 67.44023
-9.675717, 2.553905, 8.459017, 295.5786, 69.47476
-9.476479, 2.553905, 8.476448, 310.7097, 69.62051
-9.675717, 2.553905, 8.459017, 295.5786, 69.47476
-9.675717, 2.388905, 8.459017, 295.5786, 82.1362
-9.476479, 2.388905, 8.476448, 310.7097, 82.25378
-9.476479, 2.553905, 8.476448, 310.7097, 69.62051
-9.476479, 2.553905, 8.476448, 310.7097, 69.62051
-9.476479, 2.388905, 8.476448, 310.7097, 82.25378
-9.455878, 2.388905, 8.240984, 314.5263, 80.6198
-9.455878, 2.553905, 8.240984, 314.5263, 67.59517
-9.655117, 2.388905, 8.223553, 298.9341, 80.49483
-9.455878, 2.388905, 8.240984, 314.5263, 80.6198
-9.476479, 2.388905, 8.476448, 310.7097, 82.25378
-9.675717, 2.388905, 8.459017, 295.5786, 82.1362
-9.655117, 2.553905, 8.223553, 298.9341, 67.44023
-9.655117, 2.388905, 8.223553, 298.9341, 80.49483
-9.675717, 2.388905, 8.459017, 295.5786, 82.1362
-9.675717, 2.553905, 8.459017, 295.5786, 69.47476
-9.455878, 2.553905, 8.240984, 314.5263, 67.59517
-9.455878, 2.388905, 8.240984, 314.5263, 80.6198
-9.655117, 2.388905, 8.223553, 298.9341, 80.49483
-9.655117, 2.553905, 8.223553, 298.9341, 67.44023
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.467875, 2.718905, 8.230091, 313.6848, 54.45512
-9.667845, 2.718905, 8.233582, 297.8506, 54.49214
-9.66372, 2.718905, 8.46991, 296.4206, 56.9221
-9.463751, 2.718905, 8.466419, 311.776, 56.88727
-9.66372, 2.718905, 8.46991, 296.4206, 56.9221
-9.66372, 2.553905, 8.46991, 296.4206, 69.5659
-9.463751, 2.553905, 8.466419, 311.776, 69.53673
-9.463751, 2.718905, 8.466419, 311.776, 56.88727
-9.463751, 2.718905, 8.466419, 311.776, 56.88727
-9.463751, 2.553905, 8.466419, 311.776, 69.53673
-9.467875, 2.553905, 8.230091, 313.6848, 67.49844
-9.467875, 2.718905, 8.230091, 313.6848, 54.45512
-9.667845, 2.553905, 8.233582, 297.8506, 67.52946
-9.467875, 2.553905, 8.230091, 313.6848, 67.49844
-9.463751, 2.553905, 8.466419, 311.776, 69.53673
-9.66372, 2.553905, 8.46991, 296.4206, 69.5659
-9.667845, 2.718905, 8.233582, 297.8506, 54.49214
-9.667845, 2.553905, 8.233582, 297.8506, 67.52946
-9.66372, 2.553905, 8.46991, 296.4206, 69.5659
-9.66372, 2.718905, 8.46991, 296.4206, 56.9221
-9.467875, 2.718905, 8.230091, 313.6848, 54.45512
-9.467875, 2.553905, 8.230091, 313.6848, 67.49844
-9.667845, 2.553905, 8.233582, 297.8506, 67.52946
-9.667845, 2.718905, 8.233582, 297.8506, 54.49214
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.056808, 2.538451, 8.251056, 345.8874, 68.90268
-9.255713, 2.538451, 8.23015, 330.4556, 68.72063
-9.278709, 2.538451, 8.448945, 326.1543, 70.57765
-9.079804, 2.538451, 8.469851, 341.1664, 70.74966
-9.278709, 2.538451, 8.448945, 326.1543, 70.57765
-9.278709, 2.388451, 8.448945, 326.1543, 82.10292
-9.079804, 2.388451, 8.469851, 341.1664, 82.24414
-9.079804, 2.538451, 8.469851, 341.1664, 70.74966
