box_5_LMRR(Clone) stack 41 Shelf_0 Rack_1_0_0
-9.522972, 0.4692638, 8.243557, 281.588, 232.118
-9.53065, 0.4692639, 8.463424, 279.8304, 229.3886
-9.730528, 0.4692639, 8.456444, 264.5231, 229.4729
-9.72285, 0.6192639, 8.236577, 265.8393, 220.3597
-9.72285, 0.4692638, 8.236577, 265.8393, 232.2072
-9.730528, 0.4692639, 8.456444, 264.5231, 229.4729
-9.730528, 0.6192639, 8.456444, 264.5231, 217.9587
-9.522972, 0.6192639, 8.243557, 281.588, 220.2814
-9.522972, 0.4692638, 8.243557, 281.588, 232.118
-9.72285, 0.4692638, 8.236577, 265.8393, 232.2072
-9.72285, 0.6192639, 8.236577, 265.8393, 220.3597
box_3_Hareli(Clone) stack 54 Shelf_0 Rack_1_0_1
-9.538795, 0.7692638, 8.23015, 280.4106, 208.5745
-9.7377, 0.7692638, 8.251056, 264.6194, 208.3725
-9.714705, 0.7692638, 8.469851, 265.6936, 206.3222
-9.5158, 0.7692638, 8.448945, 281.0453, 206.5131
-9.714705, 0.7692638, 8.469851, 265.6936, 206.3222
-9.714705, 0.6192638, 8.469851, 265.6936, 217.8166
-9.5158, 0.6192638, 8.448945, 281.0453, 218.0383
-9.5158, 0.7692638, 8.448945, 281.0453, 206.5131
-9.5158, 0.7692638, 8.448945, 281.0453, 206.5131
-9.5158, 0.6192638, 8.448945, 281.0453, 218.0383
-9.538795, 0.6192638, 8.23015, 280.4106, 220.432
-9.538795, 0.7692638, 8.23015, 280.4106, 208.5745
-9.7377, 0.6192638, 8.251056, 264.6194, 220.1973
-9.538795, 0.6192638, 8.23015, 280.4106, 220.432
-9.5158, 0.6192638, 8.448945, 281.0453, 218.0383
-9.714705, 0.6192638, 8.469851, 265.6936, 217.8166
-9.7377, 0.7692638, 8.251056, 264.6194, 208.3725
-9.7377, 0.6192638, 8.251056, 264.6194, 220.1973
-9.714705, 0.6192638, 8.469851, 265.6936, 217.8166
-9.714705, 0.7692638, 8.469851, 265.6936, 206.3222
-9.538795, 0.7692638, 8.23015, 280.4106, 208.5745
-9.538795, 0.6192638, 8.23015, 280.4106, 220.432
-9.7377, 0.6192638, 8.251056, 264.6194, 220.1973
-9.7377, 0.7692638, 8.251056, 264.6194, 208.3725
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.1916559, 8.247414, 312.6592, 253.9638
-9.328722, 0.1916559, 8.243923, 296.9136, 254.0184
-9.332364, 0.1916559, 8.452587, 295.1138, 250.8396
-9.132395, 0.1916559, 8.456078, 310.4398, 250.7878
-9.332364, 0.1916559, 8.452587, 295.1138, 250.8396
-9.332364, 0.01915592, 8.452587, 295.1138, 264.0874
-9.132395, 0.01915592, 8.456078, 310.4398, 264.0298
-9.132395, 0.1916559, 8.456078, 310.4398, 250.7878
-9.132395, 0.1916559, 8.456078, 310.4398, 250.7878
-9.132395, 0.01915592, 8.456078, 310.4398, 264.0298
-9.128753, 0.01915589, 8.247414, 312.6592, 267.5689
-9.128753, 0.1916559, 8.247414, 312.6592, 253.9638
-9.328722, 0.01915589, 8.243923, 296.9136, 267.6298
-9.128753, 0.01915589, 8.247414, 312.6592, 267.5689
-9.132395, 0.01915592, 8.456078, 310.4398, 264.0298
-9.332364, 0.01915592, 8.452587, 295.1138, 264.0874
-9.328722, 0.1916559, 8.243923, 296.9136, 254.0184
-9.328722, 0.01915589, 8.243923, 296.9136, 267.6298
-9.332364, 0.01915592, 8.452587, 295.1138, 264.0874
-9.332364, 0.1916559, 8.452587, 295.1138, 250.8396
-9.128753, 0.1916559, 8.247414, 312.6592, 253.9638
-9.128753, 0.01915589, 8.247414, 312.6592, 267.5689
-9.328722, 0.01915589, 8.243923, 296.9136, 267.6298
-9.328722, 0.1916559, 8.243923, 296.9136, 254.0184
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.3641559, 8.247414, 312.6592, 240.3586
-9.328722, 0.3641559, 8.243923, 296.9136, 240.407
-9.332364, 0.3641559, 8.452587, 295.1138, 237.5917
-9.132395, 0.3641559, 8.456078, 310.4398, 237.5459
-9.332364, 0.3641559, 8.452587, 295.1138, 237.5917
-9.332364, 0.1916559, 8.452587, 295.1138, 250.8396
-9.132395, 0.1916559, 8.456078, 310.4398, 250.7878
-9.132395, 0.3641559, 8.456078, 310.4398, 237.5459
-9.132395, 0.3641559, 8.456078, 310.4398, 237.5459
-9.132395, 0.1916559, 8.456078, 310.4398, 250.7878
-9.128753, 0.1916559, 8.247414, 312.6592, 253.9638
-9.128753, 0.3641559, 8.247414, 312.6592, 240.3586
-9.328722, 0.1916559, 8.243923, 296.9136, 254.0184
-9.128753, 0.1916559, 8.247414, 312.6592, 253.9638
-9.132395, 0.1916559, 8.456078, 310.4398, 250.7878
-9.332364, 0.1916559, 8.452587, 295.1138, 250.8396
-9.328722, 0.3641559, 8.243923, 296.9136, 240.407
-9.328722, 0.1916559, 8.243923, 296.9136, 254.0184
-9.332364, 0.1916559, 8.452587, 295.1138, 250.8396
-9.332364, 0.3641559, 8.452587, 295.1138, 237.5917
-9.128753, 0.3641559, 8.247414, 312.6592, 240.3586
-9.128753, 0.1916559, 8.247414, 312.6592, 253.9638
-9.328722, 0.1916559, 8.243923, 296.9136, 254.0184
-9.328722, 0.3641559, 8.243923, 296.9136, 240.407
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.120199, 0.5366558, 8.256677, 313.2446, 226.6419
-9.319103, 0.5366558, 8.235771, 297.7345, 226.8941
-9.340918, 0.5366558, 8.443324, 294.5215, 224.4499
-9.142014, 0.5366558, 8.46423, 309.6288, 224.2109
-9.340918, 0.5366558, 8.443324, 294.5215, 224.4499
-9.340918, 0.3641559, 8.443324, 294.5215, 237.7135
-9.142014, 0.3641559, 8.46423, 309.6288, 237.439
-9.142014, 0.5366558, 8.46423, 309.6288, 224.2109
-9.142014, 0.5366558, 8.46423, 309.6288, 224.2109
-9.142014, 0.3641559, 8.46423, 309.6288, 237.439
-9.120199, 0.3641559, 8.256677, 313.2446, 240.2305
-9.120199, 0.5366558, 8.256677, 313.2446, 226.6419
-9.319103, 0.3641559, 8.235771, 297.7345, 240.5201
-9.120199, 0.3641559, 8.256677, 313.2446, 240.2305
-9.142014, 0.3641559, 8.46423, 309.6288, 237.439
-9.340918, 0.3641559, 8.443324, 294.5215, 237.7135
-9.319103, 0.5366558, 8.235771, 297.7345, 226.8941
-9.319103, 0.3641559, 8.235771, 297.7345, 240.5201
-9.340918, 0.3641559, 8.443324, 294.5215, 237.7135
-9.340918, 0.5366558, 8.443324, 294.5215, 224.4499
-9.120199, 0.5366558, 8.256677, 313.2446, 226.6419
-9.120199, 0.3641559, 8.256677, 313.2446, 240.2305
-9.319103, 0.3641559, 8.235771, 297.7345, 240.5201
-9.319103, 0.5366558, 8.235771, 297.7345, 226.8941
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.136157, 0.7091558, 8.240561, 312.1401, 213.2188
-9.335882, 0.7091558, 8.251029, 296.296, 213.1112
-9.32496, 0.7091558, 8.459439, 295.6337, 211.0293
-9.125235, 0.7091558, 8.448972, 311.054, 211.1312
-9.32496, 0.7091558, 8.459439, 295.6337, 211.0293
-9.32496, 0.5366558, 8.459439, 295.6337, 224.2656
-9.125235, 0.5366558, 8.448972, 311.054, 224.3852
-9.125235, 0.7091558, 8.448972, 311.054, 211.1312
-9.125235, 0.7091558, 8.448972, 311.054, 211.1312
-9.125235, 0.5366558, 8.448972, 311.054, 224.3852
-9.136157, 0.5366558, 8.240561, 312.1401, 226.8362
-9.136157, 0.7091558, 8.240561, 312.1401, 213.2188
-9.335882, 0.5366558, 8.251029, 296.296, 226.7099
-9.136157, 0.5366558, 8.240561, 312.1401, 226.8362
-9.125235, 0.5366558, 8.448972, 311.054, 224.3852
-9.32496, 0.5366558, 8.459439, 295.6337, 224.2656
-9.335882, 0.7091558, 8.251029, 296.296, 213.1112
-9.335882, 0.5366558, 8.251029, 296.296, 226.7099
-9.32496, 0.5366558, 8.459439, 295.6337, 224.2656
-9.32496, 0.7091558, 8.459439, 295.6337, 211.0293
-9.136157, 0.7091558, 8.240561, 312.1401, 213.2188
-9.136157, 0.5366558, 8.240561, 312.1401, 226.8362
-9.335882, 0.5366558, 8.251029, 296.296, 226.7099
-9.335882, 0.7091558, 8.251029, 296.296, 213.1112
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.125235, 0.8816558, 8.251029, 312.9019, 199.5125
-9.32496, 0.8816558, 8.240561, 297.2358, 199.6014
-9.335882, 0.8816558, 8.448972, 294.869, 197.8772
-9.136157, 0.8816558, 8.459439, 310.1208, 197.7931
-9.335882, 0.8816558, 8.448972, 294.869, 197.8772
-9.335882, 0.7091558, 8.448972, 294.869, 211.1312
-9.136157, 0.7091558, 8.459439, 310.1208, 211.0293
-9.136157, 0.8816558, 8.459439, 310.1208, 197.7931
-9.136157, 0.8816558, 8.459439, 310.1208, 197.7931
-9.136157, 0.7091558, 8.459439, 310.1208, 211.0293
-9.125235, 0.7091558, 8.251029, 312.9019, 213.1112
-9.125235, 0.8816558, 8.251029, 312.9019, 199.5125
-9.32496, 0.7091558, 8.240561, 297.2358, 213.2188
-9.125235, 0.7091558, 8.251029, 312.9019, 213.1112
-9.136157, 0.7091558, 8.459439, 310.1208, 211.0293
-9.335882, 0.7091558, 8.448972, 294.869, 211.1312
-9.32496, 0.8816558, 8.240561, 297.2358, 199.6014
-9.32496, 0.7091558, 8.240561, 297.2358, 213.2188
-9.335882, 0.7091558, 8.448972, 294.869, 211.1312
-9.335882, 0.8816558, 8.448972, 294.869, 197.8772
-9.125235, 0.8816558, 8.251029, 312.9019, 199.5125
-9.125235, 0.7091558, 8.251029, 312.9019, 213.1112
-9.32496, 0.7091558, 8.240561, 297.2358, 213.2188
-9.32496, 0.8816558, 8.240561, 297.2358, 199.6014
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.28432, 1.353857, 8.249134, 221.5232, 162.2943
-10.48356, 1.353857, 8.231704, 205.7342, 162.3569
-10.50273, 1.353857, 8.450867, 205.2229, 161.5893
-10.30349, 1.353857, 8.468297, 220.5709, 161.5301
-10.50273, 1.353857, 8.450867, 205.2229, 161.5893
-10.50273, 1.203857, 8.450867, 205.2229, 173.1117
-10.30349, 1.203857, 8.468297, 220.5709, 173.0269
-10.30349, 1.353857, 8.468297, 220.5709, 161.5301
-10.30349, 1.353857, 8.468297, 220.5709, 161.5301
-10.30349, 1.203857, 8.468297, 220.5709, 173.0269
-10.28432, 1.203857, 8.249134, 221.5232, 174.1221
-10.28432, 1.353857, 8.249134, 221.5232, 162.2943
-10.48356, 1.203857, 8.231704, 205.7342, 174.212
-10.28432, 1.203857, 8.249134, 221.5232, 174.1221
-10.30349, 1.203857, 8.468297, 220.5709, 173.0269
-10.50273, 1.203857, 8.450867, 205.2229, 173.1117
-10.48356, 1.353857, 8.231704, 205.7342, 162.3569
-10.48356, 1.203857, 8.231704, 205.7342, 174.212
-10.50273, 1.203857, 8.450867, 205.2229, 173.1117
-10.50273, 1.353857, 8.450867, 205.2229, 161.5893
-10.28432, 1.353857, 8.249134, 221.5232, 162.2943
-10.28432, 1.203857, 8.249134, 221.5232, 174.1221
-10.48356, 1.203857, 8.231704, 205.7342, 174.212
-10.48356, 1.353857, 8.231704, 205.7342, 162.3569
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.503857, 8.23015, 219.797, 150.505
-10.50448, 1.503857, 8.251056, 204.1723, 150.4625
-10.48148, 1.503857, 8.469851, 206.9356, 150.0304
-10.28258, 1.503857, 8.448945, 222.13, 150.0706
-10.48148, 1.503857, 8.469851, 206.9356, 150.0304
-10.48148, 1.353857, 8.469851, 206.9356, 161.5249
-10.28258, 1.353857, 8.448945, 222.13, 161.5959
-10.28258, 1.503857, 8.448945, 222.13, 150.0706
-10.28258, 1.503857, 8.448945, 222.13, 150.0706
-10.28258, 1.353857, 8.448945, 222.13, 161.5959
-10.30557, 1.353857, 8.23015, 219.797, 162.3625
-10.30557, 1.503857, 8.23015, 219.797, 150.505
-10.50448, 1.353857, 8.251056, 204.1723, 162.2874
-10.30557, 1.353857, 8.23015, 219.797, 162.3625
-10.28258, 1.353857, 8.448945, 222.13, 161.5959
-10.48148, 1.353857, 8.469851, 206.9356, 161.5249
-10.50448, 1.503857, 8.251056, 204.1723, 150.4625
-10.50448, 1.353857, 8.251056, 204.1723, 162.2874
-10.48148, 1.353857, 8.469851, 206.9356, 161.5249
-10.48148, 1.503857, 8.469851, 206.9356, 150.0304
-10.30557, 1.503857, 8.23015, 219.797, 150.505
-10.30557, 1.353857, 8.23015, 219.797, 162.3625
-10.50448, 1.353857, 8.251056, 204.1723, 162.2874
-10.50448, 1.503857, 8.251056, 204.1723, 150.4625
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.653857, 8.231704, 219.9654, 138.6468
-10.50273, 1.653857, 8.249134, 204.3008, 138.6385
-10.48356, 1.653857, 8.468297, 206.7698, 138.5366
-10.28432, 1.653857, 8.450867, 222.0004, 138.5445
-10.48356, 1.653857, 8.468297, 206.7698, 138.5366
-10.48356, 1.503857, 8.468297, 206.7698, 150.0334
-10.28432, 1.503857, 8.450867, 222.0004, 150.0669
-10.28432, 1.653857, 8.450867, 222.0004, 138.5445
-10.28432, 1.653857, 8.450867, 222.0004, 138.5445
-10.28432, 1.503857, 8.450867, 222.0004, 150.0669
-10.30349, 1.503857, 8.231704, 219.9654, 150.5019
-10.30349, 1.653857, 8.231704, 219.9654, 138.6468
-10.50273, 1.503857, 8.249134, 204.3008, 150.4664
-10.30349, 1.503857, 8.231704, 219.9654, 150.5019
-10.28432, 1.503857, 8.450867, 222.0004, 150.0669
-10.48356, 1.503857, 8.468297, 206.7698, 150.0334
-10.50273, 1.653857, 8.249134, 204.3008, 138.6385
-10.50273, 1.503857, 8.249134, 204.3008, 150.4664
-10.48356, 1.503857, 8.468297, 206.7698, 150.0334
-10.48356, 1.653857, 8.468297, 206.7698, 138.5366
-10.30349, 1.653857, 8.231704, 219.9654, 138.6468
-10.30349, 1.503857, 8.231704, 219.9654, 150.5019
-10.50273, 1.503857, 8.249134, 204.3008, 150.4664
-10.50273, 1.653857, 8.249134, 204.3008, 138.6385
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.803857, 8.23015, 219.797, 126.7901
-10.50448, 1.803857, 8.251056, 204.1723, 126.8127
-10.48148, 1.803857, 8.469851, 206.9356, 127.0414
-10.28258, 1.803857, 8.448945, 222.13, 127.0201
-10.48148, 1.803857, 8.469851, 206.9356, 127.0414
-10.48148, 1.653857, 8.469851, 206.9356, 138.5359
-10.28258, 1.653857, 8.448945, 222.13, 138.5454
-10.28258, 1.803857, 8.448945, 222.13, 127.0201
-10.28258, 1.803857, 8.448945, 222.13, 127.0201
-10.28258, 1.653857, 8.448945, 222.13, 138.5454
-10.30557, 1.653857, 8.23015, 219.797, 138.6476
-10.30557, 1.803857, 8.23015, 219.797, 126.7901
-10.50448, 1.653857, 8.251056, 204.1723, 138.6375
-10.30557, 1.653857, 8.23015, 219.797, 138.6476
-10.28258, 1.653857, 8.448945, 222.13, 138.5454
-10.48148, 1.653857, 8.469851, 206.9356, 138.5359
-10.50448, 1.803857, 8.251056, 204.1723, 126.8127
-10.50448, 1.653857, 8.251056, 204.1723, 138.6375
-10.48148, 1.653857, 8.469851, 206.9356, 138.5359
-10.48148, 1.803857, 8.469851, 206.9356, 127.0414
-10.30557, 1.803857, 8.23015, 219.797, 126.7901
-10.30557, 1.653857, 8.23015, 219.797, 138.6476
-10.50448, 1.653857, 8.251056, 204.1723, 138.6375
-10.50448, 1.803857, 8.251056, 204.1723, 126.8127
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.953857, 8.231704, 219.9654, 114.9368
-10.50273, 1.953857, 8.249134, 204.3008, 114.9827
-10.48356, 1.953857, 8.468297, 206.7698, 115.5431
-10.28432, 1.953857, 8.450867, 222.0004, 115.4997
-10.48356, 1.953857, 8.468297, 206.7698, 115.5431
-10.48356, 1.803857, 8.468297, 206.7698, 127.0399
-10.28432, 1.803857, 8.450867, 222.0004, 127.0221
-10.28432, 1.953857, 8.450867, 222.0004, 115.4997
-10.28432, 1.953857, 8.450867, 222.0004, 115.4997
-10.28432, 1.803857, 8.450867, 222.0004, 127.0221
-10.30349, 1.803857, 8.231704, 219.9654, 126.7918
-10.30349, 1.953857, 8.231704, 219.9654, 114.9368
-10.50273, 1.803857, 8.249134, 204.3008, 126.8106
-10.30349, 1.803857, 8.231704, 219.9654, 126.7918
-10.28432, 1.803857, 8.450867, 222.0004, 127.0221
-10.48356, 1.803857, 8.468297, 206.7698, 127.0399
-10.50273, 1.953857, 8.249134, 204.3008, 114.9827
-10.50273, 1.803857, 8.249134, 204.3008, 126.8106
-10.48356, 1.803857, 8.468297, 206.7698, 127.0399
-10.48356, 1.953857, 8.468297, 206.7698, 115.5431
-10.30349, 1.953857, 8.231704, 219.9654, 114.9368
-10.30349, 1.803857, 8.231704, 219.9654, 126.7918
-10.50273, 1.803857, 8.249134, 204.3008, 126.8106
-10.50273, 1.953857, 8.249134, 204.3008, 114.9827
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.910359, 1.380775, 8.221532, 251.0511, 160.2634
-10.11009, 1.380775, 8.231998, 235.2514, 160.2286
-10.09717, 1.380775, 8.478469, 236.3895, 159.4353
-9.897443, 1.380775, 8.468002, 251.6932, 159.4679
-10.09717, 1.380775, 8.478469, 236.3895, 159.4353
-10.09717, 1.204525, 8.478469, 236.3895, 172.9264
-9.897443, 1.204525, 8.468002, 251.6932, 172.9771
-9.897443, 1.380775, 8.468002, 251.6932, 159.4679
-9.897443, 1.380775, 8.468002, 251.6932, 159.4679
-9.897443, 1.204525, 8.468002, 251.6932, 172.9771
-9.910359, 1.204525, 8.221532, 251.0511, 174.2117
-9.910359, 1.380775, 8.221532, 251.0511, 160.2634
-10.11009, 1.204525, 8.231998, 235.2514, 174.1577
-9.910359, 1.204525, 8.221532, 251.0511, 174.2117
-9.897443, 1.204525, 8.468002, 251.6932, 172.9771
-10.09717, 1.204525, 8.478469, 236.3895, 172.9264
-10.11009, 1.380775, 8.231998, 235.2514, 160.2286
-10.11009, 1.204525, 8.231998, 235.2514, 174.1577
-10.09717, 1.204525, 8.478469, 236.3895, 172.9264
-10.09717, 1.380775, 8.478469, 236.3895, 159.4353
-9.910359, 1.380775, 8.221532, 251.0511, 160.2634
-9.910359, 1.204525, 8.221532, 251.0511, 174.2117
-10.11009, 1.204525, 8.231998, 235.2514, 174.1577
-10.11009, 1.380775, 8.231998, 235.2514, 160.2286
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.897443, 1.557025, 8.231998, 252.0567, 146.2994
-10.09717, 1.557025, 8.221532, 236.2671, 146.315
-10.11009, 1.557025, 8.468002, 235.3946, 145.9587
-9.910359, 1.557025, 8.478469, 250.6889, 145.9441
-10.11009, 1.557025, 8.468002, 235.3946, 145.9587
-10.11009, 1.380775, 8.468002, 235.3946, 159.4679
-9.910359, 1.380775, 8.478469, 250.6889, 159.4353
-9.910359, 1.557025, 8.478469, 250.6889, 145.9441
-9.910359, 1.557025, 8.478469, 250.6889, 145.9441
-9.910359, 1.380775, 8.478469, 250.6889, 159.4353
-9.897443, 1.380775, 8.231998, 252.0567, 160.2286
-9.897443, 1.557025, 8.231998, 252.0567, 146.2994
-10.09717, 1.380775, 8.221532, 236.2671, 160.2634
-9.897443, 1.380775, 8.231998, 252.0567, 160.2286
-9.910359, 1.380775, 8.478469, 250.6889, 159.4353
-10.11009, 1.380775, 8.468002, 235.3946, 159.4679
-10.09717, 1.557025, 8.221532, 236.2671, 146.315
-10.09717, 1.380775, 8.221532, 236.2671, 160.2634
-10.11009, 1.380775, 8.468002, 235.3946, 159.4679
-10.11009, 1.557025, 8.468002, 235.3946, 145.9587
-9.897443, 1.557025, 8.231998, 252.0567, 146.2994
-9.897443, 1.380775, 8.231998, 252.0567, 160.2286
-10.09717, 1.380775, 8.221532, 236.2671, 160.2634
-10.09717, 1.557025, 8.221532, 236.2671, 146.315
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 1.376249, 8.247414, 282.2063, 160.5344
-9.714835, 1.376249, 8.243923, 266.4467, 160.5461
-9.718477, 1.376249, 8.452587, 265.4607, 159.8638
-9.518508, 1.376249, 8.456078, 280.7999, 159.8527
-9.718477, 1.376249, 8.452587, 265.4607, 159.8638
-9.718477, 1.203749, 8.452587, 265.4607, 173.1116
-9.518508, 1.203749, 8.456078, 280.7999, 173.0946
-9.518508, 1.376249, 8.456078, 280.7999, 159.8527
-9.518508, 1.376249, 8.456078, 280.7999, 159.8527
-9.518508, 1.203749, 8.456078, 280.7999, 173.0946
-9.514866, 1.203749, 8.247414, 282.2063, 174.1395
-9.514866, 1.376249, 8.247414, 282.2063, 160.5344
-9.714835, 1.203749, 8.243923, 266.4467, 174.1575
-9.514866, 1.203749, 8.247414, 282.2063, 174.1395
-9.518508, 1.203749, 8.456078, 280.7999, 173.0946
-9.718477, 1.203749, 8.452587, 265.4607, 173.1116
-9.714835, 1.376249, 8.243923, 266.4467, 160.5461
-9.714835, 1.203749, 8.243923, 266.4467, 174.1575
-9.718477, 1.203749, 8.452587, 265.4607, 173.1116
-9.718477, 1.376249, 8.452587, 265.4607, 159.8638
-9.514866, 1.376249, 8.247414, 282.2063, 160.5344
-9.514866, 1.203749, 8.247414, 282.2063, 174.1395
-9.714835, 1.203749, 8.243923, 266.4467, 174.1575
-9.714835, 1.376249, 8.243923, 266.4467, 160.5461
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.506312, 1.548749, 8.256677, 282.8287, 146.9147
-9.705216, 1.548749, 8.235771, 267.2349, 146.9475
-9.727031, 1.548749, 8.443324, 264.8332, 146.6297
-9.528127, 1.548749, 8.46423, 280.0198, 146.5986
-9.727031, 1.548749, 8.443324, 264.8332, 146.6297
-9.727031, 1.376249, 8.443324, 264.8332, 159.8933
-9.528127, 1.376249, 8.46423, 280.0198, 159.8268
-9.528127, 1.548749, 8.46423, 280.0198, 146.5986
-9.528127, 1.548749, 8.46423, 280.0198, 146.5986
-9.528127, 1.376249, 8.46423, 280.0198, 159.8268
-9.506312, 1.376249, 8.256677, 282.8287, 160.5033
-9.506312, 1.548749, 8.256677, 282.8287, 146.9147
-9.705216, 1.376249, 8.235771, 267.2349, 160.5735
-9.506312, 1.376249, 8.256677, 282.8287, 160.5033
-9.528127, 1.376249, 8.46423, 280.0198, 159.8268
-9.727031, 1.376249, 8.443324, 264.8332, 159.8933
-9.705216, 1.548749, 8.235771, 267.2349, 146.9475
-9.705216, 1.376249, 8.235771, 267.2349, 160.5735
-9.727031, 1.376249, 8.443324, 264.8332, 159.8933
-9.727031, 1.548749, 8.443324, 264.8332, 146.6297
-9.506312, 1.548749, 8.256677, 282.8287, 146.9147
-9.506312, 1.376249, 8.256677, 282.8287, 160.5033
-9.705216, 1.376249, 8.235771, 267.2349, 160.5735
-9.705216, 1.548749, 8.235771, 267.2349, 146.9475
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.528127, 1.721249, 8.235771, 281.2235, 133.3215
-9.727031, 1.721249, 8.256677, 265.4417, 133.3261
-9.705216, 1.721249, 8.46423, 266.4397, 133.3705
-9.506312, 1.721249, 8.443324, 281.8043, 133.3661
-9.705216, 1.721249, 8.46423, 266.4397, 133.3705
-9.705216, 1.548749, 8.46423, 266.4397, 146.5986
-9.506312, 1.548749, 8.443324, 281.8043, 146.6297
-9.506312, 1.721249, 8.443324, 281.8043, 133.3661
-9.506312, 1.721249, 8.443324, 281.8043, 133.3661
-9.506312, 1.548749, 8.443324, 281.8043, 146.6297
-9.528127, 1.548749, 8.235771, 281.2235, 146.9475
-9.528127, 1.721249, 8.235771, 281.2235, 133.3215
-9.727031, 1.548749, 8.256677, 265.4417, 146.9147
-9.528127, 1.548749, 8.235771, 281.2235, 146.9475
-9.506312, 1.548749, 8.443324, 281.8043, 146.6297
-9.705216, 1.548749, 8.46423, 266.4397, 146.5986
-9.727031, 1.721249, 8.256677, 265.4417, 133.3261
-9.727031, 1.548749, 8.256677, 265.4417, 146.9147
-9.705216, 1.548749, 8.46423, 266.4397, 146.5986
-9.705216, 1.721249, 8.46423, 266.4397, 133.3705
-9.528127, 1.721249, 8.235771, 281.2235, 133.3215
-9.528127, 1.548749, 8.235771, 281.2235, 146.9475
-9.727031, 1.548749, 8.256677, 265.4417, 146.9147
-9.727031, 1.721249, 8.256677, 265.4417, 133.3261
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.518508, 1.893749, 8.243923, 281.9382, 119.7119
-9.718477, 1.893749, 8.247414, 266.1474, 119.7189
-9.714835, 1.893749, 8.456078, 265.7289, 120.1269
-9.514866, 1.893749, 8.452587, 281.0978, 120.1202
-9.714835, 1.893749, 8.456078, 265.7289, 120.1269
-9.714835, 1.721249, 8.456078, 265.7289, 133.3688
-9.514866, 1.721249, 8.452587, 281.0978, 133.3681
-9.514866, 1.893749, 8.452587, 281.0978, 120.1202
-9.514866, 1.893749, 8.452587, 281.0978, 120.1202
-9.514866, 1.721249, 8.452587, 281.0978, 133.3681
-9.518508, 1.721249, 8.243923, 281.9382, 133.3233
-9.518508, 1.893749, 8.243923, 281.9382, 119.7119
-9.718477, 1.721249, 8.247414, 266.1474, 133.3241
-9.518508, 1.721249, 8.243923, 281.9382, 133.3233
-9.514866, 1.721249, 8.452587, 281.0978, 133.3681
-9.714835, 1.721249, 8.456078, 265.7289, 133.3688
-9.718477, 1.893749, 8.247414, 266.1474, 119.7189
-9.718477, 1.721249, 8.247414, 266.1474, 133.3241
-9.714835, 1.721249, 8.456078, 265.7289, 133.3688
-9.714835, 1.893749, 8.456078, 265.7289, 120.1269
-9.518508, 1.893749, 8.243923, 281.9382, 119.7119
-9.518508, 1.721249, 8.243923, 281.9382, 133.3233
-9.718477, 1.721249, 8.247414, 266.1474, 133.3241
-9.718477, 1.893749, 8.247414, 266.1474, 119.7189
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 2.066249, 8.247414, 282.2063, 106.1138
-9.714835, 2.066249, 8.243923, 266.4467, 106.1005
-9.718477, 2.06625, 8.452587, 265.4607, 106.8723
-9.518508, 2.06625, 8.456078, 280.7999, 106.8849
-9.718477, 2.06625, 8.452587, 265.4607, 106.8723
-9.718477, 1.893749, 8.452587, 265.4607, 120.1202
-9.518508, 1.893749, 8.456078, 280.7999, 120.1269
-9.518508, 2.06625, 8.456078, 280.7999, 106.8849
-9.518508, 2.06625, 8.456078, 280.7999, 106.8849
-9.518508, 1.893749, 8.456078, 280.7999, 120.1269
-9.514866, 1.893749, 8.247414, 282.2063, 119.7189
-9.514866, 2.066249, 8.247414, 282.2063, 106.1138
-9.714835, 1.893749, 8.243923, 266.4467, 119.7119
-9.514866, 1.893749, 8.247414, 282.2063, 119.7189
-9.518508, 1.893749, 8.456078, 280.7999, 120.1269
-9.718477, 1.893749, 8.452587, 265.4607, 120.1202
-9.714835, 2.066249, 8.243923, 266.4467, 106.1005
-9.714835, 1.893749, 8.243923, 266.4467, 119.7119
-9.718477, 1.893749, 8.452587, 265.4607, 120.1202
-9.718477, 2.06625, 8.452587, 265.4607, 106.8723
