box_5_LMRR(Clone) stack 41 Shelf_0 Rack_1_0_0
-9.5158, 0.6192638, 8.448945, 284.8869, 218.0383
-9.714705, 0.6192638, 8.469851, 269.5251, 217.8166
-9.7377, 0.7692638, 8.251056, 268.561, 208.3725
-9.7377, 0.6192638, 8.251056, 268.561, 220.1973
-9.714705, 0.6192638, 8.469851, 269.5251, 217.8166
-9.714705, 0.7692638, 8.469851, 269.5251, 206.3222
-9.538795, 0.7692638, 8.23015, 284.363, 208.5745
-9.538795, 0.6192638, 8.23015, 284.363, 220.432
-9.7377, 0.6192638, 8.251056, 268.561, 220.1973
-9.7377, 0.7692638, 8.251056, 268.561, 208.3725
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.1916559, 8.247414, 316.6026, 253.9638
-9.328722, 0.1916559, 8.243923, 300.8589, 254.0184
-9.332364, 0.1916559, 8.452587, 298.9537, 250.8396
-9.132395, 0.1916559, 8.456078, 314.278, 250.7878
-9.332364, 0.1916559, 8.452587, 298.9537, 250.8396
-9.332364, 0.01915592, 8.452587, 298.9537, 264.0874
-9.132395, 0.01915592, 8.456078, 314.278, 264.0298
-9.132395, 0.1916559, 8.456078, 314.278, 250.7878
-9.132395, 0.1916559, 8.456078, 314.278, 250.7878
-9.132395, 0.01915592, 8.456078, 314.278, 264.0298
-9.128753, 0.01915589, 8.247414, 316.6026, 267.5689
-9.128753, 0.1916559, 8.247414, 316.6026, 253.9638
-9.328722, 0.01915589, 8.243923, 300.8589, 267.6298
-9.128753, 0.01915589, 8.247414, 316.6026, 267.5689
-9.132395, 0.01915592, 8.456078, 314.278, 264.0298
-9.332364, 0.01915592, 8.452587, 298.9537, 264.0874
-9.328722, 0.1916559, 8.243923, 300.8589, 254.0184
-9.328722, 0.01915589, 8.243923, 300.8589, 267.6298
-9.332364, 0.01915592, 8.452587, 298.9537, 264.0874
-9.332364, 0.1916559, 8.452587, 298.9537, 250.8396
-9.128753, 0.1916559, 8.247414, 316.6026, 253.9638
-9.128753, 0.01915589, 8.247414, 316.6026, 267.5689
-9.328722, 0.01915589, 8.243923, 300.8589, 267.6298
-9.328722, 0.1916559, 8.243923, 300.8589, 254.0184
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.3641559, 8.247414, 316.6026, 240.3586
-9.328722, 0.3641559, 8.243923, 300.8589, 240.407
-9.332364, 0.3641559, 8.452587, 298.9537, 237.5917
-9.132395, 0.3641559, 8.456078, 314.278, 237.5459
-9.332364, 0.3641559, 8.452587, 298.9537, 237.5917
-9.332364, 0.1916559, 8.452587, 298.9537, 250.8396
-9.132395, 0.1916559, 8.456078, 314.278, 250.7878
-9.132395, 0.3641559, 8.456078, 314.278, 237.5459
-9.132395, 0.3641559, 8.456078, 314.278, 237.5459
-9.132395, 0.1916559, 8.456078, 314.278, 250.7878
-9.128753, 0.1916559, 8.247414, 316.6026, 253.9638
-9.128753, 0.3641559, 8.247414, 316.6026, 240.3586
-9.328722, 0.1916559, 8.243923, 300.8589, 254.0184
-9.128753, 0.1916559, 8.247414, 316.6026, 253.9638
-9.132395, 0.1916559, 8.456078, 314.278, 250.7878
-9.332364, 0.1916559, 8.452587, 298.9537, 250.8396
-9.328722, 0.3641559, 8.243923, 300.8589, 240.407
-9.328722, 0.1916559, 8.243923, 300.8589, 254.0184
-9.332364, 0.1916559, 8.452587, 298.9537, 250.8396
-9.332364, 0.3641559, 8.452587, 298.9537, 237.5917
-9.128753, 0.3641559, 8.247414, 316.6026, 240.3586
-9.128753, 0.1916559, 8.247414, 316.6026, 253.9638
-9.328722, 0.1916559, 8.243923, 300.8589, 254.0184
-9.328722, 0.3641559, 8.243923, 300.8589, 240.407
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.120199, 0.5366558, 8.256677, 317.1833, 226.6419
-9.319103, 0.5366558, 8.235771, 301.684, 226.8941
-9.340918, 0.5366558, 8.443324, 298.366, 224.4499
-9.142014, 0.5366558, 8.46423, 313.463, 224.2109
-9.340918, 0.5366558, 8.443324, 298.366, 224.4499
-9.340918, 0.3641559, 8.443324, 298.366, 237.7135
-9.142014, 0.3641559, 8.46423, 313.463, 237.439
-9.142014, 0.5366558, 8.46423, 313.463, 224.2109
-9.142014, 0.5366558, 8.46423, 313.463, 224.2109
-9.142014, 0.3641559, 8.46423, 313.463, 237.439
-9.120199, 0.3641559, 8.256677, 317.1833, 240.2305
-9.120199, 0.5366558, 8.256677, 317.1833, 226.6419
-9.319103, 0.3641559, 8.235771, 301.684, 240.5201
-9.120199, 0.3641559, 8.256677, 317.1833, 240.2305
-9.142014, 0.3641559, 8.46423, 313.463, 237.439
-9.340918, 0.3641559, 8.443324, 298.366, 237.7135
-9.319103, 0.5366558, 8.235771, 301.684, 226.8941
-9.319103, 0.3641559, 8.235771, 301.684, 240.5201
-9.340918, 0.3641559, 8.443324, 298.366, 237.7135
-9.340918, 0.5366558, 8.443324, 298.366, 224.4499
-9.120199, 0.5366558, 8.256677, 317.1833, 226.6419
-9.120199, 0.3641559, 8.256677, 317.1833, 240.2305
-9.319103, 0.3641559, 8.235771, 301.684, 240.5201
-9.319103, 0.5366558, 8.235771, 301.684, 226.8941
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.136157, 0.7091558, 8.240561, 316.0872, 213.2188
-9.335882, 0.7091558, 8.251029, 300.2376, 213.1112
-9.32496, 0.7091558, 8.459439, 299.4702, 211.0293
-9.125235, 0.7091558, 8.448972, 314.8957, 211.1312
-9.32496, 0.7091558, 8.459439, 299.4702, 211.0293
-9.32496, 0.5366558, 8.459439, 299.4702, 224.2656
-9.125235, 0.5366558, 8.448972, 314.8957, 224.3852
-9.125235, 0.7091558, 8.448972, 314.8957, 211.1312
-9.125235, 0.7091558, 8.448972, 314.8957, 211.1312
-9.125235, 0.5366558, 8.448972, 314.8957, 224.3852
-9.136157, 0.5366558, 8.240561, 316.0872, 226.8362
-9.136157, 0.7091558, 8.240561, 316.0872, 213.2188
-9.335882, 0.5366558, 8.251029, 300.2376, 226.7099
-9.136157, 0.5366558, 8.240561, 316.0872, 226.8362
-9.125235, 0.5366558, 8.448972, 314.8957, 224.3852
-9.32496, 0.5366558, 8.459439, 299.4702, 224.2656
-9.335882, 0.7091558, 8.251029, 300.2376, 213.1112
-9.335882, 0.5366558, 8.251029, 300.2376, 226.7099
-9.32496, 0.5366558, 8.459439, 299.4702, 224.2656
-9.32496, 0.7091558, 8.459439, 299.4702, 211.0293
-9.136157, 0.7091558, 8.240561, 316.0872, 213.2188
-9.136157, 0.5366558, 8.240561, 316.0872, 226.8362
-9.335882, 0.5366558, 8.251029, 300.2376, 226.7099
-9.335882, 0.7091558, 8.251029, 300.2376, 213.1112
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.125235, 0.8816558, 8.251029, 316.8436, 199.5125
-9.32496, 0.8816558, 8.240561, 301.1828, 199.6014
-9.335882, 0.8816558, 8.448972, 298.7107, 197.8772
-9.136157, 0.8816558, 8.459439, 313.9574, 197.7931
-9.335882, 0.8816558, 8.448972, 298.7107, 197.8772
-9.335882, 0.7091558, 8.448972, 298.7107, 211.1312
-9.136157, 0.7091558, 8.459439, 313.9574, 211.0293
-9.136157, 0.8816558, 8.459439, 313.9574, 197.7931
-9.136157, 0.8816558, 8.459439, 313.9574, 197.7931
-9.136157, 0.7091558, 8.459439, 313.9574, 211.0293
-9.125235, 0.7091558, 8.251029, 316.8436, 213.1112
-9.125235, 0.8816558, 8.251029, 316.8436, 199.5125
-9.32496, 0.7091558, 8.240561, 301.1828, 213.2188
-9.125235, 0.7091558, 8.251029, 316.8436, 213.1112
-9.136157, 0.7091558, 8.459439, 313.9574, 211.0293
-9.335882, 0.7091558, 8.448972, 298.7107, 211.1312
-9.32496, 0.8816558, 8.240561, 301.1828, 199.6014
-9.32496, 0.7091558, 8.240561, 301.1828, 213.2188
-9.335882, 0.7091558, 8.448972, 298.7107, 211.1312
-9.335882, 0.8816558, 8.448972, 298.7107, 197.8772
-9.125235, 0.8816558, 8.251029, 316.8436, 199.5125
-9.125235, 0.7091558, 8.251029, 316.8436, 213.1112
-9.32496, 0.7091558, 8.240561, 301.1828, 213.2188
-9.32496, 0.8816558, 8.240561, 301.1828, 199.6014
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.28432, 1.353857, 8.249134, 225.4658, 162.2943
-10.48356, 1.353857, 8.231704, 209.6859, 162.3569
-10.50273, 1.353857, 8.450867, 209.0636, 161.5893
-10.30349, 1.353857, 8.468297, 224.4031, 161.5301
-10.50273, 1.353857, 8.450867, 209.0636, 161.5893
-10.50273, 1.203857, 8.450867, 209.0636, 173.1117
-10.30349, 1.203857, 8.468297, 224.4031, 173.0269
-10.30349, 1.353857, 8.468297, 224.4031, 161.5301
-10.30349, 1.353857, 8.468297, 224.4031, 161.5301
-10.30349, 1.203857, 8.468297, 224.4031, 173.0269
-10.28432, 1.203857, 8.249134, 225.4658, 174.1221
-10.28432, 1.353857, 8.249134, 225.4658, 162.2943
-10.48356, 1.203857, 8.231704, 209.6859, 174.212
-10.28432, 1.203857, 8.249134, 225.4658, 174.1221
-10.30349, 1.203857, 8.468297, 224.4031, 173.0269
-10.50273, 1.203857, 8.450867, 209.0636, 173.1117
-10.48356, 1.353857, 8.231704, 209.6859, 162.3569
-10.48356, 1.203857, 8.231704, 209.6859, 174.212
-10.50273, 1.203857, 8.450867, 209.0636, 173.1117
-10.50273, 1.353857, 8.450867, 209.0636, 161.5893
-10.28432, 1.353857, 8.249134, 225.4658, 162.2943
-10.28432, 1.203857, 8.249134, 225.4658, 174.1221
-10.48356, 1.203857, 8.231704, 209.6859, 174.212
-10.48356, 1.353857, 8.231704, 209.6859, 162.3569
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.503857, 8.23015, 223.7495, 150.505
-10.50448, 1.503857, 8.251056, 208.1139, 150.4625
-10.48148, 1.503857, 8.469851, 210.7671, 150.0304
-10.28258, 1.503857, 8.448945, 225.9717, 150.0706
-10.48148, 1.503857, 8.469851, 210.7671, 150.0304
-10.48148, 1.353857, 8.469851, 210.7671, 161.5249
-10.28258, 1.353857, 8.448945, 225.9717, 161.5959
-10.28258, 1.503857, 8.448945, 225.9717, 150.0706
-10.28258, 1.503857, 8.448945, 225.9717, 150.0706
-10.28258, 1.353857, 8.448945, 225.9717, 161.5959
-10.30557, 1.353857, 8.23015, 223.7495, 162.3625
-10.30557, 1.503857, 8.23015, 223.7495, 150.505
-10.50448, 1.353857, 8.251056, 208.1139, 162.2874
-10.30557, 1.353857, 8.23015, 223.7495, 162.3625
-10.28258, 1.353857, 8.448945, 225.9717, 161.5959
-10.48148, 1.353857, 8.469851, 210.7671, 161.5249
-10.50448, 1.503857, 8.251056, 208.1139, 150.4625
-10.50448, 1.353857, 8.251056, 208.1139, 162.2874
-10.48148, 1.353857, 8.469851, 210.7671, 161.5249
-10.48148, 1.503857, 8.469851, 210.7671, 150.0304
-10.30557, 1.503857, 8.23015, 223.7495, 150.505
-10.30557, 1.353857, 8.23015, 223.7495, 162.3625
-10.50448, 1.353857, 8.251056, 208.1139, 162.2874
-10.50448, 1.503857, 8.251056, 208.1139, 150.4625
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.653857, 8.231704, 223.9171, 138.6468
-10.50273, 1.653857, 8.249134, 208.2434, 138.6385
-10.48356, 1.653857, 8.468297, 210.602, 138.5366
-10.28432, 1.653857, 8.450867, 225.8411, 138.5445
-10.48356, 1.653857, 8.468297, 210.602, 138.5366
-10.48356, 1.503857, 8.468297, 210.602, 150.0334
-10.28432, 1.503857, 8.450867, 225.8411, 150.0669
-10.28432, 1.653857, 8.450867, 225.8411, 138.5445
-10.28432, 1.653857, 8.450867, 225.8411, 138.5445
-10.28432, 1.503857, 8.450867, 225.8411, 150.0669
-10.30349, 1.503857, 8.231704, 223.9171, 150.5019
-10.30349, 1.653857, 8.231704, 223.9171, 138.6468
-10.50273, 1.503857, 8.249134, 208.2434, 150.4664
-10.30349, 1.503857, 8.231704, 223.9171, 150.5019
-10.28432, 1.503857, 8.450867, 225.8411, 150.0669
-10.48356, 1.503857, 8.468297, 210.602, 150.0334
-10.50273, 1.653857, 8.249134, 208.2434, 138.6385
-10.50273, 1.503857, 8.249134, 208.2434, 150.4664
-10.48356, 1.503857, 8.468297, 210.602, 150.0334
-10.48356, 1.653857, 8.468297, 210.602, 138.5366
-10.30349, 1.653857, 8.231704, 223.9171, 138.6468
-10.30349, 1.503857, 8.231704, 223.9171, 150.5019
-10.50273, 1.503857, 8.249134, 208.2434, 150.4664
-10.50273, 1.653857, 8.249134, 208.2434, 138.6385
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.803857, 8.23015, 223.7495, 126.7901
-10.50448, 1.803857, 8.251056, 208.1139, 126.8127
-10.48148, 1.803857, 8.469851, 210.7671, 127.0414
-10.28258, 1.803857, 8.448945, 225.9717, 127.0201
-10.48148, 1.803857, 8.469851, 210.7671, 127.0414
-10.48148, 1.653857, 8.469851, 210.7671, 138.5359
-10.28258, 1.653857, 8.448945, 225.9717, 138.5454
-10.28258, 1.803857, 8.448945, 225.9717, 127.0201
-10.28258, 1.803857, 8.448945, 225.9717, 127.0201
-10.28258, 1.653857, 8.448945, 225.9717, 138.5454
-10.30557, 1.653857, 8.23015, 223.7495, 138.6476
-10.30557, 1.803857, 8.23015, 223.7495, 126.7901
-10.50448, 1.653857, 8.251056, 208.1139, 138.6375
-10.30557, 1.653857, 8.23015, 223.7495, 138.6476
-10.28258, 1.653857, 8.448945, 225.9717, 138.5454
-10.48148, 1.653857, 8.469851, 210.7671, 138.5359
-10.50448, 1.803857, 8.251056, 208.1139, 126.8127
-10.50448, 1.653857, 8.251056, 208.1139, 138.6375
-10.48148, 1.653857, 8.469851, 210.7671, 138.5359
-10.48148, 1.803857, 8.469851, 210.7671, 127.0414
-10.30557, 1.803857, 8.23015, 223.7495, 126.7901
-10.30557, 1.653857, 8.23015, 223.7495, 138.6476
-10.50448, 1.653857, 8.251056, 208.1139, 138.6375
-10.50448, 1.803857, 8.251056, 208.1139, 126.8127
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.953857, 8.231704, 223.9171, 114.9368
-10.50273, 1.953857, 8.249134, 208.2434, 114.9827
-10.48356, 1.953857, 8.468297, 210.602, 115.5431
-10.28432, 1.953857, 8.450867, 225.8411, 115.4997
-10.48356, 1.953857, 8.468297, 210.602, 115.5431
-10.48356, 1.803857, 8.468297, 210.602, 127.0399
-10.28432, 1.803857, 8.450867, 225.8411, 127.0221
-10.28432, 1.953857, 8.450867, 225.8411, 115.4997
-10.28432, 1.953857, 8.450867, 225.8411, 115.4997
-10.28432, 1.803857, 8.450867, 225.8411, 127.0221
-10.30349, 1.803857, 8.231704, 223.9171, 126.7918
-10.30349, 1.953857, 8.231704, 223.9171, 114.9368
-10.50273, 1.803857, 8.249134, 208.2434, 126.8106
-10.30349, 1.803857, 8.231704, 223.9171, 126.7918
-10.28432, 1.803857, 8.450867, 225.8411, 127.0221
-10.48356, 1.803857, 8.468297, 210.602, 127.0399
-10.50273, 1.953857, 8.249134, 208.2434, 114.9827
-10.50273, 1.803857, 8.249134, 208.2434, 126.8106
-10.48356, 1.803857, 8.468297, 210.602, 127.0399
-10.48356, 1.953857, 8.468297, 210.602, 115.5431
-10.30349, 1.953857, 8.231704, 223.9171, 114.9368
-10.30349, 1.803857, 8.231704, 223.9171, 126.7918
-10.50273, 1.803857, 8.249134, 208.2434, 126.8106
-10.50273, 1.953857, 8.249134, 208.2434, 114.9827
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.910359, 1.380775, 8.221532, 255.008, 160.2634
-10.11009, 1.380775, 8.231998, 239.2029, 160.2286
-10.09717, 1.380775, 8.478469, 240.2167, 159.4353
-9.897443, 1.380775, 8.468002, 255.5255, 159.4679
-10.09717, 1.380775, 8.478469, 240.2167, 159.4353
-10.09717, 1.204525, 8.478469, 240.2167, 172.9264
-9.897443, 1.204525, 8.468002, 255.5255, 172.9771
-9.897443, 1.380775, 8.468002, 255.5255, 159.4679
-9.897443, 1.380775, 8.468002, 255.5255, 159.4679
-9.897443, 1.204525, 8.468002, 255.5255, 172.9771
-9.910359, 1.204525, 8.221532, 255.008, 174.2117
-9.910359, 1.380775, 8.221532, 255.008, 160.2634
-10.11009, 1.204525, 8.231998, 239.2029, 174.1577
-9.910359, 1.204525, 8.221532, 255.008, 174.2117
-9.897443, 1.204525, 8.468002, 255.5255, 172.9771
-10.09717, 1.204525, 8.478469, 240.2167, 172.9264
-10.11009, 1.380775, 8.231998, 239.2029, 160.2286
-10.11009, 1.204525, 8.231998, 239.2029, 174.1577
-10.09717, 1.204525, 8.478469, 240.2167, 172.9264
-10.09717, 1.380775, 8.478469, 240.2167, 159.4353
-9.910359, 1.380775, 8.221532, 255.008, 160.2634
-9.910359, 1.204525, 8.221532, 255.008, 174.2117
-10.11009, 1.204525, 8.231998, 239.2029, 174.1577
-10.11009, 1.380775, 8.231998, 239.2029, 160.2286
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.897443, 1.557025, 8.231998, 256.0082, 146.2994
-10.09717, 1.557025, 8.221532, 240.224, 146.315
-10.11009, 1.557025, 8.468002, 239.2269, 145.9587
-9.910359, 1.557025, 8.478469, 254.5161, 145.9441
-10.11009, 1.557025, 8.468002, 239.2269, 145.9587
-10.11009, 1.380775, 8.468002, 239.2269, 159.4679
-9.910359, 1.380775, 8.478469, 254.5161, 159.4353
-9.910359, 1.557025, 8.478469, 254.5161, 145.9441
-9.910359, 1.557025, 8.478469, 254.5161, 145.9441
-9.910359, 1.380775, 8.478469, 254.5161, 159.4353
-9.897443, 1.380775, 8.231998, 256.0082, 160.2286
-9.897443, 1.557025, 8.231998, 256.0082, 146.2994
-10.09717, 1.380775, 8.221532, 240.224, 160.2634
-9.897443, 1.380775, 8.231998, 256.0082, 160.2286
-9.910359, 1.380775, 8.478469, 254.5161, 159.4353
-10.11009, 1.380775, 8.468002, 239.2269, 159.4679
-10.09717, 1.557025, 8.221532, 240.224, 146.315
-10.09717, 1.380775, 8.221532, 240.224, 160.2634
-10.11009, 1.380775, 8.468002, 239.2269, 159.4679
-10.11009, 1.557025, 8.468002, 239.2269, 145.9587
-9.897443, 1.557025, 8.231998, 256.0082, 146.2994
-9.897443, 1.380775, 8.231998, 256.0082, 160.2286
-10.09717, 1.380775, 8.221532, 240.224, 160.2634
-10.09717, 1.557025, 8.221532, 240.224, 146.315
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 1.376249, 8.247414, 286.1497, 160.5344
-9.714835, 1.376249, 8.243923, 270.392, 160.5461
-9.718477, 1.376249, 8.452587, 269.3006, 159.8638
-9.518508, 1.376249, 8.456078, 284.6381, 159.8527
-9.718477, 1.376249, 8.452587, 269.3006, 159.8638
-9.718477, 1.203749, 8.452587, 269.3006, 173.1116
-9.518508, 1.203749, 8.456078, 284.6381, 173.0946
-9.518508, 1.376249, 8.456078, 284.6381, 159.8527
-9.518508, 1.376249, 8.456078, 284.6381, 159.8527
-9.518508, 1.203749, 8.456078, 284.6381, 173.0946
-9.514866, 1.203749, 8.247414, 286.1497, 174.1395
-9.514866, 1.376249, 8.247414, 286.1497, 160.5344
-9.714835, 1.203749, 8.243923, 270.392, 174.1575
-9.514866, 1.203749, 8.247414, 286.1497, 174.1395
-9.518508, 1.203749, 8.456078, 284.6381, 173.0946
-9.718477, 1.203749, 8.452587, 269.3006, 173.1116
-9.714835, 1.376249, 8.243923, 270.392, 160.5461
-9.714835, 1.203749, 8.243923, 270.392, 174.1575
-9.718477, 1.203749, 8.452587, 269.3006, 173.1116
-9.718477, 1.376249, 8.452587, 269.3006, 159.8638
-9.514866, 1.376249, 8.247414, 286.1497, 160.5344
-9.514866, 1.203749, 8.247414, 286.1497, 174.1395
-9.714835, 1.203749, 8.243923, 270.392, 174.1575
-9.714835, 1.376249, 8.243923, 270.392, 160.5461
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.506312, 1.548749, 8.256677, 286.7674, 146.9147
-9.705216, 1.548749, 8.235771, 271.1844, 146.9475
-9.727031, 1.548749, 8.443324, 268.6776, 146.6297
-9.528127, 1.548749, 8.46423, 283.854, 146.5986
-9.727031, 1.548749, 8.443324, 268.6776, 146.6297
-9.727031, 1.376249, 8.443324, 268.6776, 159.8933
-9.528127, 1.376249, 8.46423, 283.854, 159.8268
-9.528127, 1.548749, 8.46423, 283.854, 146.5986
-9.528127, 1.548749, 8.46423, 283.854, 146.5986
-9.528127, 1.376249, 8.46423, 283.854, 159.8268
-9.506312, 1.376249, 8.256677, 286.7674, 160.5033
-9.506312, 1.548749, 8.256677, 286.7674, 146.9147
-9.705216, 1.376249, 8.235771, 271.1844, 160.5735
-9.506312, 1.376249, 8.256677, 286.7674, 160.5033
-9.528127, 1.376249, 8.46423, 283.854, 159.8268
-9.727031, 1.376249, 8.443324, 268.6776, 159.8933
-9.705216, 1.548749, 8.235771, 271.1844, 146.9475
-9.705216, 1.376249, 8.235771, 271.1844, 160.5735
-9.727031, 1.376249, 8.443324, 268.6776, 159.8933
-9.727031, 1.548749, 8.443324, 268.6776, 146.6297
-9.506312, 1.548749, 8.256677, 286.7674, 146.9147
-9.506312, 1.376249, 8.256677, 286.7674, 160.5033
-9.705216, 1.376249, 8.235771, 271.1844, 160.5735
-9.705216, 1.548749, 8.235771, 271.1844, 146.9475
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.528127, 1.721249, 8.235771, 285.173, 133.3215
-9.727031, 1.721249, 8.256677, 269.3804, 133.3261
-9.705216, 1.721249, 8.46423, 270.2739, 133.3705
-9.506312, 1.721249, 8.443324, 285.6487, 133.3661
-9.705216, 1.721249, 8.46423, 270.2739, 133.3705
-9.705216, 1.548749, 8.46423, 270.2739, 146.5986
-9.506312, 1.548749, 8.443324, 285.6487, 146.6297
-9.506312, 1.721249, 8.443324, 285.6487, 133.3661
-9.506312, 1.721249, 8.443324, 285.6487, 133.3661
-9.506312, 1.548749, 8.443324, 285.6487, 146.6297
-9.528127, 1.548749, 8.235771, 285.173, 146.9475
-9.528127, 1.721249, 8.235771, 285.173, 133.3215
-9.727031, 1.548749, 8.256677, 269.3804, 146.9147
-9.528127, 1.548749, 8.235771, 285.173, 146.9475
-9.506312, 1.548749, 8.443324, 285.6487, 146.6297
-9.705216, 1.548749, 8.46423, 270.2739, 146.5986
-9.727031, 1.721249, 8.256677, 269.3804, 133.3261
-9.727031, 1.548749, 8.256677, 269.3804, 146.9147
-9.705216, 1.548749, 8.46423, 270.2739, 146.5986
-9.705216, 1.721249, 8.46423, 270.2739, 133.3705
-9.528127, 1.721249, 8.235771, 285.173, 133.3215
-9.528127, 1.548749, 8.235771, 285.173, 146.9475
-9.727031, 1.548749, 8.256677, 269.3804, 146.9147
-9.727031, 1.721249, 8.256677, 269.3804, 133.3261
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.518508, 1.893749, 8.243923, 285.8835, 119.7119
-9.718477, 1.893749, 8.247414, 270.0909, 119.7189
-9.714835, 1.893749, 8.456078, 269.567, 120.1269
-9.514866, 1.893749, 8.452587, 284.9377, 120.1202
-9.714835, 1.893749, 8.456078, 269.567, 120.1269
-9.714835, 1.721249, 8.456078, 269.567, 133.3688
-9.514866, 1.721249, 8.452587, 284.9377, 133.3681
-9.514866, 1.893749, 8.452587, 284.9377, 120.1202
-9.514866, 1.893749, 8.452587, 284.9377, 120.1202
-9.514866, 1.721249, 8.452587, 284.9377, 133.3681
-9.518508, 1.721249, 8.243923, 285.8835, 133.3233
-9.518508, 1.893749, 8.243923, 285.8835, 119.7119
-9.718477, 1.721249, 8.247414, 270.0909, 133.3241
-9.518508, 1.721249, 8.243923, 285.8835, 133.3233
-9.514866, 1.721249, 8.452587, 284.9377, 133.3681
-9.714835, 1.721249, 8.456078, 269.567, 133.3688
-9.718477, 1.893749, 8.247414, 270.0909, 119.7189
-9.718477, 1.721249, 8.247414, 270.0909, 133.3241
-9.714835, 1.721249, 8.456078, 269.567, 133.3688
-9.714835, 1.893749, 8.456078, 269.567, 120.1269
-9.518508, 1.893749, 8.243923, 285.8835, 119.7119
-9.518508, 1.721249, 8.243923, 285.8835, 133.3233
-9.718477, 1.721249, 8.247414, 270.0909, 133.3241
-9.718477, 1.893749, 8.247414, 270.0909, 119.7189
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 2.066249, 8.247414, 286.1497, 106.1138
-9.714835, 2.066249, 8.243923, 270.392, 106.1005
-9.718477, 2.06625, 8.452587, 269.3006, 106.8723
-9.518508, 2.06625, 8.456078, 284.6381, 106.8849
-9.718477, 2.06625, 8.452587, 269.3006, 106.8723
-9.718477, 1.893749, 8.452587, 269.3006, 120.1202
-9.518508, 1.893749, 8.456078, 284.6381, 120.1269
-9.518508, 2.06625, 8.456078, 284.6381, 106.8849
-9.518508, 2.06625, 8.456078, 284.6381, 106.8849
-9.518508, 1.893749, 8.456078, 284.6381, 120.1269
-9.514866, 1.893749, 8.247414, 286.1497, 119.7189
-9.514866, 2.066249, 8.247414, 286.1497, 106.1138
-9.714835, 1.893749, 8.243923, 270.392, 119.7119
-9.514866, 1.893749, 8.247414, 286.1497, 119.7189
-9.518508, 1.893749, 8.456078, 284.6381, 120.1269
-9.718477, 1.893749, 8.452587, 269.3006, 120.1202
-9.714835, 2.066249, 8.243923, 270.392, 106.1005
-9.714835, 1.893749, 8.243923, 270.392, 119.7119
-9.718477, 1.893749, 8.452587, 269.3006, 120.1202
-9.718477, 2.06625, 8.452587, 269.3006, 106.8723
-9.514866, 2.066249, 8.247414, 286.1497, 106.1138
-9.514866, 1.893749, 8.247414, 286.1497, 119.7189
-9.714835, 1.893749, 8.243923, 270.392, 119.7119
-9.714835, 2.066249, 8.243923, 270.392, 106.1005
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25452, 2.576536, 8.226583, 227.7796, 65.67737
-10.4544, 2.576536, 8.233563, 211.9976, 65.7411
-10.44602, 2.576536, 8.473417, 213.4965, 67.86176
-10.24614, 2.576536, 8.466437, 228.7962, 67.80188
-10.44602, 2.576536, 8.473417, 213.4965, 67.86176
-10.44602, 2.389036, 8.473417, 213.4965, 82.22331
-10.24614, 2.389036, 8.466437, 228.7962, 82.17624
-10.24614, 2.576536, 8.466437, 228.7962, 67.80188
-10.24614, 2.576536, 8.466437, 228.7962, 67.80188
-10.24614, 2.389036, 8.466437, 228.7962, 82.17624
-10.25452, 2.389036, 8.226583, 227.7796, 80.5062
-10.25452, 2.576536, 8.226583, 227.7796, 65.67737
-10.4544, 2.389036, 8.233563, 211.9976, 80.55629
-10.25452, 2.389036, 8.226583, 227.7796, 80.5062
-10.24614, 2.389036, 8.466437, 228.7962, 82.17624
-10.44602, 2.389036, 8.473417, 213.4965, 82.22331
-10.4544, 2.576536, 8.233563, 211.9976, 65.7411
-10.4544, 2.389036, 8.233563, 211.9976, 80.55629
-10.44602, 2.389036, 8.473417, 213.4965, 82.22331
-10.44602, 2.576536, 8.473417, 213.4965, 67.86176
-10.25452, 2.576536, 8.226583, 227.7796, 65.67737
-10.25452, 2.389036, 8.226583, 227.7796, 80.5062
-10.4544, 2.389036, 8.233563, 211.9976, 80.55629
