box_1_Parle-G-GOLD(Clone) stack 42 Shelf_0 Rack_1_0_0
-10.30557, 1.803857, 8.23015, 259.322, 126.7901
-10.50448, 1.803857, 8.251056, 243.5886, 126.8127
-10.48148, 1.803857, 8.469851, 245.2505, 127.0414
-10.28258, 1.803857, 8.448945, 260.5475, 127.0201
-10.48148, 1.803857, 8.469851, 245.2505, 127.0414
-10.48148, 1.653857, 8.469851, 245.2505, 138.5359
-10.28258, 1.653857, 8.448945, 260.5475, 138.5454
-10.28258, 1.803857, 8.448945, 260.5475, 127.0201
-10.28258, 1.803857, 8.448945, 260.5475, 127.0201
-10.28258, 1.653857, 8.448945, 260.5475, 138.5454
-10.30557, 1.653857, 8.23015, 259.322, 138.6476
-10.30557, 1.803857, 8.23015, 259.322, 126.7901
-10.50448, 1.653857, 8.251056, 243.5886, 138.6375
-10.30557, 1.653857, 8.23015, 259.322, 138.6476
-10.28258, 1.653857, 8.448945, 260.5475, 138.5454
-10.48148, 1.653857, 8.469851, 245.2505, 138.5359
-10.50448, 1.803857, 8.251056, 243.5886, 126.8127
-10.50448, 1.653857, 8.251056, 243.5886, 138.6375
-10.48148, 1.653857, 8.469851, 245.2505, 138.5359
-10.48148, 1.803857, 8.469851, 245.2505, 127.0414
-10.30557, 1.803857, 8.23015, 259.322, 126.7901
-10.30557, 1.653857, 8.23015, 259.322, 138.6476
-10.50448, 1.653857, 8.251056, 243.5886, 138.6375
-10.50448, 1.803857, 8.251056, 243.5886, 126.8127
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.953857, 8.231704, 259.4822, 114.9368
-10.50273, 1.953857, 8.249134, 243.7271, 114.9827
-10.48356, 1.953857, 8.468297, 245.0923, 115.5431
-10.28432, 1.953857, 8.450867, 260.4084, 115.4997
-10.48356, 1.953857, 8.468297, 245.0923, 115.5431
-10.48356, 1.803857, 8.468297, 245.0923, 127.0399
-10.28432, 1.803857, 8.450867, 260.4084, 127.0221
-10.28432, 1.953857, 8.450867, 260.4084, 115.4997
-10.28432, 1.953857, 8.450867, 260.4084, 115.4997
-10.28432, 1.803857, 8.450867, 260.4084, 127.0221
-10.30349, 1.803857, 8.231704, 259.4822, 126.7918
-10.30349, 1.953857, 8.231704, 259.4822, 114.9368
-10.50273, 1.803857, 8.249134, 243.7271, 126.8106
-10.30349, 1.803857, 8.231704, 259.4822, 126.7918
-10.28432, 1.803857, 8.450867, 260.4084, 127.0221
-10.48356, 1.803857, 8.468297, 245.0923, 127.0399
-10.50273, 1.953857, 8.249134, 243.7271, 114.9827
-10.50273, 1.803857, 8.249134, 243.7271, 126.8106
-10.48356, 1.803857, 8.468297, 245.0923, 127.0399
-10.48356, 1.953857, 8.468297, 245.0923, 115.5431
-10.30349, 1.953857, 8.231704, 259.4822, 114.9368
-10.30349, 1.803857, 8.231704, 259.4822, 126.7918
-10.50273, 1.803857, 8.249134, 243.7271, 126.8106
-10.50273, 1.953857, 8.249134, 243.7271, 114.9827
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.910359, 1.380775, 8.221532, 290.621, 160.2634
-10.11009, 1.380775, 8.231998, 274.7667, 160.2286
-10.09717, 1.380775, 8.478469, 274.6622, 159.4353
-9.897443, 1.380775, 8.468002, 290.0172, 159.4679
-10.09717, 1.380775, 8.478469, 274.6622, 159.4353
-10.09717, 1.204525, 8.478469, 274.6622, 172.9264
-9.897443, 1.204525, 8.468002, 290.0172, 172.9771
-9.897443, 1.380775, 8.468002, 290.0172, 159.4679
-9.897443, 1.380775, 8.468002, 290.0172, 159.4679
-9.897443, 1.204525, 8.468002, 290.0172, 172.9771
-9.910359, 1.204525, 8.221532, 290.621, 174.2117
-9.910359, 1.380775, 8.221532, 290.621, 160.2634
-10.11009, 1.204525, 8.231998, 274.7667, 174.1577
-9.910359, 1.204525, 8.221532, 290.621, 174.2117
-9.897443, 1.204525, 8.468002, 290.0172, 172.9771
-10.09717, 1.204525, 8.478469, 274.6622, 172.9264
-10.11009, 1.380775, 8.231998, 274.7667, 160.2286
-10.11009, 1.204525, 8.231998, 274.7667, 174.1577
-10.09717, 1.204525, 8.478469, 274.6622, 172.9264
-10.09717, 1.380775, 8.478469, 274.6622, 159.4353
-9.910359, 1.380775, 8.221532, 290.621, 160.2634
-9.910359, 1.204525, 8.221532, 290.621, 174.2117
-10.11009, 1.204525, 8.231998, 274.7667, 174.1577
-10.11009, 1.380775, 8.231998, 274.7667, 160.2286
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.897443, 1.557025, 8.231998, 291.572, 146.2994
-10.09717, 1.557025, 8.221532, 275.8369, 146.315
-10.11009, 1.557025, 8.468002, 273.7185, 145.9587
-9.910359, 1.557025, 8.478469, 288.9617, 145.9441
-10.11009, 1.557025, 8.468002, 273.7185, 145.9587
-10.11009, 1.380775, 8.468002, 273.7185, 159.4679
-9.910359, 1.380775, 8.478469, 288.9617, 159.4353
-9.910359, 1.557025, 8.478469, 288.9617, 145.9441
-9.910359, 1.557025, 8.478469, 288.9617, 145.9441
-9.910359, 1.380775, 8.478469, 288.9617, 159.4353
-9.897443, 1.380775, 8.231998, 291.572, 160.2286
-9.897443, 1.557025, 8.231998, 291.572, 146.2994
-10.09717, 1.380775, 8.221532, 275.8369, 160.2634
-9.897443, 1.380775, 8.231998, 291.572, 160.2286
-9.910359, 1.380775, 8.478469, 288.9617, 159.4353
-10.11009, 1.380775, 8.468002, 273.7185, 159.4679
-10.09717, 1.557025, 8.221532, 275.8369, 146.315
-10.09717, 1.380775, 8.221532, 275.8369, 160.2634
-10.11009, 1.380775, 8.468002, 273.7185, 159.4679
-10.11009, 1.557025, 8.468002, 273.7185, 145.9587
-9.897443, 1.557025, 8.231998, 291.572, 146.2994
-9.897443, 1.380775, 8.231998, 291.572, 160.2286
-10.09717, 1.380775, 8.221532, 275.8369, 160.2634
-10.09717, 1.557025, 8.221532, 275.8369, 146.315
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 1.376249, 8.247414, 321.6415, 160.5344
-9.714835, 1.376249, 8.243923, 305.9, 160.5461
-9.718477, 1.376249, 8.452587, 303.8603, 159.8638
-9.518508, 1.376249, 8.456078, 319.1823, 159.8527
-9.718477, 1.376249, 8.452587, 303.8603, 159.8638
-9.718477, 1.203749, 8.452587, 303.8603, 173.1116
-9.518508, 1.203749, 8.456078, 319.1823, 173.0946
-9.518508, 1.376249, 8.456078, 319.1823, 159.8527
-9.518508, 1.376249, 8.456078, 319.1823, 159.8527
-9.518508, 1.203749, 8.456078, 319.1823, 173.0946
-9.514866, 1.203749, 8.247414, 321.6415, 174.1395
-9.514866, 1.376249, 8.247414, 321.6415, 160.5344
-9.714835, 1.203749, 8.243923, 305.9, 174.1575
-9.514866, 1.203749, 8.247414, 321.6415, 174.1395
-9.518508, 1.203749, 8.456078, 319.1823, 173.0946
-9.718477, 1.203749, 8.452587, 303.8603, 173.1116
-9.714835, 1.376249, 8.243923, 305.9, 160.5461
-9.714835, 1.203749, 8.243923, 305.9, 174.1575
-9.718477, 1.203749, 8.452587, 303.8603, 173.1116
-9.718477, 1.376249, 8.452587, 303.8603, 159.8638
-9.514866, 1.376249, 8.247414, 321.6415, 160.5344
-9.514866, 1.203749, 8.247414, 321.6415, 174.1395
-9.714835, 1.203749, 8.243923, 305.9, 174.1575
-9.714835, 1.376249, 8.243923, 305.9, 160.5461
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.506312, 1.548749, 8.256677, 322.2159, 146.9147
-9.705216, 1.548749, 8.235771, 306.7306, 146.9475
-9.727031, 1.548749, 8.443324, 303.2783, 146.6297
-9.528127, 1.548749, 8.46423, 318.3622, 146.5986
-9.727031, 1.548749, 8.443324, 303.2783, 146.6297
-9.727031, 1.376249, 8.443324, 303.2783, 159.8933
-9.528127, 1.376249, 8.46423, 318.3622, 159.8268
-9.528127, 1.548749, 8.46423, 318.3622, 146.5986
-9.528127, 1.548749, 8.46423, 318.3622, 146.5986
-9.528127, 1.376249, 8.46423, 318.3622, 159.8268
-9.506312, 1.376249, 8.256677, 322.2159, 160.5033
-9.506312, 1.548749, 8.256677, 322.2159, 146.9147
-9.705216, 1.376249, 8.235771, 306.7306, 160.5735
-9.506312, 1.376249, 8.256677, 322.2159, 160.5033
-9.528127, 1.376249, 8.46423, 318.3622, 159.8268
-9.727031, 1.376249, 8.443324, 303.2783, 159.8933
-9.705216, 1.548749, 8.235771, 306.7306, 146.9475
-9.705216, 1.376249, 8.235771, 306.7306, 160.5735
-9.727031, 1.376249, 8.443324, 303.2783, 159.8933
-9.727031, 1.548749, 8.443324, 303.2783, 146.6297
-9.506312, 1.548749, 8.256677, 322.2159, 146.9147
-9.506312, 1.376249, 8.256677, 322.2159, 160.5033
-9.705216, 1.376249, 8.235771, 306.7306, 160.5735
-9.705216, 1.548749, 8.235771, 306.7306, 146.9475
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.528127, 1.721249, 8.235771, 320.7191, 133.3215
-9.727031, 1.721249, 8.256677, 304.829, 133.3261
-9.705216, 1.721249, 8.46423, 304.7821, 133.3705
-9.506312, 1.721249, 8.443324, 320.2495, 133.3661
-9.705216, 1.721249, 8.46423, 304.7821, 133.3705
-9.705216, 1.548749, 8.46423, 304.7821, 146.5986
-9.506312, 1.548749, 8.443324, 320.2495, 146.6297
-9.506312, 1.721249, 8.443324, 320.2495, 133.3661
-9.506312, 1.721249, 8.443324, 320.2495, 133.3661
-9.506312, 1.548749, 8.443324, 320.2495, 146.6297
-9.528127, 1.548749, 8.235771, 320.7191, 146.9475
-9.528127, 1.721249, 8.235771, 320.7191, 133.3215
-9.727031, 1.548749, 8.256677, 304.829, 146.9147
-9.528127, 1.548749, 8.235771, 320.7191, 146.9475
-9.506312, 1.548749, 8.443324, 320.2495, 146.6297
-9.705216, 1.548749, 8.46423, 304.7821, 146.5986
-9.727031, 1.721249, 8.256677, 304.829, 133.3261
-9.727031, 1.548749, 8.256677, 304.829, 146.9147
-9.705216, 1.548749, 8.46423, 304.7821, 146.5986
-9.705216, 1.721249, 8.46423, 304.7821, 133.3705
-9.528127, 1.721249, 8.235771, 320.7191, 133.3215
-9.528127, 1.548749, 8.235771, 320.7191, 146.9475
-9.727031, 1.548749, 8.256677, 304.829, 146.9147
-9.727031, 1.721249, 8.256677, 304.829, 133.3261
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.518508, 1.893749, 8.243923, 321.3915, 119.7119
-9.718477, 1.893749, 8.247414, 305.5826, 119.7189
-9.714835, 1.893749, 8.456078, 304.1113, 120.1269
-9.514866, 1.893749, 8.452587, 319.4974, 120.1202
-9.714835, 1.893749, 8.456078, 304.1113, 120.1269
-9.714835, 1.721249, 8.456078, 304.1113, 133.3688
-9.514866, 1.721249, 8.452587, 319.4974, 133.3681
-9.514866, 1.893749, 8.452587, 319.4974, 120.1202
-9.514866, 1.893749, 8.452587, 319.4974, 120.1202
-9.514866, 1.721249, 8.452587, 319.4974, 133.3681
-9.518508, 1.721249, 8.243923, 321.3915, 133.3233
-9.518508, 1.893749, 8.243923, 321.3915, 119.7119
-9.718477, 1.721249, 8.247414, 305.5826, 133.3241
-9.518508, 1.721249, 8.243923, 321.3915, 133.3233
-9.514866, 1.721249, 8.452587, 319.4974, 133.3681
-9.714835, 1.721249, 8.456078, 304.1113, 133.3688
-9.718477, 1.893749, 8.247414, 305.5826, 119.7189
-9.718477, 1.721249, 8.247414, 305.5826, 133.3241
-9.714835, 1.721249, 8.456078, 304.1113, 133.3688
-9.714835, 1.893749, 8.456078, 304.1113, 120.1269
-9.518508, 1.893749, 8.243923, 321.3915, 119.7119
-9.518508, 1.721249, 8.243923, 321.3915, 133.3233
-9.718477, 1.721249, 8.247414, 305.5826, 133.3241
-9.718477, 1.893749, 8.247414, 305.5826, 119.7189
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 2.066249, 8.247414, 321.6415, 106.1138
-9.714835, 2.066249, 8.243923, 305.9, 106.1005
-9.718477, 2.06625, 8.452587, 303.8603, 106.8723
-9.518508, 2.06625, 8.456078, 319.1823, 106.8849
-9.718477, 2.06625, 8.452587, 303.8603, 106.8723
-9.718477, 1.893749, 8.452587, 303.8603, 120.1202
-9.518508, 1.893749, 8.456078, 319.1823, 120.1269
-9.518508, 2.06625, 8.456078, 319.1823, 106.8849
-9.518508, 2.06625, 8.456078, 319.1823, 106.8849
-9.518508, 1.893749, 8.456078, 319.1823, 120.1269
-9.514866, 1.893749, 8.247414, 321.6415, 119.7189
-9.514866, 2.066249, 8.247414, 321.6415, 106.1138
-9.714835, 1.893749, 8.243923, 305.9, 119.7119
-9.514866, 1.893749, 8.247414, 321.6415, 119.7189
-9.518508, 1.893749, 8.456078, 319.1823, 120.1269
-9.718477, 1.893749, 8.452587, 303.8603, 120.1202
-9.714835, 2.066249, 8.243923, 305.9, 106.1005
-9.714835, 1.893749, 8.243923, 305.9, 119.7119
-9.718477, 1.893749, 8.452587, 303.8603, 120.1202
-9.718477, 2.06625, 8.452587, 303.8603, 106.8723
-9.514866, 2.066249, 8.247414, 321.6415, 106.1138
-9.514866, 1.893749, 8.247414, 321.6415, 119.7189
-9.714835, 1.893749, 8.243923, 305.9, 119.7119
-9.714835, 2.066249, 8.243923, 305.9, 106.1005
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25452, 2.576536, 8.226583, 263.3688, 65.67737
-10.4544, 2.576536, 8.233563, 247.5541, 65.7411
-10.44602, 2.576536, 8.473417, 247.9643, 67.86176
-10.24614, 2.576536, 8.466437, 263.2947, 67.80188
-10.44602, 2.576536, 8.473417, 247.9643, 67.86176
-10.44602, 2.389036, 8.473417, 247.9643, 82.22331
-10.24614, 2.389036, 8.466437, 263.2947, 82.17624
-10.24614, 2.576536, 8.466437, 263.2947, 67.80188
-10.24614, 2.576536, 8.466437, 263.2947, 67.80188
-10.24614, 2.389036, 8.466437, 263.2947, 82.17624
-10.25452, 2.389036, 8.226583, 263.3688, 80.5062
-10.25452, 2.576536, 8.226583, 263.3688, 65.67737
-10.4544, 2.389036, 8.233563, 247.5541, 80.55629
-10.25452, 2.389036, 8.226583, 263.3688, 80.5062
-10.24614, 2.389036, 8.466437, 263.2947, 82.17624
-10.44602, 2.389036, 8.473417, 247.9643, 82.22331
-10.4544, 2.576536, 8.233563, 247.5541, 65.7411
-10.4544, 2.389036, 8.233563, 247.5541, 80.55629
-10.44602, 2.389036, 8.473417, 247.9643, 82.22331
-10.44602, 2.576536, 8.473417, 247.9643, 67.86176
-10.25452, 2.576536, 8.226583, 263.3688, 65.67737
-10.25452, 2.389036, 8.226583, 263.3688, 80.5062
-10.4544, 2.389036, 8.233563, 247.5541, 80.55629
-10.4544, 2.576536, 8.233563, 247.5541, 65.7411
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.26111, 2.764036, 8.221742, 262.8622, 50.79483
-10.46035, 2.764036, 8.239173, 247.0786, 50.98798
-10.43943, 2.764036, 8.478259, 248.4639, 53.55057
-10.24019, 2.764036, 8.460828, 263.7679, 53.36903
-10.43943, 2.764036, 8.478259, 248.4639, 53.55057
-10.43943, 2.576536, 8.478259, 248.4639, 67.90323
-10.24019, 2.576536, 8.460828, 263.7679, 67.75368
-10.24019, 2.764036, 8.460828, 263.7679, 53.36903
-10.24019, 2.764036, 8.460828, 263.7679, 53.36903
-10.24019, 2.576536, 8.460828, 263.7679, 67.75368
-10.26111, 2.576536, 8.221742, 262.8622, 65.63312
-10.26111, 2.764036, 8.221742, 262.8622, 50.79483
-10.46035, 2.576536, 8.239173, 247.0786, 65.79222
-10.26111, 2.576536, 8.221742, 262.8622, 65.63312
-10.24019, 2.576536, 8.460828, 263.7679, 67.75368
-10.43943, 2.576536, 8.478259, 248.4639, 67.90323
-10.46035, 2.764036, 8.239173, 247.0786, 50.98798
-10.46035, 2.576536, 8.239173, 247.0786, 65.79222
-10.43943, 2.576536, 8.478259, 248.4639, 67.90323
-10.43943, 2.764036, 8.478259, 248.4639, 53.55057
-10.26111, 2.764036, 8.221742, 262.8622, 50.79483
-10.26111, 2.576536, 8.221742, 262.8622, 65.63312
-10.46035, 2.576536, 8.239173, 247.0786, 65.79222
-10.46035, 2.764036, 8.239173, 247.0786, 50.98798
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 2.951536, 8.228273, 263.5327, 36.04181
-10.45235, 2.951536, 8.231764, 247.7177, 36.08733
-10.44816, 2.951536, 8.471727, 247.8021, 39.11798
-10.24819, 2.951536, 8.468237, 263.1324, 39.07524
-10.44816, 2.951536, 8.471727, 247.8021, 39.11798
-10.44816, 2.764036, 8.471727, 247.8021, 53.48262
-10.24819, 2.764036, 8.468237, 263.1324, 53.44627
-10.24819, 2.951536, 8.468237, 263.1324, 39.07524
-10.24819, 2.951536, 8.468237, 263.1324, 39.07524
-10.24819, 2.764036, 8.468237, 263.1324, 53.44627
-10.25238, 2.764036, 8.228273, 263.5327, 50.86731
-10.25238, 2.951536, 8.228273, 263.5327, 36.04181
-10.45235, 2.764036, 8.231764, 247.7177, 50.90599
-10.25238, 2.764036, 8.228273, 263.5327, 50.86731
-10.24819, 2.764036, 8.468237, 263.1324, 53.44627
-10.44816, 2.764036, 8.471727, 247.8021, 53.48262
-10.45235, 2.951536, 8.231764, 247.7177, 36.08733
-10.45235, 2.764036, 8.231764, 247.7177, 50.90599
-10.44816, 2.764036, 8.471727, 247.8021, 53.48262
-10.44816, 2.951536, 8.471727, 247.8021, 39.11798
-10.25238, 2.951536, 8.228273, 263.5327, 36.04181
-10.25238, 2.764036, 8.228273, 263.5327, 50.86731
-10.45235, 2.764036, 8.231764, 247.7177, 50.90599
-10.45235, 2.951536, 8.231764, 247.7177, 36.08733
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 3.139036, 8.228273, 263.5327, 21.21629
-10.45235, 3.139036, 8.231764, 247.7177, 21.26862
-10.44816, 3.139036, 8.471727, 247.8021, 24.75333
-10.24819, 3.139036, 8.468237, 263.1324, 24.70418
-10.44816, 3.139036, 8.471727, 247.8021, 24.75333
-10.44816, 2.951536, 8.471727, 247.8021, 39.11798
-10.24819, 2.951536, 8.468237, 263.1324, 39.07524
-10.24819, 3.139036, 8.468237, 263.1324, 24.70418
-10.24819, 3.139036, 8.468237, 263.1324, 24.70418
-10.24819, 2.951536, 8.468237, 263.1324, 39.07524
-10.25238, 2.951536, 8.228273, 263.5327, 36.04181
-10.25238, 3.139036, 8.228273, 263.5327, 21.21629
-10.45235, 2.951536, 8.231764, 247.7177, 36.08733
-10.25238, 2.951536, 8.228273, 263.5327, 36.04181
-10.24819, 2.951536, 8.468237, 263.1324, 39.07524
-10.44816, 2.951536, 8.471727, 247.8021, 39.11798
-10.45235, 3.139036, 8.231764, 247.7177, 21.26862
-10.45235, 2.951536, 8.231764, 247.7177, 36.08733
-10.44816, 2.951536, 8.471727, 247.8021, 39.11798
-10.44816, 3.139036, 8.471727, 247.8021, 24.75333
-10.25238, 3.139036, 8.228273, 263.5327, 21.21629
-10.25238, 2.951536, 8.228273, 263.5327, 36.04181
-10.45235, 2.951536, 8.231764, 247.7177, 36.08733
-10.45235, 3.139036, 8.231764, 247.7177, 21.26862
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.455878, 2.553905, 8.240984, 326.3669, 67.59517
-9.655117, 2.553905, 8.223553, 310.8019, 67.44023
-9.675717, 2.553905, 8.459017, 307.089, 69.47476
-9.476479, 2.553905, 8.476448, 322.1945, 69.62051
-9.675717, 2.553905, 8.459017, 307.089, 69.47476
-9.675717, 2.388905, 8.459017, 307.089, 82.1362
-9.476479, 2.388905, 8.476448, 322.1945, 82.25378
-9.476479, 2.553905, 8.476448, 322.1945, 69.62051
-9.476479, 2.553905, 8.476448, 322.1945, 69.62051
-9.476479, 2.388905, 8.476448, 322.1945, 82.25378
-9.455878, 2.388905, 8.240984, 326.3669, 80.6198
-9.455878, 2.553905, 8.240984, 326.3669, 67.59517
-9.655117, 2.388905, 8.223553, 310.8019, 80.49483
-9.455878, 2.388905, 8.240984, 326.3669, 80.6198
-9.476479, 2.388905, 8.476448, 322.1945, 82.25378
-9.675717, 2.388905, 8.459017, 307.089, 82.1362
-9.655117, 2.553905, 8.223553, 310.8019, 67.44023
-9.655117, 2.388905, 8.223553, 310.8019, 80.49483
-9.675717, 2.388905, 8.459017, 307.089, 82.1362
-9.675717, 2.553905, 8.459017, 307.089, 69.47476
-9.455878, 2.553905, 8.240984, 326.3669, 67.59517
-9.455878, 2.388905, 8.240984, 326.3669, 80.6198
-9.655117, 2.388905, 8.223553, 310.8019, 80.49483
-9.655117, 2.553905, 8.223553, 310.8019, 67.44023
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.467875, 2.718905, 8.230091, 325.5424, 54.45512
-9.667845, 2.718905, 8.233582, 309.7027, 54.49214
-9.66372, 2.718905, 8.46991, 307.915, 56.9221
-9.463751, 2.718905, 8.466419, 323.2755, 56.88727
-9.66372, 2.718905, 8.46991, 307.915, 56.9221
-9.66372, 2.553905, 8.46991, 307.915, 69.5659
-9.463751, 2.553905, 8.466419, 323.2755, 69.53673
-9.463751, 2.718905, 8.466419, 323.2755, 56.88727
-9.463751, 2.718905, 8.466419, 323.2755, 56.88727
-9.463751, 2.553905, 8.466419, 323.2755, 69.53673
-9.467875, 2.553905, 8.230091, 325.5424, 67.49844
-9.467875, 2.718905, 8.230091, 325.5424, 54.45512
-9.667845, 2.553905, 8.233582, 309.7027, 67.52946
-9.467875, 2.553905, 8.230091, 325.5424, 67.49844
-9.463751, 2.553905, 8.466419, 323.2755, 69.53673
-9.66372, 2.553905, 8.46991, 307.915, 69.5659
-9.667845, 2.718905, 8.233582, 309.7027, 54.49214
-9.667845, 2.553905, 8.233582, 309.7027, 67.52946
-9.66372, 2.553905, 8.46991, 307.915, 69.5659
-9.66372, 2.718905, 8.46991, 307.915, 56.9221
-9.467875, 2.718905, 8.230091, 325.5424, 54.45512
-9.467875, 2.553905, 8.230091, 325.5424, 67.49844
-9.667845, 2.553905, 8.233582, 309.7027, 67.52946
-9.667845, 2.718905, 8.233582, 309.7027, 54.49214
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.056808, 2.538451, 8.251056, 357.7123, 68.90268
-9.255713, 2.538451, 8.23015, 342.3131, 68.72063
-9.278709, 2.538451, 8.448945, 337.6796, 70.57765
-9.079804, 2.538451, 8.469851, 352.6609, 70.74966
-9.278709, 2.538451, 8.448945, 337.6796, 70.57765
-9.278709, 2.388451, 8.448945, 337.6796, 82.10292
-9.079804, 2.388451, 8.469851, 352.6609, 82.24414
-9.079804, 2.538451, 8.469851, 352.6609, 70.74966
-9.079804, 2.538451, 8.469851, 352.6609, 70.74966
-9.079804, 2.388451, 8.469851, 352.6609, 82.24414
-9.056808, 2.388451, 8.251056, 357.7123, 80.72757
-9.056808, 2.538451, 8.251056, 357.7123, 68.90268
-9.255713, 2.388451, 8.23015, 342.3131, 80.57811
-9.056808, 2.388451, 8.251056, 357.7123, 80.72757
-9.079804, 2.388451, 8.469851, 352.6609, 82.24414
-9.278709, 2.388451, 8.448945, 337.6796, 82.10292
-9.255713, 2.538451, 8.23015, 342.3131, 68.72063
-9.255713, 2.388451, 8.23015, 342.3131, 80.57811
-9.278709, 2.388451, 8.448945, 337.6796, 82.10292
-9.278709, 2.538451, 8.448945, 337.6796, 70.57765
-9.056808, 2.538451, 8.251056, 357.7123, 68.90268
-9.056808, 2.388451, 8.251056, 357.7123, 80.72757
-9.255713, 2.388451, 8.23015, 342.3131, 80.57811
-9.255713, 2.538451, 8.23015, 342.3131, 68.72063
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.073653, 2.688451, 8.234918, 356.6317, 56.91219
-9.273378, 2.688451, 8.245385, 340.7146, 57.01965
-9.261865, 2.688451, 8.465083, 338.7697, 59.20903
-9.06214, 2.688451, 8.454616, 354.2367, 59.1075
-9.261865, 2.688451, 8.465083, 338.7697, 59.20903
-9.261865, 2.538451, 8.465083, 338.7697, 70.71053
-9.06214, 2.538451, 8.454616, 354.2367, 70.6244
-9.06214, 2.688451, 8.454616, 354.2367, 59.1075
-9.06214, 2.688451, 8.454616, 354.2367, 59.1075
-9.06214, 2.538451, 8.454616, 354.2367, 70.6244
-9.073653, 2.538451, 8.234918, 356.6317, 68.76222
-9.073653, 2.688451, 8.234918, 356.6317, 56.91219
-9.273378, 2.538451, 8.245385, 340.7146, 68.85338
-9.073653, 2.538451, 8.234918, 356.6317, 68.76222
-9.06214, 2.538451, 8.454616, 354.2367, 70.6244
-9.261865, 2.538451, 8.465083, 338.7697, 70.71053
-9.273378, 2.688451, 8.245385, 340.7146, 57.01965
-9.273378, 2.538451, 8.245385, 340.7146, 68.85338
-9.261865, 2.538451, 8.465083, 338.7697, 70.71053
-9.261865, 2.688451, 8.465083, 338.7697, 59.20903
-9.073653, 2.688451, 8.234918, 356.6317, 56.91219
-9.073653, 2.538451, 8.234918, 356.6317, 68.76222
-9.273378, 2.538451, 8.245385, 340.7146, 68.85338
-9.273378, 2.688451, 8.245385, 340.7146, 57.01965
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.069694, 2.838451, 8.238272, 356.8929, 45.10182
-9.269664, 2.838451, 8.241762, 341.0557, 45.14311
-9.265824, 2.838451, 8.461729, 338.5083, 47.67012
-9.065854, 2.838451, 8.458239, 353.8987, 47.63113
-9.265824, 2.838451, 8.461729, 338.5083, 47.67012
-9.265824, 2.688451, 8.461729, 338.5083, 59.1765
-9.065854, 2.688451, 8.458239, 353.8987, 59.14265
-9.065854, 2.838451, 8.458239, 353.8987, 47.63113
-9.065854, 2.838451, 8.458239, 353.8987, 47.63113
-9.065854, 2.688451, 8.458239, 353.8987, 59.14265
-9.069694, 2.688451, 8.238272, 356.8929, 56.94664
-9.069694, 2.838451, 8.238272, 356.8929, 45.10182
-9.269664, 2.688451, 8.241762, 341.0557, 56.98248
-9.069694, 2.688451, 8.238272, 356.8929, 56.94664
-9.065854, 2.688451, 8.458239, 353.8987, 59.14265
-9.265824, 2.688451, 8.461729, 338.5083, 59.1765
-9.269664, 2.838451, 8.241762, 341.0557, 45.14311
-9.269664, 2.688451, 8.241762, 341.0557, 56.98248
-9.265824, 2.688451, 8.461729, 338.5083, 59.1765
-9.265824, 2.838451, 8.461729, 338.5083, 47.67012
-9.069694, 2.838451, 8.238272, 356.8929, 45.10182
-9.069694, 2.688451, 8.238272, 356.8929, 56.94664
-9.269664, 2.688451, 8.241762, 341.0557, 56.98248
-9.269664, 2.838451, 8.241762, 341.0557, 45.14311
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.055099, 2.988451, 8.253007, 357.8169, 33.45395
-9.253608, 2.988451, 8.228633, 342.5, 33.12781
-9.280419, 2.988451, 8.446994, 337.5726, 35.97714
-9.08191, 2.988451, 8.471368, 352.4777, 36.28535
-9.280419, 2.988451, 8.446994, 337.5726, 35.97714
-9.280419, 2.838451, 8.446994, 337.5726, 47.50529
-9.08191, 2.838451, 8.471368, 352.4777, 47.7776
-9.08191, 2.988451, 8.471368, 352.4777, 36.28535
-9.08191, 2.988451, 8.471368, 352.4777, 36.28535
-9.08191, 2.838451, 8.471368, 352.4777, 47.7776
-9.055099, 2.838451, 8.253007, 357.8169, 45.27583
-9.055099, 2.988451, 8.253007, 357.8169, 33.45395
-9.253608, 2.838451, 8.228633, 342.5, 44.98766
