box_1_Parle-G-GOLD(Clone) stack 42 Shelf_0 Rack_1_0_0
-10.30557, 1.503857, 8.23015, 251.417, 150.505
-10.50448, 1.503857, 8.251056, 235.7054, 150.4625
-10.48148, 1.503857, 8.469851, 237.5875, 150.0304
-10.28258, 1.503857, 8.448945, 252.864, 150.0706
-10.48148, 1.503857, 8.469851, 237.5875, 150.0304
-10.48148, 1.353857, 8.469851, 237.5875, 161.5249
-10.28258, 1.353857, 8.448945, 252.864, 161.5959
-10.28258, 1.503857, 8.448945, 252.864, 150.0706
-10.28258, 1.503857, 8.448945, 252.864, 150.0706
-10.28258, 1.353857, 8.448945, 252.864, 161.5959
-10.30557, 1.353857, 8.23015, 251.417, 162.3625
-10.30557, 1.503857, 8.23015, 251.417, 150.505
-10.50448, 1.353857, 8.251056, 235.7054, 162.2874
-10.30557, 1.353857, 8.23015, 251.417, 162.3625
-10.28258, 1.353857, 8.448945, 252.864, 161.5959
-10.48148, 1.353857, 8.469851, 237.5875, 161.5249
-10.50448, 1.503857, 8.251056, 235.7054, 150.4625
-10.50448, 1.353857, 8.251056, 235.7054, 162.2874
-10.48148, 1.353857, 8.469851, 237.5875, 161.5249
-10.48148, 1.503857, 8.469851, 237.5875, 150.0304
-10.30557, 1.503857, 8.23015, 251.417, 150.505
-10.30557, 1.353857, 8.23015, 251.417, 162.3625
-10.50448, 1.353857, 8.251056, 235.7054, 162.2874
-10.50448, 1.503857, 8.251056, 235.7054, 150.4625
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.653857, 8.231704, 251.5789, 138.6468
-10.50273, 1.653857, 8.249134, 235.8419, 138.6385
-10.48356, 1.653857, 8.468297, 237.4278, 138.5366
-10.28432, 1.653857, 8.450867, 252.7268, 138.5445
-10.48356, 1.653857, 8.468297, 237.4278, 138.5366
-10.48356, 1.503857, 8.468297, 237.4278, 150.0334
-10.28432, 1.503857, 8.450867, 252.7268, 150.0669
-10.28432, 1.653857, 8.450867, 252.7268, 138.5445
-10.28432, 1.653857, 8.450867, 252.7268, 138.5445
-10.28432, 1.503857, 8.450867, 252.7268, 150.0669
-10.30349, 1.503857, 8.231704, 251.5789, 150.5019
-10.30349, 1.653857, 8.231704, 251.5789, 138.6468
-10.50273, 1.503857, 8.249134, 235.8419, 150.4664
-10.30349, 1.503857, 8.231704, 251.5789, 150.5019
-10.28432, 1.503857, 8.450867, 252.7268, 150.0669
-10.48356, 1.503857, 8.468297, 237.4278, 150.0334
-10.50273, 1.653857, 8.249134, 235.8419, 138.6385
-10.50273, 1.503857, 8.249134, 235.8419, 150.4664
-10.48356, 1.503857, 8.468297, 237.4278, 150.0334
-10.48356, 1.653857, 8.468297, 237.4278, 138.5366
-10.30349, 1.653857, 8.231704, 251.5789, 138.6468
-10.30349, 1.503857, 8.231704, 251.5789, 150.5019
-10.50273, 1.503857, 8.249134, 235.8419, 150.4664
-10.50273, 1.653857, 8.249134, 235.8419, 138.6385
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.803857, 8.23015, 251.417, 126.7901
-10.50448, 1.803857, 8.251056, 235.7054, 126.8127
-10.48148, 1.803857, 8.469851, 237.5875, 127.0414
-10.28258, 1.803857, 8.448945, 252.864, 127.0201
-10.48148, 1.803857, 8.469851, 237.5875, 127.0414
-10.48148, 1.653857, 8.469851, 237.5875, 138.5359
-10.28258, 1.653857, 8.448945, 252.864, 138.5454
-10.28258, 1.803857, 8.448945, 252.864, 127.0201
-10.28258, 1.803857, 8.448945, 252.864, 127.0201
-10.28258, 1.653857, 8.448945, 252.864, 138.5454
-10.30557, 1.653857, 8.23015, 251.417, 138.6476
-10.30557, 1.803857, 8.23015, 251.417, 126.7901
-10.50448, 1.653857, 8.251056, 235.7054, 138.6375
-10.30557, 1.653857, 8.23015, 251.417, 138.6476
-10.28258, 1.653857, 8.448945, 252.864, 138.5454
-10.48148, 1.653857, 8.469851, 237.5875, 138.5359
-10.50448, 1.803857, 8.251056, 235.7054, 126.8127
-10.50448, 1.653857, 8.251056, 235.7054, 138.6375
-10.48148, 1.653857, 8.469851, 237.5875, 138.5359
-10.48148, 1.803857, 8.469851, 237.5875, 127.0414
-10.30557, 1.803857, 8.23015, 251.417, 126.7901
-10.30557, 1.653857, 8.23015, 251.417, 138.6476
-10.50448, 1.653857, 8.251056, 235.7054, 138.6375
-10.50448, 1.803857, 8.251056, 235.7054, 126.8127
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.953857, 8.231704, 251.5789, 114.9368
-10.50273, 1.953857, 8.249134, 235.8419, 114.9827
-10.48356, 1.953857, 8.468297, 237.4278, 115.5431
-10.28432, 1.953857, 8.450867, 252.7268, 115.4997
-10.48356, 1.953857, 8.468297, 237.4278, 115.5431
-10.48356, 1.803857, 8.468297, 237.4278, 127.0399
-10.28432, 1.803857, 8.450867, 252.7268, 127.0221
-10.28432, 1.953857, 8.450867, 252.7268, 115.4997
-10.28432, 1.953857, 8.450867, 252.7268, 115.4997
-10.28432, 1.803857, 8.450867, 252.7268, 127.0221
-10.30349, 1.803857, 8.231704, 251.5789, 126.7918
-10.30349, 1.953857, 8.231704, 251.5789, 114.9368
-10.50273, 1.803857, 8.249134, 235.8419, 126.8106
-10.30349, 1.803857, 8.231704, 251.5789, 126.7918
-10.28432, 1.803857, 8.450867, 252.7268, 127.0221
-10.48356, 1.803857, 8.468297, 237.4278, 127.0399
-10.50273, 1.953857, 8.249134, 235.8419, 114.9827
-10.50273, 1.803857, 8.249134, 235.8419, 126.8106
-10.48356, 1.803857, 8.468297, 237.4278, 127.0399
-10.48356, 1.953857, 8.468297, 237.4278, 115.5431
-10.30349, 1.953857, 8.231704, 251.5789, 114.9368
-10.30349, 1.803857, 8.231704, 251.5789, 126.7918
-10.50273, 1.803857, 8.249134, 235.8419, 126.8106
-10.50273, 1.953857, 8.249134, 235.8419, 114.9827
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.910359, 1.380775, 8.221532, 282.707, 160.2634
-10.11009, 1.380775, 8.231998, 266.8636, 160.2286
-10.09717, 1.380775, 8.478469, 267.0077, 159.4353
-9.897443, 1.380775, 8.468002, 282.3524, 159.4679
-10.09717, 1.380775, 8.478469, 267.0077, 159.4353
-10.09717, 1.204525, 8.478469, 267.0077, 172.9264
-9.897443, 1.204525, 8.468002, 282.3524, 172.9771
-9.897443, 1.380775, 8.468002, 282.3524, 159.4679
-9.897443, 1.380775, 8.468002, 282.3524, 159.4679
-9.897443, 1.204525, 8.468002, 282.3524, 172.9771
-9.910359, 1.204525, 8.221532, 282.707, 174.2117
-9.910359, 1.380775, 8.221532, 282.707, 160.2634
-10.11009, 1.204525, 8.231998, 266.8636, 174.1577
-9.910359, 1.204525, 8.221532, 282.707, 174.2117
-9.897443, 1.204525, 8.468002, 282.3524, 172.9771
-10.09717, 1.204525, 8.478469, 267.0077, 172.9264
-10.11009, 1.380775, 8.231998, 266.8636, 160.2286
-10.11009, 1.204525, 8.231998, 266.8636, 174.1577
-10.09717, 1.204525, 8.478469, 267.0077, 172.9264
-10.09717, 1.380775, 8.478469, 267.0077, 159.4353
-9.910359, 1.380775, 8.221532, 282.707, 160.2634
-9.910359, 1.204525, 8.221532, 282.707, 174.2117
-10.11009, 1.204525, 8.231998, 266.8636, 174.1577
-10.11009, 1.380775, 8.231998, 266.8636, 160.2286
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.897443, 1.557025, 8.231998, 283.6689, 146.2994
-10.09717, 1.557025, 8.221532, 267.9229, 146.315
-10.11009, 1.557025, 8.468002, 266.0538, 145.9587
-9.910359, 1.557025, 8.478469, 281.3071, 145.9441
-10.11009, 1.557025, 8.468002, 266.0538, 145.9587
-10.11009, 1.380775, 8.468002, 266.0538, 159.4679
-9.910359, 1.380775, 8.478469, 281.3071, 159.4353
-9.910359, 1.557025, 8.478469, 281.3071, 145.9441
-9.910359, 1.557025, 8.478469, 281.3071, 145.9441
-9.910359, 1.380775, 8.478469, 281.3071, 159.4353
-9.897443, 1.380775, 8.231998, 283.6689, 160.2286
-9.897443, 1.557025, 8.231998, 283.6689, 146.2994
-10.09717, 1.380775, 8.221532, 267.9229, 160.2634
-9.897443, 1.380775, 8.231998, 283.6689, 160.2286
-9.910359, 1.380775, 8.478469, 281.3071, 159.4353
-10.11009, 1.380775, 8.468002, 266.0538, 159.4679
-10.09717, 1.557025, 8.221532, 267.9229, 146.315
-10.09717, 1.380775, 8.221532, 267.9229, 160.2634
-10.11009, 1.380775, 8.468002, 266.0538, 159.4679
-10.11009, 1.557025, 8.468002, 266.0538, 145.9587
-9.897443, 1.557025, 8.231998, 283.6689, 146.2994
-9.897443, 1.380775, 8.231998, 283.6689, 160.2286
-10.09717, 1.380775, 8.221532, 267.9229, 160.2634
-10.09717, 1.557025, 8.221532, 267.9229, 146.315
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 1.376249, 8.247414, 313.7544, 160.5344
-9.714835, 1.376249, 8.243923, 298.0094, 160.5461
-9.718477, 1.376249, 8.452587, 296.1804, 159.8638
-9.518508, 1.376249, 8.456078, 311.5058, 159.8527
-9.718477, 1.376249, 8.452587, 296.1804, 159.8638
-9.718477, 1.203749, 8.452587, 296.1804, 173.1116
-9.518508, 1.203749, 8.456078, 311.5058, 173.0946
-9.518508, 1.376249, 8.456078, 311.5058, 159.8527
-9.518508, 1.376249, 8.456078, 311.5058, 159.8527
-9.518508, 1.203749, 8.456078, 311.5058, 173.0946
-9.514866, 1.203749, 8.247414, 313.7544, 174.1395
-9.514866, 1.376249, 8.247414, 313.7544, 160.5344
-9.714835, 1.203749, 8.243923, 298.0094, 174.1575
-9.514866, 1.203749, 8.247414, 313.7544, 174.1395
-9.518508, 1.203749, 8.456078, 311.5058, 173.0946
-9.718477, 1.203749, 8.452587, 296.1804, 173.1116
-9.714835, 1.376249, 8.243923, 298.0094, 160.5461
-9.714835, 1.203749, 8.243923, 298.0094, 174.1575
-9.718477, 1.203749, 8.452587, 296.1804, 173.1116
-9.718477, 1.376249, 8.452587, 296.1804, 159.8638
-9.514866, 1.376249, 8.247414, 313.7544, 160.5344
-9.514866, 1.203749, 8.247414, 313.7544, 174.1395
-9.714835, 1.203749, 8.243923, 298.0094, 174.1575
-9.714835, 1.376249, 8.243923, 298.0094, 160.5461
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.506312, 1.548749, 8.256677, 314.3385, 146.9147
-9.705216, 1.548749, 8.235771, 298.8315, 146.9475
-9.727031, 1.548749, 8.443324, 295.5893, 146.6297
-9.528127, 1.548749, 8.46423, 310.6938, 146.5986
-9.727031, 1.548749, 8.443324, 295.5893, 146.6297
-9.727031, 1.376249, 8.443324, 295.5893, 159.8933
-9.528127, 1.376249, 8.46423, 310.6938, 159.8268
-9.528127, 1.548749, 8.46423, 310.6938, 146.5986
-9.528127, 1.548749, 8.46423, 310.6938, 146.5986
-9.528127, 1.376249, 8.46423, 310.6938, 159.8268
-9.506312, 1.376249, 8.256677, 314.3385, 160.5033
-9.506312, 1.548749, 8.256677, 314.3385, 146.9147
-9.705216, 1.376249, 8.235771, 298.8315, 160.5735
-9.506312, 1.376249, 8.256677, 314.3385, 160.5033
-9.528127, 1.376249, 8.46423, 310.6938, 159.8268
-9.727031, 1.376249, 8.443324, 295.5893, 159.8933
-9.705216, 1.548749, 8.235771, 298.8315, 146.9475
-9.705216, 1.376249, 8.235771, 298.8315, 160.5735
-9.727031, 1.376249, 8.443324, 295.5893, 159.8933
-9.727031, 1.548749, 8.443324, 295.5893, 146.6297
-9.506312, 1.548749, 8.256677, 314.3385, 146.9147
-9.506312, 1.376249, 8.256677, 314.3385, 160.5033
-9.705216, 1.376249, 8.235771, 298.8315, 160.5735
-9.705216, 1.548749, 8.235771, 298.8315, 146.9475
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.528127, 1.721249, 8.235771, 312.82, 133.3215
-9.727031, 1.721249, 8.256677, 296.9515, 133.3261
-9.705216, 1.721249, 8.46423, 297.1136, 133.3705
-9.506312, 1.721249, 8.443324, 312.5604, 133.3661
-9.705216, 1.721249, 8.46423, 297.1136, 133.3705
-9.705216, 1.548749, 8.46423, 297.1136, 146.5986
-9.506312, 1.548749, 8.443324, 312.5604, 146.6297
-9.506312, 1.721249, 8.443324, 312.5604, 133.3661
-9.506312, 1.721249, 8.443324, 312.5604, 133.3661
-9.506312, 1.548749, 8.443324, 312.5604, 146.6297
-9.528127, 1.548749, 8.235771, 312.82, 146.9475
-9.528127, 1.721249, 8.235771, 312.82, 133.3215
-9.727031, 1.548749, 8.256677, 296.9515, 146.9147
-9.528127, 1.548749, 8.235771, 312.82, 146.9475
-9.506312, 1.548749, 8.443324, 312.5604, 146.6297
-9.705216, 1.548749, 8.46423, 297.1136, 146.5986
-9.727031, 1.721249, 8.256677, 296.9515, 133.3261
-9.727031, 1.548749, 8.256677, 296.9515, 146.9147
-9.705216, 1.548749, 8.46423, 297.1136, 146.5986
-9.705216, 1.721249, 8.46423, 297.1136, 133.3705
-9.528127, 1.721249, 8.235771, 312.82, 133.3215
-9.528127, 1.548749, 8.235771, 312.82, 146.9475
-9.727031, 1.548749, 8.256677, 296.9515, 146.9147
-9.727031, 1.721249, 8.256677, 296.9515, 133.3261
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.518508, 1.893749, 8.243923, 313.5009, 119.7119
-9.718477, 1.893749, 8.247414, 297.6955, 119.7189
-9.714835, 1.893749, 8.456078, 296.4348, 120.1269
-9.514866, 1.893749, 8.452587, 311.8175, 120.1202
-9.714835, 1.893749, 8.456078, 296.4348, 120.1269
-9.714835, 1.721249, 8.456078, 296.4348, 133.3688
-9.514866, 1.721249, 8.452587, 311.8175, 133.3681
-9.514866, 1.893749, 8.452587, 311.8175, 120.1202
-9.514866, 1.893749, 8.452587, 311.8175, 120.1202
-9.514866, 1.721249, 8.452587, 311.8175, 133.3681
-9.518508, 1.721249, 8.243923, 313.5009, 133.3233
-9.518508, 1.893749, 8.243923, 313.5009, 119.7119
-9.718477, 1.721249, 8.247414, 297.6955, 133.3241
-9.518508, 1.721249, 8.243923, 313.5009, 133.3233
-9.514866, 1.721249, 8.452587, 311.8175, 133.3681
-9.714835, 1.721249, 8.456078, 296.4348, 133.3688
-9.718477, 1.893749, 8.247414, 297.6955, 119.7189
-9.718477, 1.721249, 8.247414, 297.6955, 133.3241
-9.714835, 1.721249, 8.456078, 296.4348, 133.3688
-9.714835, 1.893749, 8.456078, 296.4348, 120.1269
-9.518508, 1.893749, 8.243923, 313.5009, 119.7119
-9.518508, 1.721249, 8.243923, 313.5009, 133.3233
-9.718477, 1.721249, 8.247414, 297.6955, 133.3241
-9.718477, 1.893749, 8.247414, 297.6955, 119.7189
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 2.066249, 8.247414, 313.7544, 106.1138
-9.714835, 2.066249, 8.243923, 298.0094, 106.1005
-9.718477, 2.06625, 8.452587, 296.1804, 106.8723
-9.518508, 2.06625, 8.456078, 311.5058, 106.8849
-9.718477, 2.06625, 8.452587, 296.1804, 106.8723
-9.718477, 1.893749, 8.452587, 296.1804, 120.1202
-9.518508, 1.893749, 8.456078, 311.5058, 120.1269
-9.518508, 2.06625, 8.456078, 311.5058, 106.8849
-9.518508, 2.06625, 8.456078, 311.5058, 106.8849
-9.518508, 1.893749, 8.456078, 311.5058, 120.1269
-9.514866, 1.893749, 8.247414, 313.7544, 119.7189
-9.514866, 2.066249, 8.247414, 313.7544, 106.1138
-9.714835, 1.893749, 8.243923, 298.0094, 119.7119
-9.514866, 1.893749, 8.247414, 313.7544, 119.7189
-9.518508, 1.893749, 8.456078, 311.5058, 120.1269
-9.718477, 1.893749, 8.452587, 296.1804, 120.1202
-9.714835, 2.066249, 8.243923, 298.0094, 106.1005
-9.714835, 1.893749, 8.243923, 298.0094, 119.7119
-9.718477, 1.893749, 8.452587, 296.1804, 120.1202
-9.718477, 2.06625, 8.452587, 296.1804, 106.8723
-9.514866, 2.066249, 8.247414, 313.7544, 106.1138
-9.514866, 1.893749, 8.247414, 313.7544, 119.7189
-9.714835, 1.893749, 8.243923, 298.0094, 119.7119
-9.714835, 2.066249, 8.243923, 298.0094, 106.1005
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25452, 2.576536, 8.226583, 255.4601, 65.67737
-10.4544, 2.576536, 8.233563, 239.6526, 65.7411
-10.44602, 2.576536, 8.473417, 240.3048, 67.86176
-10.24614, 2.576536, 8.466437, 255.6284, 67.80188
-10.44602, 2.576536, 8.473417, 240.3048, 67.86176
-10.44602, 2.389036, 8.473417, 240.3048, 82.22331
-10.24614, 2.389036, 8.466437, 255.6284, 82.17624
-10.24614, 2.576536, 8.466437, 255.6284, 67.80188
-10.24614, 2.576536, 8.466437, 255.6284, 67.80188
-10.24614, 2.389036, 8.466437, 255.6284, 82.17624
-10.25452, 2.389036, 8.226583, 255.4601, 80.5062
-10.25452, 2.576536, 8.226583, 255.4601, 65.67737
-10.4544, 2.389036, 8.233563, 239.6526, 80.55629
-10.25452, 2.389036, 8.226583, 255.4601, 80.5062
-10.24614, 2.389036, 8.466437, 255.6284, 82.17624
-10.44602, 2.389036, 8.473417, 240.3048, 82.22331
-10.4544, 2.576536, 8.233563, 239.6526, 65.7411
-10.4544, 2.389036, 8.233563, 239.6526, 80.55629
-10.44602, 2.389036, 8.473417, 240.3048, 82.22331
-10.44602, 2.576536, 8.473417, 240.3048, 67.86176
-10.25452, 2.576536, 8.226583, 255.4601, 65.67737
-10.25452, 2.389036, 8.226583, 255.4601, 80.5062
-10.4544, 2.389036, 8.233563, 239.6526, 80.55629
-10.4544, 2.576536, 8.233563, 239.6526, 65.7411
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.26111, 2.764036, 8.221742, 254.9484, 50.79483
-10.46035, 2.764036, 8.239173, 239.183, 50.98798
-10.43943, 2.764036, 8.478259, 240.8091, 53.55057
-10.24019, 2.764036, 8.460828, 256.0961, 53.36903
-10.43943, 2.764036, 8.478259, 240.8091, 53.55057
-10.43943, 2.576536, 8.478259, 240.8091, 67.90323
-10.24019, 2.576536, 8.460828, 256.0961, 67.75368
-10.24019, 2.764036, 8.460828, 256.0961, 53.36903
-10.24019, 2.764036, 8.460828, 256.0961, 53.36903
-10.24019, 2.576536, 8.460828, 256.0961, 67.75368
-10.26111, 2.576536, 8.221742, 254.9484, 65.63312
-10.26111, 2.764036, 8.221742, 254.9484, 50.79483
-10.46035, 2.576536, 8.239173, 239.183, 65.79222
-10.26111, 2.576536, 8.221742, 254.9484, 65.63312
-10.24019, 2.576536, 8.460828, 256.0961, 67.75368
-10.43943, 2.576536, 8.478259, 240.8091, 67.90323
-10.46035, 2.764036, 8.239173, 239.183, 50.98798
-10.46035, 2.576536, 8.239173, 239.183, 65.79222
-10.43943, 2.576536, 8.478259, 240.8091, 67.90323
-10.43943, 2.764036, 8.478259, 240.8091, 53.55057
-10.26111, 2.764036, 8.221742, 254.9484, 50.79483
-10.26111, 2.576536, 8.221742, 254.9484, 65.63312
-10.46035, 2.576536, 8.239173, 239.183, 65.79222
-10.46035, 2.764036, 8.239173, 239.183, 50.98798
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 2.951536, 8.228273, 255.6258, 36.04181
-10.45235, 2.951536, 8.231764, 239.8144, 36.08733
-10.44816, 2.951536, 8.471727, 240.141, 39.11798
-10.24819, 2.951536, 8.468237, 255.4678, 39.07524
-10.44816, 2.951536, 8.471727, 240.141, 39.11798
-10.44816, 2.764036, 8.471727, 240.141, 53.48262
-10.24819, 2.764036, 8.468237, 255.4678, 53.44627
-10.24819, 2.951536, 8.468237, 255.4678, 39.07524
-10.24819, 2.951536, 8.468237, 255.4678, 39.07524
-10.24819, 2.764036, 8.468237, 255.4678, 53.44627
-10.25238, 2.764036, 8.228273, 255.6258, 50.86731
-10.25238, 2.951536, 8.228273, 255.6258, 36.04181
-10.45235, 2.764036, 8.231764, 239.8144, 50.90599
-10.25238, 2.764036, 8.228273, 255.6258, 50.86731
-10.24819, 2.764036, 8.468237, 255.4678, 53.44627
-10.44816, 2.764036, 8.471727, 240.141, 53.48262
-10.45235, 2.951536, 8.231764, 239.8144, 36.08733
-10.45235, 2.764036, 8.231764, 239.8144, 50.90599
-10.44816, 2.764036, 8.471727, 240.141, 53.48262
-10.44816, 2.951536, 8.471727, 240.141, 39.11798
-10.25238, 2.951536, 8.228273, 255.6258, 36.04181
-10.25238, 2.764036, 8.228273, 255.6258, 50.86731
-10.45235, 2.764036, 8.231764, 239.8144, 50.90599
-10.45235, 2.951536, 8.231764, 239.8144, 36.08733
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 3.139036, 8.228273, 255.6258, 21.21629
-10.45235, 3.139036, 8.231764, 239.8144, 21.26862
-10.44816, 3.139036, 8.471727, 240.141, 24.75333
-10.24819, 3.139036, 8.468237, 255.4678, 24.70418
-10.44816, 3.139036, 8.471727, 240.141, 24.75333
-10.44816, 2.951536, 8.471727, 240.141, 39.11798
-10.24819, 2.951536, 8.468237, 255.4678, 39.07524
-10.24819, 3.139036, 8.468237, 255.4678, 24.70418
-10.24819, 3.139036, 8.468237, 255.4678, 24.70418
-10.24819, 2.951536, 8.468237, 255.4678, 39.07524
-10.25238, 2.951536, 8.228273, 255.6258, 36.04181
-10.25238, 3.139036, 8.228273, 255.6258, 21.21629
-10.45235, 2.951536, 8.231764, 239.8144, 36.08733
-10.25238, 2.951536, 8.228273, 255.6258, 36.04181
-10.24819, 2.951536, 8.468237, 255.4678, 39.07524
-10.44816, 2.951536, 8.471727, 240.141, 39.11798
-10.45235, 3.139036, 8.231764, 239.8144, 21.26862
-10.45235, 2.951536, 8.231764, 239.8144, 36.08733
-10.44816, 2.951536, 8.471727, 240.141, 39.11798
-10.44816, 3.139036, 8.471727, 240.141, 24.75333
-10.25238, 3.139036, 8.228273, 255.6258, 21.21629
-10.25238, 2.951536, 8.228273, 255.6258, 36.04181
-10.45235, 2.951536, 8.231764, 239.8144, 36.08733
-10.45235, 3.139036, 8.231764, 239.8144, 21.26862
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.455878, 2.553905, 8.240984, 318.4731, 67.59517
-9.655117, 2.553905, 8.223553, 302.89, 67.44023
-9.675717, 2.553905, 8.459017, 299.4153, 69.47476
-9.476479, 2.553905, 8.476448, 314.5379, 69.62051
-9.675717, 2.553905, 8.459017, 299.4153, 69.47476
-9.675717, 2.388905, 8.459017, 299.4153, 82.1362
-9.476479, 2.388905, 8.476448, 314.5379, 82.25378
-9.476479, 2.553905, 8.476448, 314.5379, 69.62051
-9.476479, 2.553905, 8.476448, 314.5379, 69.62051
-9.476479, 2.388905, 8.476448, 314.5379, 82.25378
-9.455878, 2.388905, 8.240984, 318.4731, 80.6198
-9.455878, 2.553905, 8.240984, 318.4731, 67.59517
-9.655117, 2.388905, 8.223553, 302.89, 80.49483
-9.455878, 2.388905, 8.240984, 318.4731, 80.6198
-9.476479, 2.388905, 8.476448, 314.5379, 82.25378
-9.675717, 2.388905, 8.459017, 299.4153, 82.1362
-9.655117, 2.553905, 8.223553, 302.89, 67.44023
-9.655117, 2.388905, 8.223553, 302.89, 80.49483
-9.675717, 2.388905, 8.459017, 299.4153, 82.1362
-9.675717, 2.553905, 8.459017, 299.4153, 69.47476
-9.455878, 2.553905, 8.240984, 318.4731, 67.59517
-9.455878, 2.388905, 8.240984, 318.4731, 80.6198
-9.655117, 2.388905, 8.223553, 302.89, 80.49483
-9.655117, 2.553905, 8.223553, 302.89, 67.44023
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.467875, 2.718905, 8.230091, 317.6374, 54.45512
-9.667845, 2.718905, 8.233582, 301.8012, 54.49214
-9.66372, 2.718905, 8.46991, 300.252, 56.9221
-9.463751, 2.718905, 8.466419, 315.6092, 56.88727
-9.66372, 2.718905, 8.46991, 300.252, 56.9221
-9.66372, 2.553905, 8.46991, 300.252, 69.5659
-9.463751, 2.553905, 8.466419, 315.6092, 69.53673
-9.463751, 2.718905, 8.466419, 315.6092, 56.88727
-9.463751, 2.718905, 8.466419, 315.6092, 56.88727
-9.463751, 2.553905, 8.466419, 315.6092, 69.53673
-9.467875, 2.553905, 8.230091, 317.6374, 67.49844
-9.467875, 2.718905, 8.230091, 317.6374, 54.45512
-9.667845, 2.553905, 8.233582, 301.8012, 67.52946
-9.467875, 2.553905, 8.230091, 317.6374, 67.49844
-9.463751, 2.553905, 8.466419, 315.6092, 69.53673
-9.66372, 2.553905, 8.46991, 300.252, 69.5659
-9.667845, 2.718905, 8.233582, 301.8012, 54.49214
-9.667845, 2.553905, 8.233582, 301.8012, 67.52946
-9.66372, 2.553905, 8.46991, 300.252, 69.5659
-9.66372, 2.718905, 8.46991, 300.252, 56.9221
-9.467875, 2.718905, 8.230091, 317.6374, 54.45512
-9.467875, 2.553905, 8.230091, 317.6374, 67.49844
-9.667845, 2.553905, 8.233582, 301.8012, 67.52946
-9.667845, 2.718905, 8.233582, 301.8012, 54.49214
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.056808, 2.538451, 8.251056, 349.829, 68.90268
-9.255713, 2.538451, 8.23015, 334.4081, 68.72063
-9.278709, 2.538451, 8.448945, 329.9961, 70.57765
-9.079804, 2.538451, 8.469851, 344.9979, 70.74966
-9.278709, 2.538451, 8.448945, 329.9961, 70.57765
-9.278709, 2.388451, 8.448945, 329.9961, 82.10292
-9.079804, 2.388451, 8.469851, 344.9979, 82.24414
-9.079804, 2.538451, 8.469851, 344.9979, 70.74966
-9.079804, 2.538451, 8.469851, 344.9979, 70.74966
-9.079804, 2.388451, 8.469851, 344.9979, 82.24414
-9.056808, 2.388451, 8.251056, 349.829, 80.72757
-9.056808, 2.538451, 8.251056, 349.829, 68.90268
-9.255713, 2.388451, 8.23015, 334.4081, 80.57811
-9.056808, 2.388451, 8.251056, 349.829, 80.72757
-9.079804, 2.388451, 8.469851, 344.9979, 82.24414
-9.278709, 2.388451, 8.448945, 329.9961, 82.10292
-9.255713, 2.538451, 8.23015, 334.4081, 68.72063
-9.255713, 2.388451, 8.23015, 334.4081, 80.57811
-9.278709, 2.388451, 8.448945, 329.9961, 82.10292
-9.278709, 2.538451, 8.448945, 329.9961, 70.57765
-9.056808, 2.538451, 8.251056, 349.829, 68.90268
-9.056808, 2.388451, 8.251056, 349.829, 80.72757
-9.255713, 2.388451, 8.23015, 334.4081, 80.57811
-9.255713, 2.538451, 8.23015, 334.4081, 68.72063
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.073653, 2.688451, 8.234918, 348.7316, 56.91219
-9.273378, 2.688451, 8.245385, 332.8254, 57.01965
-9.261865, 2.688451, 8.465083, 331.1021, 59.20903
-9.06214, 2.688451, 8.454616, 346.5588, 59.1075
-9.261865, 2.688451, 8.465083, 331.1021, 59.20903
-9.261865, 2.538451, 8.465083, 331.1021, 70.71053
-9.06214, 2.538451, 8.454616, 346.5588, 70.6244
-9.06214, 2.688451, 8.454616, 346.5588, 59.1075
-9.06214, 2.688451, 8.454616, 346.5588, 59.1075
-9.06214, 2.538451, 8.454616, 346.5588, 70.6244
-9.073653, 2.538451, 8.234918, 348.7316, 68.76222
-9.073653, 2.688451, 8.234918, 348.7316, 56.91219
-9.273378, 2.538451, 8.245385, 332.8254, 68.85338
-9.073653, 2.538451, 8.234918, 348.7316, 68.76222
