box_5_LMRR(Clone) stack 41 Shelf_0 Rack_1_0_0
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.1916559, 8.247414, 320.5462, 253.9638
-9.328722, 0.1916559, 8.243923, 304.8043, 254.0184
-9.332364, 0.1916559, 8.452587, 302.7938, 250.8396
-9.132395, 0.1916559, 8.456078, 318.1163, 250.7878
-9.332364, 0.1916559, 8.452587, 302.7938, 250.8396
-9.332364, 0.01915592, 8.452587, 302.7938, 264.0874
-9.132395, 0.01915592, 8.456078, 318.1163, 264.0298
-9.132395, 0.1916559, 8.456078, 318.1163, 250.7878
-9.132395, 0.1916559, 8.456078, 318.1163, 250.7878
-9.132395, 0.01915592, 8.456078, 318.1163, 264.0298
-9.128753, 0.01915589, 8.247414, 320.5462, 267.5689
-9.128753, 0.1916559, 8.247414, 320.5462, 253.9638
-9.328722, 0.01915589, 8.243923, 304.8043, 267.6298
-9.128753, 0.01915589, 8.247414, 320.5462, 267.5689
-9.132395, 0.01915592, 8.456078, 318.1163, 264.0298
-9.332364, 0.01915592, 8.452587, 302.7938, 264.0874
-9.328722, 0.1916559, 8.243923, 304.8043, 254.0184
-9.328722, 0.01915589, 8.243923, 304.8043, 267.6298
-9.332364, 0.01915592, 8.452587, 302.7938, 264.0874
-9.332364, 0.1916559, 8.452587, 302.7938, 250.8396
-9.128753, 0.1916559, 8.247414, 320.5462, 253.9638
-9.128753, 0.01915589, 8.247414, 320.5462, 267.5689
-9.328722, 0.01915589, 8.243923, 304.8043, 267.6298
-9.328722, 0.1916559, 8.243923, 304.8043, 254.0184
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.128753, 0.3641559, 8.247414, 320.5462, 240.3586
-9.328722, 0.3641559, 8.243923, 304.8043, 240.407
-9.332364, 0.3641559, 8.452587, 302.7938, 237.5917
-9.132395, 0.3641559, 8.456078, 318.1163, 237.5459
-9.332364, 0.3641559, 8.452587, 302.7938, 237.5917
-9.332364, 0.1916559, 8.452587, 302.7938, 250.8396
-9.132395, 0.1916559, 8.456078, 318.1163, 250.7878
-9.132395, 0.3641559, 8.456078, 318.1163, 237.5459
-9.132395, 0.3641559, 8.456078, 318.1163, 237.5459
-9.132395, 0.1916559, 8.456078, 318.1163, 250.7878
-9.128753, 0.1916559, 8.247414, 320.5462, 253.9638
-9.128753, 0.3641559, 8.247414, 320.5462, 240.3586
-9.328722, 0.1916559, 8.243923, 304.8043, 254.0184
-9.128753, 0.1916559, 8.247414, 320.5462, 253.9638
-9.132395, 0.1916559, 8.456078, 318.1163, 250.7878
-9.332364, 0.1916559, 8.452587, 302.7938, 250.8396
-9.328722, 0.3641559, 8.243923, 304.8043, 240.407
-9.328722, 0.1916559, 8.243923, 304.8043, 254.0184
-9.332364, 0.1916559, 8.452587, 302.7938, 250.8396
-9.332364, 0.3641559, 8.452587, 302.7938, 237.5917
-9.128753, 0.3641559, 8.247414, 320.5462, 240.3586
-9.128753, 0.1916559, 8.247414, 320.5462, 253.9638
-9.328722, 0.1916559, 8.243923, 304.8043, 254.0184
-9.328722, 0.3641559, 8.243923, 304.8043, 240.407
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.120199, 0.5366558, 8.256677, 321.122, 226.6419
-9.319103, 0.5366558, 8.235771, 305.6336, 226.8941
-9.340918, 0.5366558, 8.443324, 302.2106, 224.4499
-9.142014, 0.5366558, 8.46423, 317.2973, 224.2109
-9.340918, 0.5366558, 8.443324, 302.2106, 224.4499
-9.340918, 0.3641559, 8.443324, 302.2106, 237.7135
-9.142014, 0.3641559, 8.46423, 317.2973, 237.439
-9.142014, 0.5366558, 8.46423, 317.2973, 224.2109
-9.142014, 0.5366558, 8.46423, 317.2973, 224.2109
-9.142014, 0.3641559, 8.46423, 317.2973, 237.439
-9.120199, 0.3641559, 8.256677, 321.122, 240.2305
-9.120199, 0.5366558, 8.256677, 321.122, 226.6419
-9.319103, 0.3641559, 8.235771, 305.6336, 240.5201
-9.120199, 0.3641559, 8.256677, 321.122, 240.2305
-9.142014, 0.3641559, 8.46423, 317.2973, 237.439
-9.340918, 0.3641559, 8.443324, 302.2106, 237.7135
-9.319103, 0.5366558, 8.235771, 305.6336, 226.8941
-9.319103, 0.3641559, 8.235771, 305.6336, 240.5201
-9.340918, 0.3641559, 8.443324, 302.2106, 237.7135
-9.340918, 0.5366558, 8.443324, 302.2106, 224.4499
-9.120199, 0.5366558, 8.256677, 321.122, 226.6419
-9.120199, 0.3641559, 8.256677, 321.122, 240.2305
-9.319103, 0.3641559, 8.235771, 305.6336, 240.5201
-9.319103, 0.5366558, 8.235771, 305.6336, 226.8941
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.136157, 0.7091558, 8.240561, 320.0343, 213.2188
-9.335882, 0.7091558, 8.251029, 304.1793, 213.1112
-9.32496, 0.7091558, 8.459439, 303.3069, 211.0293
-9.125235, 0.7091558, 8.448972, 318.7375, 211.1312
-9.32496, 0.7091558, 8.459439, 303.3069, 211.0293
-9.32496, 0.5366558, 8.459439, 303.3069, 224.2656
-9.125235, 0.5366558, 8.448972, 318.7375, 224.3852
-9.125235, 0.7091558, 8.448972, 318.7375, 211.1312
-9.125235, 0.7091558, 8.448972, 318.7375, 211.1312
-9.125235, 0.5366558, 8.448972, 318.7375, 224.3852
-9.136157, 0.5366558, 8.240561, 320.0343, 226.8362
-9.136157, 0.7091558, 8.240561, 320.0343, 213.2188
-9.335882, 0.5366558, 8.251029, 304.1793, 226.7099
-9.136157, 0.5366558, 8.240561, 320.0343, 226.8362
-9.125235, 0.5366558, 8.448972, 318.7375, 224.3852
-9.32496, 0.5366558, 8.459439, 303.3069, 224.2656
-9.335882, 0.7091558, 8.251029, 304.1793, 213.1112
-9.335882, 0.5366558, 8.251029, 304.1793, 226.7099
-9.32496, 0.5366558, 8.459439, 303.3069, 224.2656
-9.32496, 0.7091558, 8.459439, 303.3069, 211.0293
-9.136157, 0.7091558, 8.240561, 320.0343, 213.2188
-9.136157, 0.5366558, 8.240561, 320.0343, 226.8362
-9.335882, 0.5366558, 8.251029, 304.1793, 226.7099
-9.335882, 0.7091558, 8.251029, 304.1793, 213.1112
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.125235, 0.8816558, 8.251029, 320.7853, 199.5125
-9.32496, 0.8816558, 8.240561, 305.1299, 199.6014
-9.335882, 0.8816558, 8.448972, 302.5525, 197.8772
-9.136157, 0.8816558, 8.459439, 317.794, 197.7931
-9.335882, 0.8816558, 8.448972, 302.5525, 197.8772
-9.335882, 0.7091558, 8.448972, 302.5525, 211.1312
-9.136157, 0.7091558, 8.459439, 317.794, 211.0293
-9.136157, 0.8816558, 8.459439, 317.794, 197.7931
-9.136157, 0.8816558, 8.459439, 317.794, 197.7931
-9.136157, 0.7091558, 8.459439, 317.794, 211.0293
-9.125235, 0.7091558, 8.251029, 320.7853, 213.1112
-9.125235, 0.8816558, 8.251029, 320.7853, 199.5125
-9.32496, 0.7091558, 8.240561, 305.1299, 213.2188
-9.125235, 0.7091558, 8.251029, 320.7853, 213.1112
-9.136157, 0.7091558, 8.459439, 317.794, 211.0293
-9.335882, 0.7091558, 8.448972, 302.5525, 211.1312
-9.32496, 0.8816558, 8.240561, 305.1299, 199.6014
-9.32496, 0.7091558, 8.240561, 305.1299, 213.2188
-9.335882, 0.7091558, 8.448972, 302.5525, 211.1312
-9.335882, 0.8816558, 8.448972, 302.5525, 197.8772
-9.125235, 0.8816558, 8.251029, 320.7853, 199.5125
-9.125235, 0.7091558, 8.251029, 320.7853, 213.1112
-9.32496, 0.7091558, 8.240561, 305.1299, 213.2188
-9.32496, 0.8816558, 8.240561, 305.1299, 199.6014
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.28432, 1.353857, 8.249134, 229.4084, 162.2943
-10.48356, 1.353857, 8.231704, 213.6376, 162.3569
-10.50273, 1.353857, 8.450867, 212.9044, 161.5893
-10.30349, 1.353857, 8.468297, 228.2354, 161.5301
-10.50273, 1.353857, 8.450867, 212.9044, 161.5893
-10.50273, 1.203857, 8.450867, 212.9044, 173.1117
-10.30349, 1.203857, 8.468297, 228.2354, 173.0269
-10.30349, 1.353857, 8.468297, 228.2354, 161.5301
-10.30349, 1.353857, 8.468297, 228.2354, 161.5301
-10.30349, 1.203857, 8.468297, 228.2354, 173.0269
-10.28432, 1.203857, 8.249134, 229.4084, 174.1221
-10.28432, 1.353857, 8.249134, 229.4084, 162.2943
-10.48356, 1.203857, 8.231704, 213.6376, 174.212
-10.28432, 1.203857, 8.249134, 229.4084, 174.1221
-10.30349, 1.203857, 8.468297, 228.2354, 173.0269
-10.50273, 1.203857, 8.450867, 212.9044, 173.1117
-10.48356, 1.353857, 8.231704, 213.6376, 162.3569
-10.48356, 1.203857, 8.231704, 213.6376, 174.212
-10.50273, 1.203857, 8.450867, 212.9044, 173.1117
-10.50273, 1.353857, 8.450867, 212.9044, 161.5893
-10.28432, 1.353857, 8.249134, 229.4084, 162.2943
-10.28432, 1.203857, 8.249134, 229.4084, 174.1221
-10.48356, 1.203857, 8.231704, 213.6376, 174.212
-10.48356, 1.353857, 8.231704, 213.6376, 162.3569
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.503857, 8.23015, 227.702, 150.505
-10.50448, 1.503857, 8.251056, 212.0556, 150.4625
-10.48148, 1.503857, 8.469851, 214.5986, 150.0304
-10.28258, 1.503857, 8.448945, 229.8135, 150.0706
-10.48148, 1.503857, 8.469851, 214.5986, 150.0304
-10.48148, 1.353857, 8.469851, 214.5986, 161.5249
-10.28258, 1.353857, 8.448945, 229.8135, 161.5959
-10.28258, 1.503857, 8.448945, 229.8135, 150.0706
-10.28258, 1.503857, 8.448945, 229.8135, 150.0706
-10.28258, 1.353857, 8.448945, 229.8135, 161.5959
-10.30557, 1.353857, 8.23015, 227.702, 162.3625
-10.30557, 1.503857, 8.23015, 227.702, 150.505
-10.50448, 1.353857, 8.251056, 212.0556, 162.2874
-10.30557, 1.353857, 8.23015, 227.702, 162.3625
-10.28258, 1.353857, 8.448945, 229.8135, 161.5959
-10.48148, 1.353857, 8.469851, 214.5986, 161.5249
-10.50448, 1.503857, 8.251056, 212.0556, 150.4625
-10.50448, 1.353857, 8.251056, 212.0556, 162.2874
-10.48148, 1.353857, 8.469851, 214.5986, 161.5249
-10.48148, 1.503857, 8.469851, 214.5986, 150.0304
-10.30557, 1.503857, 8.23015, 227.702, 150.505
-10.30557, 1.353857, 8.23015, 227.702, 162.3625
-10.50448, 1.353857, 8.251056, 212.0556, 162.2874
-10.50448, 1.503857, 8.251056, 212.0556, 150.4625
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.653857, 8.231704, 227.8688, 138.6468
-10.50273, 1.653857, 8.249134, 212.1861, 138.6385
-10.48356, 1.653857, 8.468297, 214.4343, 138.5366
-10.28432, 1.653857, 8.450867, 229.682, 138.5445
-10.48356, 1.653857, 8.468297, 214.4343, 138.5366
-10.48356, 1.503857, 8.468297, 214.4343, 150.0334
-10.28432, 1.503857, 8.450867, 229.682, 150.0669
-10.28432, 1.653857, 8.450867, 229.682, 138.5445
-10.28432, 1.653857, 8.450867, 229.682, 138.5445
-10.28432, 1.503857, 8.450867, 229.682, 150.0669
-10.30349, 1.503857, 8.231704, 227.8688, 150.5019
-10.30349, 1.653857, 8.231704, 227.8688, 138.6468
-10.50273, 1.503857, 8.249134, 212.1861, 150.4664
-10.30349, 1.503857, 8.231704, 227.8688, 150.5019
-10.28432, 1.503857, 8.450867, 229.682, 150.0669
-10.48356, 1.503857, 8.468297, 214.4343, 150.0334
-10.50273, 1.653857, 8.249134, 212.1861, 138.6385
-10.50273, 1.503857, 8.249134, 212.1861, 150.4664
-10.48356, 1.503857, 8.468297, 214.4343, 150.0334
-10.48356, 1.653857, 8.468297, 214.4343, 138.5366
-10.30349, 1.653857, 8.231704, 227.8688, 138.6468
-10.30349, 1.503857, 8.231704, 227.8688, 150.5019
-10.50273, 1.503857, 8.249134, 212.1861, 150.4664
-10.50273, 1.653857, 8.249134, 212.1861, 138.6385
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.803857, 8.23015, 227.702, 126.7901
-10.50448, 1.803857, 8.251056, 212.0556, 126.8127
-10.48148, 1.803857, 8.469851, 214.5986, 127.0414
-10.28258, 1.803857, 8.448945, 229.8135, 127.0201
-10.48148, 1.803857, 8.469851, 214.5986, 127.0414
-10.48148, 1.653857, 8.469851, 214.5986, 138.5359
-10.28258, 1.653857, 8.448945, 229.8135, 138.5454
-10.28258, 1.803857, 8.448945, 229.8135, 127.0201
-10.28258, 1.803857, 8.448945, 229.8135, 127.0201
-10.28258, 1.653857, 8.448945, 229.8135, 138.5454
-10.30557, 1.653857, 8.23015, 227.702, 138.6476
-10.30557, 1.803857, 8.23015, 227.702, 126.7901
-10.50448, 1.653857, 8.251056, 212.0556, 138.6375
-10.30557, 1.653857, 8.23015, 227.702, 138.6476
-10.28258, 1.653857, 8.448945, 229.8135, 138.5454
-10.48148, 1.653857, 8.469851, 214.5986, 138.5359
-10.50448, 1.803857, 8.251056, 212.0556, 126.8127
-10.50448, 1.653857, 8.251056, 212.0556, 138.6375
-10.48148, 1.653857, 8.469851, 214.5986, 138.5359
-10.48148, 1.803857, 8.469851, 214.5986, 127.0414
-10.30557, 1.803857, 8.23015, 227.702, 126.7901
-10.30557, 1.653857, 8.23015, 227.702, 138.6476
-10.50448, 1.653857, 8.251056, 212.0556, 138.6375
-10.50448, 1.803857, 8.251056, 212.0556, 126.8127
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.953857, 8.231704, 227.8688, 114.9368
-10.50273, 1.953857, 8.249134, 212.1861, 114.9827
-10.48356, 1.953857, 8.468297, 214.4343, 115.5431
-10.28432, 1.953857, 8.450867, 229.682, 115.4997
-10.48356, 1.953857, 8.468297, 214.4343, 115.5431
-10.48356, 1.803857, 8.468297, 214.4343, 127.0399
-10.28432, 1.803857, 8.450867, 229.682, 127.0221
-10.28432, 1.953857, 8.450867, 229.682, 115.4997
-10.28432, 1.953857, 8.450867, 229.682, 115.4997
-10.28432, 1.803857, 8.450867, 229.682, 127.0221
-10.30349, 1.803857, 8.231704, 227.8688, 126.7918
-10.30349, 1.953857, 8.231704, 227.8688, 114.9368
-10.50273, 1.803857, 8.249134, 212.1861, 126.8106
-10.30349, 1.803857, 8.231704, 227.8688, 126.7918
-10.28432, 1.803857, 8.450867, 229.682, 127.0221
-10.48356, 1.803857, 8.468297, 214.4343, 127.0399
-10.50273, 1.953857, 8.249134, 212.1861, 114.9827
-10.50273, 1.803857, 8.249134, 212.1861, 126.8106
-10.48356, 1.803857, 8.468297, 214.4343, 127.0399
-10.48356, 1.953857, 8.468297, 214.4343, 115.5431
-10.30349, 1.953857, 8.231704, 227.8688, 114.9368
-10.30349, 1.803857, 8.231704, 227.8688, 126.7918
-10.50273, 1.803857, 8.249134, 212.1861, 126.8106
-10.50273, 1.953857, 8.249134, 212.1861, 114.9827
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.910359, 1.380775, 8.221532, 258.9651, 160.2634
-10.11009, 1.380775, 8.231998, 243.1545, 160.2286
-10.09717, 1.380775, 8.478469, 244.044, 159.4353
-9.897443, 1.380775, 8.468002, 259.358, 159.4679
-10.09717, 1.380775, 8.478469, 244.044, 159.4353
-10.09717, 1.204525, 8.478469, 244.044, 172.9264
-9.897443, 1.204525, 8.468002, 259.358, 172.9771
-9.897443, 1.380775, 8.468002, 259.358, 159.4679
-9.897443, 1.380775, 8.468002, 259.358, 159.4679
-9.897443, 1.204525, 8.468002, 259.358, 172.9771
-9.910359, 1.204525, 8.221532, 258.9651, 174.2117
-9.910359, 1.380775, 8.221532, 258.9651, 160.2634
-10.11009, 1.204525, 8.231998, 243.1545, 174.1577
-9.910359, 1.204525, 8.221532, 258.9651, 174.2117
-9.897443, 1.204525, 8.468002, 259.358, 172.9771
-10.09717, 1.204525, 8.478469, 244.044, 172.9264
-10.11009, 1.380775, 8.231998, 243.1545, 160.2286
-10.11009, 1.204525, 8.231998, 243.1545, 174.1577
-10.09717, 1.204525, 8.478469, 244.044, 172.9264
-10.09717, 1.380775, 8.478469, 244.044, 159.4353
-9.910359, 1.380775, 8.221532, 258.9651, 160.2634
-9.910359, 1.204525, 8.221532, 258.9651, 174.2117
-10.11009, 1.204525, 8.231998, 243.1545, 174.1577
-10.11009, 1.380775, 8.231998, 243.1545, 160.2286
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.897443, 1.557025, 8.231998, 259.9597, 146.2994
-10.09717, 1.557025, 8.221532, 244.181, 146.315
-10.11009, 1.557025, 8.468002, 243.0594, 145.9587
-9.910359, 1.557025, 8.478469, 258.3434, 145.9441
-10.11009, 1.557025, 8.468002, 243.0594, 145.9587
-10.11009, 1.380775, 8.468002, 243.0594, 159.4679
-9.910359, 1.380775, 8.478469, 258.3434, 159.4353
-9.910359, 1.557025, 8.478469, 258.3434, 145.9441
-9.910359, 1.557025, 8.478469, 258.3434, 145.9441
-9.910359, 1.380775, 8.478469, 258.3434, 159.4353
-9.897443, 1.380775, 8.231998, 259.9597, 160.2286
-9.897443, 1.557025, 8.231998, 259.9597, 146.2994
-10.09717, 1.380775, 8.221532, 244.181, 160.2634
-9.897443, 1.380775, 8.231998, 259.9597, 160.2286
-9.910359, 1.380775, 8.478469, 258.3434, 159.4353
-10.11009, 1.380775, 8.468002, 243.0594, 159.4679
-10.09717, 1.557025, 8.221532, 244.181, 146.315
-10.09717, 1.380775, 8.221532, 244.181, 160.2634
-10.11009, 1.380775, 8.468002, 243.0594, 159.4679
-10.11009, 1.557025, 8.468002, 243.0594, 145.9587
-9.897443, 1.557025, 8.231998, 259.9597, 146.2994
-9.897443, 1.380775, 8.231998, 259.9597, 160.2286
-10.09717, 1.380775, 8.221532, 244.181, 160.2634
-10.09717, 1.557025, 8.221532, 244.181, 146.315
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 1.376249, 8.247414, 290.0933, 160.5344
-9.714835, 1.376249, 8.243923, 274.3374, 160.5461
-9.718477, 1.376249, 8.452587, 273.1406, 159.8638
-9.518508, 1.376249, 8.456078, 288.4764, 159.8527
-9.718477, 1.376249, 8.452587, 273.1406, 159.8638
-9.718477, 1.203749, 8.452587, 273.1406, 173.1116
-9.518508, 1.203749, 8.456078, 288.4764, 173.0946
-9.518508, 1.376249, 8.456078, 288.4764, 159.8527
-9.518508, 1.376249, 8.456078, 288.4764, 159.8527
-9.518508, 1.203749, 8.456078, 288.4764, 173.0946
-9.514866, 1.203749, 8.247414, 290.0933, 174.1395
-9.514866, 1.376249, 8.247414, 290.0933, 160.5344
-9.714835, 1.203749, 8.243923, 274.3374, 174.1575
-9.514866, 1.203749, 8.247414, 290.0933, 174.1395
-9.518508, 1.203749, 8.456078, 288.4764, 173.0946
-9.718477, 1.203749, 8.452587, 273.1406, 173.1116
-9.714835, 1.376249, 8.243923, 274.3374, 160.5461
-9.714835, 1.203749, 8.243923, 274.3374, 174.1575
-9.718477, 1.203749, 8.452587, 273.1406, 173.1116
-9.718477, 1.376249, 8.452587, 273.1406, 159.8638
-9.514866, 1.376249, 8.247414, 290.0933, 160.5344
-9.514866, 1.203749, 8.247414, 290.0933, 174.1395
-9.714835, 1.203749, 8.243923, 274.3374, 174.1575
-9.714835, 1.376249, 8.243923, 274.3374, 160.5461
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.506312, 1.548749, 8.256677, 290.7062, 146.9147
-9.705216, 1.548749, 8.235771, 275.134, 146.9475
-9.727031, 1.548749, 8.443324, 272.5222, 146.6297
-9.528127, 1.548749, 8.46423, 287.6883, 146.5986
-9.727031, 1.548749, 8.443324, 272.5222, 146.6297
-9.727031, 1.376249, 8.443324, 272.5222, 159.8933
-9.528127, 1.376249, 8.46423, 287.6883, 159.8268
-9.528127, 1.548749, 8.46423, 287.6883, 146.5986
-9.528127, 1.548749, 8.46423, 287.6883, 146.5986
-9.528127, 1.376249, 8.46423, 287.6883, 159.8268
-9.506312, 1.376249, 8.256677, 290.7062, 160.5033
-9.506312, 1.548749, 8.256677, 290.7062, 146.9147
-9.705216, 1.376249, 8.235771, 275.134, 160.5735
-9.506312, 1.376249, 8.256677, 290.7062, 160.5033
-9.528127, 1.376249, 8.46423, 287.6883, 159.8268
-9.727031, 1.376249, 8.443324, 272.5222, 159.8933
-9.705216, 1.548749, 8.235771, 275.134, 146.9475
-9.705216, 1.376249, 8.235771, 275.134, 160.5735
-9.727031, 1.376249, 8.443324, 272.5222, 159.8933
-9.727031, 1.548749, 8.443324, 272.5222, 146.6297
-9.506312, 1.548749, 8.256677, 290.7062, 146.9147
-9.506312, 1.376249, 8.256677, 290.7062, 160.5033
-9.705216, 1.376249, 8.235771, 275.134, 160.5735
-9.705216, 1.548749, 8.235771, 275.134, 146.9475
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.528127, 1.721249, 8.235771, 289.1226, 133.3215
-9.727031, 1.721249, 8.256677, 273.3192, 133.3261
-9.705216, 1.721249, 8.46423, 274.1082, 133.3705
-9.506312, 1.721249, 8.443324, 289.4933, 133.3661
-9.705216, 1.721249, 8.46423, 274.1082, 133.3705
-9.705216, 1.548749, 8.46423, 274.1082, 146.5986
-9.506312, 1.548749, 8.443324, 289.4933, 146.6297
-9.506312, 1.721249, 8.443324, 289.4933, 133.3661
-9.506312, 1.721249, 8.443324, 289.4933, 133.3661
-9.506312, 1.548749, 8.443324, 289.4933, 146.6297
-9.528127, 1.548749, 8.235771, 289.1226, 146.9475
-9.528127, 1.721249, 8.235771, 289.1226, 133.3215
-9.727031, 1.548749, 8.256677, 273.3192, 146.9147
-9.528127, 1.548749, 8.235771, 289.1226, 146.9475
-9.506312, 1.548749, 8.443324, 289.4933, 146.6297
-9.705216, 1.548749, 8.46423, 274.1082, 146.5986
-9.727031, 1.721249, 8.256677, 273.3192, 133.3261
-9.727031, 1.548749, 8.256677, 273.3192, 146.9147
-9.705216, 1.548749, 8.46423, 274.1082, 146.5986
-9.705216, 1.721249, 8.46423, 274.1082, 133.3705
-9.528127, 1.721249, 8.235771, 289.1226, 133.3215
-9.528127, 1.548749, 8.235771, 289.1226, 146.9475
-9.727031, 1.548749, 8.256677, 273.3192, 146.9147
-9.727031, 1.721249, 8.256677, 273.3192, 133.3261
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.518508, 1.893749, 8.243923, 289.8289, 119.7119
-9.718477, 1.893749, 8.247414, 274.0344, 119.7189
-9.714835, 1.893749, 8.456078, 273.4054, 120.1269
-9.514866, 1.893749, 8.452587, 288.7777, 120.1202
-9.714835, 1.893749, 8.456078, 273.4054, 120.1269
-9.714835, 1.721249, 8.456078, 273.4054, 133.3688
-9.514866, 1.721249, 8.452587, 288.7777, 133.3681
-9.514866, 1.893749, 8.452587, 288.7777, 120.1202
-9.514866, 1.893749, 8.452587, 288.7777, 120.1202
-9.514866, 1.721249, 8.452587, 288.7777, 133.3681
-9.518508, 1.721249, 8.243923, 289.8289, 133.3233
-9.518508, 1.893749, 8.243923, 289.8289, 119.7119
-9.718477, 1.721249, 8.247414, 274.0344, 133.3241
-9.518508, 1.721249, 8.243923, 289.8289, 133.3233
-9.514866, 1.721249, 8.452587, 288.7777, 133.3681
-9.714835, 1.721249, 8.456078, 273.4054, 133.3688
-9.718477, 1.893749, 8.247414, 274.0344, 119.7189
-9.718477, 1.721249, 8.247414, 274.0344, 133.3241
-9.714835, 1.721249, 8.456078, 273.4054, 133.3688
-9.714835, 1.893749, 8.456078, 273.4054, 120.1269
-9.518508, 1.893749, 8.243923, 289.8289, 119.7119
-9.518508, 1.721249, 8.243923, 289.8289, 133.3233
-9.718477, 1.721249, 8.247414, 274.0344, 133.3241
-9.718477, 1.893749, 8.247414, 274.0344, 119.7189
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 2.066249, 8.247414, 290.0933, 106.1138
-9.714835, 2.066249, 8.243923, 274.3374, 106.1005
-9.718477, 2.06625, 8.452587, 273.1406, 106.8723
-9.518508, 2.06625, 8.456078, 288.4764, 106.8849
-9.718477, 2.06625, 8.452587, 273.1406, 106.8723
-9.718477, 1.893749, 8.452587, 273.1406, 120.1202
-9.518508, 1.893749, 8.456078, 288.4764, 120.1269
-9.518508, 2.06625, 8.456078, 288.4764, 106.8849
-9.518508, 2.06625, 8.456078, 288.4764, 106.8849
-9.518508, 1.893749, 8.456078, 288.4764, 120.1269
-9.514866, 1.893749, 8.247414, 290.0933, 119.7189
-9.514866, 2.066249, 8.247414, 290.0933, 106.1138
-9.714835, 1.893749, 8.243923, 274.3374, 119.7119
-9.514866, 1.893749, 8.247414, 290.0933, 119.7189
-9.518508, 1.893749, 8.456078, 288.4764, 120.1269
-9.718477, 1.893749, 8.452587, 273.1406, 120.1202
-9.714835, 2.066249, 8.243923, 274.3374, 106.1005
-9.714835, 1.893749, 8.243923, 274.3374, 119.7119
-9.718477, 1.893749, 8.452587, 273.1406, 120.1202
-9.718477, 2.06625, 8.452587, 273.1406, 106.8723
-9.514866, 2.066249, 8.247414, 290.0933, 106.1138
-9.514866, 1.893749, 8.247414, 290.0933, 119.7189
-9.714835, 1.893749, 8.243923, 274.3374, 119.7119
-9.714835, 2.066249, 8.243923, 274.3374, 106.1005
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25452, 2.576536, 8.226583, 231.734, 65.67737
-10.4544, 2.576536, 8.233563, 215.9484, 65.7411
-10.44602, 2.576536, 8.473417, 217.3263, 67.86176
-10.24614, 2.576536, 8.466437, 232.6294, 67.80188
-10.44602, 2.576536, 8.473417, 217.3263, 67.86176
-10.44602, 2.389036, 8.473417, 217.3263, 82.22331
-10.24614, 2.389036, 8.466437, 232.6294, 82.17624
-10.24614, 2.576536, 8.466437, 232.6294, 67.80188
-10.24614, 2.576536, 8.466437, 232.6294, 67.80188
-10.24614, 2.389036, 8.466437, 232.6294, 82.17624
-10.25452, 2.389036, 8.226583, 231.734, 80.5062
-10.25452, 2.576536, 8.226583, 231.734, 65.67737
-10.4544, 2.389036, 8.233563, 215.9484, 80.55629
-10.25452, 2.389036, 8.226583, 231.734, 80.5062
-10.24614, 2.389036, 8.466437, 232.6294, 82.17624
-10.44602, 2.389036, 8.473417, 217.3263, 82.22331
-10.4544, 2.576536, 8.233563, 215.9484, 65.7411
-10.4544, 2.389036, 8.233563, 215.9484, 80.55629
-10.44602, 2.389036, 8.473417, 217.3263, 82.22331
-10.44602, 2.576536, 8.473417, 217.3263, 67.86176
-10.25452, 2.576536, 8.226583, 231.734, 65.67737
-10.25452, 2.389036, 8.226583, 231.734, 80.5062
-10.4544, 2.389036, 8.233563, 215.9484, 80.55629
-10.4544, 2.576536, 8.233563, 215.9484, 65.7411
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.26111, 2.764036, 8.221742, 231.2072, 50.79483
-10.46035, 2.764036, 8.239173, 215.4962, 50.98798
-10.43943, 2.764036, 8.478259, 217.8448, 53.55057
-10.24019, 2.764036, 8.460828, 233.0807, 53.36903
-10.43943, 2.764036, 8.478259, 217.8448, 53.55057
-10.43943, 2.576536, 8.478259, 217.8448, 67.90323
-10.24019, 2.576536, 8.460828, 233.0807, 67.75368
-10.24019, 2.764036, 8.460828, 233.0807, 53.36903
