box_5_LMRR(Clone) stack 41 Shelf_0 Rack_1_0_0
-9.128753, 0.3641559, 8.247414, 328.4333, 240.3586
-9.328722, 0.1916559, 8.243923, 312.695, 254.0184
-9.128753, 0.1916559, 8.247414, 328.4333, 253.9638
-9.132395, 0.1916559, 8.456078, 325.7928, 250.7878
-9.332364, 0.1916559, 8.452587, 310.4737, 250.8396
-9.328722, 0.3641559, 8.243923, 312.695, 240.407
-9.328722, 0.1916559, 8.243923, 312.695, 254.0184
-9.332364, 0.1916559, 8.452587, 310.4737, 250.8396
-9.332364, 0.3641559, 8.452587, 310.4737, 237.5917
-9.128753, 0.3641559, 8.247414, 328.4333, 240.3586
-9.128753, 0.1916559, 8.247414, 328.4333, 253.9638
-9.328722, 0.1916559, 8.243923, 312.695, 254.0184
-9.328722, 0.3641559, 8.243923, 312.695, 240.407
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.120199, 0.5366558, 8.256677, 328.9995, 226.6419
-9.319103, 0.5366558, 8.235771, 313.5327, 226.8941
-9.340918, 0.5366558, 8.443324, 309.8996, 224.4499
-9.142014, 0.5366558, 8.46423, 324.9658, 224.2109
-9.340918, 0.5366558, 8.443324, 309.8996, 224.4499
-9.340918, 0.3641559, 8.443324, 309.8996, 237.7135
-9.142014, 0.3641559, 8.46423, 324.9658, 237.439
-9.142014, 0.5366558, 8.46423, 324.9658, 224.2109
-9.142014, 0.5366558, 8.46423, 324.9658, 224.2109
-9.142014, 0.3641559, 8.46423, 324.9658, 237.439
-9.120199, 0.3641559, 8.256677, 328.9995, 240.2305
-9.120199, 0.5366558, 8.256677, 328.9995, 226.6419
-9.319103, 0.3641559, 8.235771, 313.5327, 240.5201
-9.120199, 0.3641559, 8.256677, 328.9995, 240.2305
-9.142014, 0.3641559, 8.46423, 324.9658, 237.439
-9.340918, 0.3641559, 8.443324, 309.8996, 237.7135
-9.319103, 0.5366558, 8.235771, 313.5327, 226.8941
-9.319103, 0.3641559, 8.235771, 313.5327, 240.5201
-9.340918, 0.3641559, 8.443324, 309.8996, 237.7135
-9.340918, 0.5366558, 8.443324, 309.8996, 224.4499
-9.120199, 0.5366558, 8.256677, 328.9995, 226.6419
-9.120199, 0.3641559, 8.256677, 328.9995, 240.2305
-9.319103, 0.3641559, 8.235771, 313.5327, 240.5201
-9.319103, 0.5366558, 8.235771, 313.5327, 226.8941
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.136157, 0.7091558, 8.240561, 327.9284, 213.2188
-9.335882, 0.7091558, 8.251029, 312.0626, 213.1112
-9.32496, 0.7091558, 8.459439, 310.9801, 211.0293
-9.125235, 0.7091558, 8.448972, 326.421, 211.1312
-9.32496, 0.7091558, 8.459439, 310.9801, 211.0293
-9.32496, 0.5366558, 8.459439, 310.9801, 224.2656
-9.125235, 0.5366558, 8.448972, 326.421, 224.3852
-9.125235, 0.7091558, 8.448972, 326.421, 211.1312
-9.125235, 0.7091558, 8.448972, 326.421, 211.1312
-9.125235, 0.5366558, 8.448972, 326.421, 224.3852
-9.136157, 0.5366558, 8.240561, 327.9284, 226.8362
-9.136157, 0.7091558, 8.240561, 327.9284, 213.2188
-9.335882, 0.5366558, 8.251029, 312.0626, 226.7099
-9.136157, 0.5366558, 8.240561, 327.9284, 226.8362
-9.125235, 0.5366558, 8.448972, 326.421, 224.3852
-9.32496, 0.5366558, 8.459439, 310.9801, 224.2656
-9.335882, 0.7091558, 8.251029, 312.0626, 213.1112
-9.335882, 0.5366558, 8.251029, 312.0626, 226.7099
-9.32496, 0.5366558, 8.459439, 310.9801, 224.2656
-9.32496, 0.7091558, 8.459439, 310.9801, 211.0293
-9.136157, 0.7091558, 8.240561, 327.9284, 213.2188
-9.136157, 0.5366558, 8.240561, 327.9284, 226.8362
-9.335882, 0.5366558, 8.251029, 312.0626, 226.7099
-9.335882, 0.7091558, 8.251029, 312.0626, 213.1112
box_1_Parle-G-GOLD(Clone) stack 55 Shelf_0 Rack_1_0_1
-9.125235, 0.8816558, 8.251029, 328.6686, 199.5125
-9.32496, 0.8816558, 8.240561, 313.0241, 199.6014
-9.335882, 0.8816558, 8.448972, 310.2359, 197.8772
-9.136157, 0.8816558, 8.459439, 325.4672, 197.7931
-9.335882, 0.8816558, 8.448972, 310.2359, 197.8772
-9.335882, 0.7091558, 8.448972, 310.2359, 211.1312
-9.136157, 0.7091558, 8.459439, 325.4672, 211.0293
-9.136157, 0.8816558, 8.459439, 325.4672, 197.7931
-9.136157, 0.8816558, 8.459439, 325.4672, 197.7931
-9.136157, 0.7091558, 8.459439, 325.4672, 211.0293
-9.125235, 0.7091558, 8.251029, 328.6686, 213.1112
-9.125235, 0.8816558, 8.251029, 328.6686, 199.5125
-9.32496, 0.7091558, 8.240561, 313.0241, 213.2188
-9.125235, 0.7091558, 8.251029, 328.6686, 213.1112
-9.136157, 0.7091558, 8.459439, 325.4672, 211.0293
-9.335882, 0.7091558, 8.448972, 310.2359, 211.1312
-9.32496, 0.8816558, 8.240561, 313.0241, 199.6014
-9.32496, 0.7091558, 8.240561, 313.0241, 213.2188
-9.335882, 0.7091558, 8.448972, 310.2359, 211.1312
-9.335882, 0.8816558, 8.448972, 310.2359, 197.8772
-9.125235, 0.8816558, 8.251029, 328.6686, 199.5125
-9.125235, 0.7091558, 8.251029, 328.6686, 213.1112
-9.32496, 0.7091558, 8.240561, 313.0241, 213.2188
-9.32496, 0.8816558, 8.240561, 313.0241, 199.6014
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.28432, 1.353857, 8.249134, 237.2937, 162.2943
-10.48356, 1.353857, 8.231704, 221.541, 162.3569
-10.50273, 1.353857, 8.450867, 220.5861, 161.5893
-10.30349, 1.353857, 8.468297, 235.8999, 161.5301
-10.50273, 1.353857, 8.450867, 220.5861, 161.5893
-10.50273, 1.203857, 8.450867, 220.5861, 173.1117
-10.30349, 1.203857, 8.468297, 235.8999, 173.0269
-10.30349, 1.353857, 8.468297, 235.8999, 161.5301
-10.30349, 1.353857, 8.468297, 235.8999, 161.5301
-10.30349, 1.203857, 8.468297, 235.8999, 173.0269
-10.28432, 1.203857, 8.249134, 237.2937, 174.1221
-10.28432, 1.353857, 8.249134, 237.2937, 162.2943
-10.48356, 1.203857, 8.231704, 221.541, 174.212
-10.28432, 1.203857, 8.249134, 237.2937, 174.1221
-10.30349, 1.203857, 8.468297, 235.8999, 173.0269
-10.50273, 1.203857, 8.450867, 220.5861, 173.1117
-10.48356, 1.353857, 8.231704, 221.541, 162.3569
-10.48356, 1.203857, 8.231704, 221.541, 174.212
-10.50273, 1.203857, 8.450867, 220.5861, 173.1117
-10.50273, 1.353857, 8.450867, 220.5861, 161.5893
-10.28432, 1.353857, 8.249134, 237.2937, 162.2943
-10.28432, 1.203857, 8.249134, 237.2937, 174.1221
-10.48356, 1.203857, 8.231704, 221.541, 174.212
-10.48356, 1.353857, 8.231704, 221.541, 162.3569
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.503857, 8.23015, 235.607, 150.505
-10.50448, 1.503857, 8.251056, 219.9388, 150.4625
-10.48148, 1.503857, 8.469851, 222.2616, 150.0304
-10.28258, 1.503857, 8.448945, 237.497, 150.0706
-10.48148, 1.503857, 8.469851, 222.2616, 150.0304
-10.48148, 1.353857, 8.469851, 222.2616, 161.5249
-10.28258, 1.353857, 8.448945, 237.497, 161.5959
-10.28258, 1.503857, 8.448945, 237.497, 150.0706
-10.28258, 1.503857, 8.448945, 237.497, 150.0706
-10.28258, 1.353857, 8.448945, 237.497, 161.5959
-10.30557, 1.353857, 8.23015, 235.607, 162.3625
-10.30557, 1.503857, 8.23015, 235.607, 150.505
-10.50448, 1.353857, 8.251056, 219.9388, 162.2874
-10.30557, 1.353857, 8.23015, 235.607, 162.3625
-10.28258, 1.353857, 8.448945, 237.497, 161.5959
-10.48148, 1.353857, 8.469851, 222.2616, 161.5249
-10.50448, 1.503857, 8.251056, 219.9388, 150.4625
-10.50448, 1.353857, 8.251056, 219.9388, 162.2874
-10.48148, 1.353857, 8.469851, 222.2616, 161.5249
-10.48148, 1.503857, 8.469851, 222.2616, 150.0304
-10.30557, 1.503857, 8.23015, 235.607, 150.505
-10.30557, 1.353857, 8.23015, 235.607, 162.3625
-10.50448, 1.353857, 8.251056, 219.9388, 162.2874
-10.50448, 1.503857, 8.251056, 219.9388, 150.4625
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.653857, 8.231704, 235.7722, 138.6468
-10.50273, 1.653857, 8.249134, 220.0714, 138.6385
-10.48356, 1.653857, 8.468297, 222.0988, 138.5366
-10.28432, 1.653857, 8.450867, 237.3636, 138.5445
-10.48356, 1.653857, 8.468297, 222.0988, 138.5366
-10.48356, 1.503857, 8.468297, 222.0988, 150.0334
-10.28432, 1.503857, 8.450867, 237.3636, 150.0669
-10.28432, 1.653857, 8.450867, 237.3636, 138.5445
-10.28432, 1.653857, 8.450867, 237.3636, 138.5445
-10.28432, 1.503857, 8.450867, 237.3636, 150.0669
-10.30349, 1.503857, 8.231704, 235.7722, 150.5019
-10.30349, 1.653857, 8.231704, 235.7722, 138.6468
-10.50273, 1.503857, 8.249134, 220.0714, 150.4664
-10.30349, 1.503857, 8.231704, 235.7722, 150.5019
-10.28432, 1.503857, 8.450867, 237.3636, 150.0669
-10.48356, 1.503857, 8.468297, 222.0988, 150.0334
-10.50273, 1.653857, 8.249134, 220.0714, 138.6385
-10.50273, 1.503857, 8.249134, 220.0714, 150.4664
-10.48356, 1.503857, 8.468297, 222.0988, 150.0334
-10.48356, 1.653857, 8.468297, 222.0988, 138.5366
-10.30349, 1.653857, 8.231704, 235.7722, 138.6468
-10.30349, 1.503857, 8.231704, 235.7722, 150.5019
-10.50273, 1.503857, 8.249134, 220.0714, 150.4664
-10.50273, 1.653857, 8.249134, 220.0714, 138.6385
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.803857, 8.23015, 235.607, 126.7901
-10.50448, 1.803857, 8.251056, 219.9388, 126.8127
-10.48148, 1.803857, 8.469851, 222.2616, 127.0414
-10.28258, 1.803857, 8.448945, 237.497, 127.0201
-10.48148, 1.803857, 8.469851, 222.2616, 127.0414
-10.48148, 1.653857, 8.469851, 222.2616, 138.5359
-10.28258, 1.653857, 8.448945, 237.497, 138.5454
-10.28258, 1.803857, 8.448945, 237.497, 127.0201
-10.28258, 1.803857, 8.448945, 237.497, 127.0201
-10.28258, 1.653857, 8.448945, 237.497, 138.5454
-10.30557, 1.653857, 8.23015, 235.607, 138.6476
-10.30557, 1.803857, 8.23015, 235.607, 126.7901
-10.50448, 1.653857, 8.251056, 219.9388, 138.6375
-10.30557, 1.653857, 8.23015, 235.607, 138.6476
-10.28258, 1.653857, 8.448945, 237.497, 138.5454
-10.48148, 1.653857, 8.469851, 222.2616, 138.5359
-10.50448, 1.803857, 8.251056, 219.9388, 126.8127
-10.50448, 1.653857, 8.251056, 219.9388, 138.6375
-10.48148, 1.653857, 8.469851, 222.2616, 138.5359
-10.48148, 1.803857, 8.469851, 222.2616, 127.0414
-10.30557, 1.803857, 8.23015, 235.607, 126.7901
-10.30557, 1.653857, 8.23015, 235.607, 138.6476
-10.50448, 1.653857, 8.251056, 219.9388, 138.6375
-10.50448, 1.803857, 8.251056, 219.9388, 126.8127
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.953857, 8.231704, 235.7722, 114.9368
-10.50273, 1.953857, 8.249134, 220.0714, 114.9827
-10.48356, 1.953857, 8.468297, 222.0988, 115.5431
-10.28432, 1.953857, 8.450867, 237.3636, 115.4997
-10.48356, 1.953857, 8.468297, 222.0988, 115.5431
-10.48356, 1.803857, 8.468297, 222.0988, 127.0399
-10.28432, 1.803857, 8.450867, 237.3636, 127.0221
-10.28432, 1.953857, 8.450867, 237.3636, 115.4997
-10.28432, 1.953857, 8.450867, 237.3636, 115.4997
-10.28432, 1.803857, 8.450867, 237.3636, 127.0221
-10.30349, 1.803857, 8.231704, 235.7722, 126.7918
-10.30349, 1.953857, 8.231704, 235.7722, 114.9368
-10.50273, 1.803857, 8.249134, 220.0714, 126.8106
-10.30349, 1.803857, 8.231704, 235.7722, 126.7918
-10.28432, 1.803857, 8.450867, 237.3636, 127.0221
-10.48356, 1.803857, 8.468297, 222.0988, 127.0399
-10.50273, 1.953857, 8.249134, 220.0714, 114.9827
-10.50273, 1.803857, 8.249134, 220.0714, 126.8106
-10.48356, 1.803857, 8.468297, 222.0988, 127.0399
-10.48356, 1.953857, 8.468297, 222.0988, 115.5431
-10.30349, 1.953857, 8.231704, 235.7722, 114.9368
-10.30349, 1.803857, 8.231704, 235.7722, 126.7918
-10.50273, 1.803857, 8.249134, 220.0714, 126.8106
-10.50273, 1.953857, 8.249134, 220.0714, 114.9827
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.910359, 1.380775, 8.221532, 266.8791, 160.2634
-10.11009, 1.380775, 8.231998, 251.0575, 160.2286
-10.09717, 1.380775, 8.478469, 251.6985, 159.4353
-9.897443, 1.380775, 8.468002, 267.0228, 159.4679
-10.09717, 1.380775, 8.478469, 251.6985, 159.4353
-10.09717, 1.204525, 8.478469, 251.6985, 172.9264
-9.897443, 1.204525, 8.468002, 267.0228, 172.9771
-9.897443, 1.380775, 8.468002, 267.0228, 159.4679
-9.897443, 1.380775, 8.468002, 267.0228, 159.4679
-9.897443, 1.204525, 8.468002, 267.0228, 172.9771
-9.910359, 1.204525, 8.221532, 266.8791, 174.2117
-9.910359, 1.380775, 8.221532, 266.8791, 160.2634
-10.11009, 1.204525, 8.231998, 251.0575, 174.1577
-9.910359, 1.204525, 8.221532, 266.8791, 174.2117
-9.897443, 1.204525, 8.468002, 267.0228, 172.9771
-10.09717, 1.204525, 8.478469, 251.6985, 172.9264
-10.11009, 1.380775, 8.231998, 251.0575, 160.2286
-10.11009, 1.204525, 8.231998, 251.0575, 174.1577
-10.09717, 1.204525, 8.478469, 251.6985, 172.9264
-10.09717, 1.380775, 8.478469, 251.6985, 159.4353
-9.910359, 1.380775, 8.221532, 266.8791, 160.2634
-9.910359, 1.204525, 8.221532, 266.8791, 174.2117
-10.11009, 1.204525, 8.231998, 251.0575, 174.1577
-10.11009, 1.380775, 8.231998, 251.0575, 160.2286
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.897443, 1.557025, 8.231998, 267.8628, 146.2994
-10.09717, 1.557025, 8.221532, 252.095, 146.315
-10.11009, 1.557025, 8.468002, 250.7242, 145.9587
-9.910359, 1.557025, 8.478469, 265.998, 145.9441
-10.11009, 1.557025, 8.468002, 250.7242, 145.9587
-10.11009, 1.380775, 8.468002, 250.7242, 159.4679
-9.910359, 1.380775, 8.478469, 265.998, 159.4353
-9.910359, 1.557025, 8.478469, 265.998, 145.9441
-9.910359, 1.557025, 8.478469, 265.998, 145.9441
-9.910359, 1.380775, 8.478469, 265.998, 159.4353
-9.897443, 1.380775, 8.231998, 267.8628, 160.2286
-9.897443, 1.557025, 8.231998, 267.8628, 146.2994
-10.09717, 1.380775, 8.221532, 252.095, 160.2634
-9.897443, 1.380775, 8.231998, 267.8628, 160.2286
-9.910359, 1.380775, 8.478469, 265.998, 159.4353
-10.11009, 1.380775, 8.468002, 250.7242, 159.4679
-10.09717, 1.557025, 8.221532, 252.095, 146.315
-10.09717, 1.380775, 8.221532, 252.095, 160.2634
-10.11009, 1.380775, 8.468002, 250.7242, 159.4679
-10.11009, 1.557025, 8.468002, 250.7242, 145.9587
-9.897443, 1.557025, 8.231998, 267.8628, 146.2994
-9.897443, 1.380775, 8.231998, 267.8628, 160.2286
-10.09717, 1.380775, 8.221532, 252.095, 160.2634
-10.09717, 1.557025, 8.221532, 252.095, 146.315
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 1.376249, 8.247414, 297.9803, 160.5344
-9.714835, 1.376249, 8.243923, 282.228, 160.5461
-9.718477, 1.376249, 8.452587, 280.8205, 159.8638
-9.518508, 1.376249, 8.456078, 296.1529, 159.8527
-9.718477, 1.376249, 8.452587, 280.8205, 159.8638
-9.718477, 1.203749, 8.452587, 280.8205, 173.1116
-9.518508, 1.203749, 8.456078, 296.1529, 173.0946
-9.518508, 1.376249, 8.456078, 296.1529, 159.8527
-9.518508, 1.376249, 8.456078, 296.1529, 159.8527
-9.518508, 1.203749, 8.456078, 296.1529, 173.0946
-9.514866, 1.203749, 8.247414, 297.9803, 174.1395
-9.514866, 1.376249, 8.247414, 297.9803, 160.5344
-9.714835, 1.203749, 8.243923, 282.228, 174.1575
-9.514866, 1.203749, 8.247414, 297.9803, 174.1395
-9.518508, 1.203749, 8.456078, 296.1529, 173.0946
-9.718477, 1.203749, 8.452587, 280.8205, 173.1116
-9.714835, 1.376249, 8.243923, 282.228, 160.5461
-9.714835, 1.203749, 8.243923, 282.228, 174.1575
-9.718477, 1.203749, 8.452587, 280.8205, 173.1116
-9.718477, 1.376249, 8.452587, 280.8205, 159.8638
-9.514866, 1.376249, 8.247414, 297.9803, 160.5344
-9.514866, 1.203749, 8.247414, 297.9803, 174.1395
-9.714835, 1.203749, 8.243923, 282.228, 174.1575
-9.714835, 1.376249, 8.243923, 282.228, 160.5461
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.506312, 1.548749, 8.256677, 298.5836, 146.9147
-9.705216, 1.548749, 8.235771, 283.0332, 146.9475
-9.727031, 1.548749, 8.443324, 280.2112, 146.6297
-9.528127, 1.548749, 8.46423, 295.3568, 146.5986
-9.727031, 1.548749, 8.443324, 280.2112, 146.6297
-9.727031, 1.376249, 8.443324, 280.2112, 159.8933
-9.528127, 1.376249, 8.46423, 295.3568, 159.8268
-9.528127, 1.548749, 8.46423, 295.3568, 146.5986
-9.528127, 1.548749, 8.46423, 295.3568, 146.5986
-9.528127, 1.376249, 8.46423, 295.3568, 159.8268
-9.506312, 1.376249, 8.256677, 298.5836, 160.5033
-9.506312, 1.548749, 8.256677, 298.5836, 146.9147
-9.705216, 1.376249, 8.235771, 283.0332, 160.5735
-9.506312, 1.376249, 8.256677, 298.5836, 160.5033
-9.528127, 1.376249, 8.46423, 295.3568, 159.8268
-9.727031, 1.376249, 8.443324, 280.2112, 159.8933
-9.705216, 1.548749, 8.235771, 283.0332, 146.9475
-9.705216, 1.376249, 8.235771, 283.0332, 160.5735
-9.727031, 1.376249, 8.443324, 280.2112, 159.8933
-9.727031, 1.548749, 8.443324, 280.2112, 146.6297
-9.506312, 1.548749, 8.256677, 298.5836, 146.9147
-9.506312, 1.376249, 8.256677, 298.5836, 160.5033
-9.705216, 1.376249, 8.235771, 283.0332, 160.5735
-9.705216, 1.548749, 8.235771, 283.0332, 146.9475
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.528127, 1.721249, 8.235771, 297.0217, 133.3215
-9.727031, 1.721249, 8.256677, 281.1967, 133.3261
-9.705216, 1.721249, 8.46423, 281.7767, 133.3705
-9.506312, 1.721249, 8.443324, 297.1823, 133.3661
-9.705216, 1.721249, 8.46423, 281.7767, 133.3705
-9.705216, 1.548749, 8.46423, 281.7767, 146.5986
-9.506312, 1.548749, 8.443324, 297.1823, 146.6297
-9.506312, 1.721249, 8.443324, 297.1823, 133.3661
-9.506312, 1.721249, 8.443324, 297.1823, 133.3661
-9.506312, 1.548749, 8.443324, 297.1823, 146.6297
-9.528127, 1.548749, 8.235771, 297.0217, 146.9475
-9.528127, 1.721249, 8.235771, 297.0217, 133.3215
-9.727031, 1.548749, 8.256677, 281.1967, 146.9147
-9.528127, 1.548749, 8.235771, 297.0217, 146.9475
-9.506312, 1.548749, 8.443324, 297.1823, 146.6297
-9.705216, 1.548749, 8.46423, 281.7767, 146.5986
-9.727031, 1.721249, 8.256677, 281.1967, 133.3261
-9.727031, 1.548749, 8.256677, 281.1967, 146.9147
-9.705216, 1.548749, 8.46423, 281.7767, 146.5986
-9.705216, 1.721249, 8.46423, 281.7767, 133.3705
-9.528127, 1.721249, 8.235771, 297.0217, 133.3215
-9.528127, 1.548749, 8.235771, 297.0217, 146.9475
-9.727031, 1.548749, 8.256677, 281.1967, 146.9147
-9.727031, 1.721249, 8.256677, 281.1967, 133.3261
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.518508, 1.893749, 8.243923, 297.7196, 119.7119
-9.718477, 1.893749, 8.247414, 281.9214, 119.7189
-9.714835, 1.893749, 8.456078, 281.0818, 120.1269
-9.514866, 1.893749, 8.452587, 296.4577, 120.1202
-9.714835, 1.893749, 8.456078, 281.0818, 120.1269
-9.714835, 1.721249, 8.456078, 281.0818, 133.3688
-9.514866, 1.721249, 8.452587, 296.4577, 133.3681
-9.514866, 1.893749, 8.452587, 296.4577, 120.1202
-9.514866, 1.893749, 8.452587, 296.4577, 120.1202
-9.514866, 1.721249, 8.452587, 296.4577, 133.3681
-9.518508, 1.721249, 8.243923, 297.7196, 133.3233
-9.518508, 1.893749, 8.243923, 297.7196, 119.7119
-9.718477, 1.721249, 8.247414, 281.9214, 133.3241
-9.518508, 1.721249, 8.243923, 297.7196, 133.3233
-9.514866, 1.721249, 8.452587, 296.4577, 133.3681
-9.714835, 1.721249, 8.456078, 281.0818, 133.3688
-9.718477, 1.893749, 8.247414, 281.9214, 119.7189
-9.718477, 1.721249, 8.247414, 281.9214, 133.3241
-9.714835, 1.721249, 8.456078, 281.0818, 133.3688
-9.714835, 1.893749, 8.456078, 281.0818, 120.1269
-9.518508, 1.893749, 8.243923, 297.7196, 119.7119
-9.518508, 1.721249, 8.243923, 297.7196, 133.3233
-9.718477, 1.721249, 8.247414, 281.9214, 133.3241
-9.718477, 1.893749, 8.247414, 281.9214, 119.7189
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 2.066249, 8.247414, 297.9803, 106.1138
-9.714835, 2.066249, 8.243923, 282.228, 106.1005
-9.718477, 2.06625, 8.452587, 280.8205, 106.8723
-9.518508, 2.06625, 8.456078, 296.1529, 106.8849
-9.718477, 2.06625, 8.452587, 280.8205, 106.8723
-9.718477, 1.893749, 8.452587, 280.8205, 120.1202
-9.518508, 1.893749, 8.456078, 296.1529, 120.1269
-9.518508, 2.06625, 8.456078, 296.1529, 106.8849
-9.518508, 2.06625, 8.456078, 296.1529, 106.8849
-9.518508, 1.893749, 8.456078, 296.1529, 120.1269
-9.514866, 1.893749, 8.247414, 297.9803, 119.7189
-9.514866, 2.066249, 8.247414, 297.9803, 106.1138
-9.714835, 1.893749, 8.243923, 282.228, 119.7119
-9.514866, 1.893749, 8.247414, 297.9803, 119.7189
-9.518508, 1.893749, 8.456078, 296.1529, 120.1269
-9.718477, 1.893749, 8.452587, 280.8205, 120.1202
-9.714835, 2.066249, 8.243923, 282.228, 106.1005
-9.714835, 1.893749, 8.243923, 282.228, 119.7119
-9.718477, 1.893749, 8.452587, 280.8205, 120.1202
-9.718477, 2.06625, 8.452587, 280.8205, 106.8723
-9.514866, 2.066249, 8.247414, 297.9803, 106.1138
-9.514866, 1.893749, 8.247414, 297.9803, 119.7189
-9.714835, 1.893749, 8.243923, 282.228, 119.7119
-9.714835, 2.066249, 8.243923, 282.228, 106.1005
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25452, 2.576536, 8.226583, 239.6427, 65.67737
-10.4544, 2.576536, 8.233563, 223.8498, 65.7411
-10.44602, 2.576536, 8.473417, 224.9858, 67.86176
-10.24614, 2.576536, 8.466437, 240.2957, 67.80188
-10.44602, 2.576536, 8.473417, 224.9858, 67.86176
-10.44602, 2.389036, 8.473417, 224.9858, 82.22331
-10.24614, 2.389036, 8.466437, 240.2957, 82.17624
-10.24614, 2.576536, 8.466437, 240.2957, 67.80188
-10.24614, 2.576536, 8.466437, 240.2957, 67.80188
-10.24614, 2.389036, 8.466437, 240.2957, 82.17624
-10.25452, 2.389036, 8.226583, 239.6427, 80.5062
-10.25452, 2.576536, 8.226583, 239.6427, 65.67737
-10.4544, 2.389036, 8.233563, 223.8498, 80.55629
-10.25452, 2.389036, 8.226583, 239.6427, 80.5062
-10.24614, 2.389036, 8.466437, 240.2957, 82.17624
-10.44602, 2.389036, 8.473417, 224.9858, 82.22331
-10.4544, 2.576536, 8.233563, 223.8498, 65.7411
-10.4544, 2.389036, 8.233563, 223.8498, 80.55629
-10.44602, 2.389036, 8.473417, 224.9858, 82.22331
-10.44602, 2.576536, 8.473417, 224.9858, 67.86176
-10.25452, 2.576536, 8.226583, 239.6427, 65.67737
-10.25452, 2.389036, 8.226583, 239.6427, 80.5062
-10.4544, 2.389036, 8.233563, 223.8498, 80.55629
-10.4544, 2.576536, 8.233563, 223.8498, 65.7411
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.26111, 2.764036, 8.221742, 239.1209, 50.79483
-10.46035, 2.764036, 8.239173, 223.3918, 50.98798
-10.43943, 2.764036, 8.478259, 225.4996, 53.55057
-10.24019, 2.764036, 8.460828, 240.7525, 53.36903
-10.43943, 2.764036, 8.478259, 225.4996, 53.55057
-10.43943, 2.576536, 8.478259, 225.4996, 67.90323
-10.24019, 2.576536, 8.460828, 240.7525, 67.75368
-10.24019, 2.764036, 8.460828, 240.7525, 53.36903
-10.24019, 2.764036, 8.460828, 240.7525, 53.36903
-10.24019, 2.576536, 8.460828, 240.7525, 67.75368
-10.26111, 2.576536, 8.221742, 239.1209, 65.63312
-10.26111, 2.764036, 8.221742, 239.1209, 50.79483
-10.46035, 2.576536, 8.239173, 223.3918, 65.79222
-10.26111, 2.576536, 8.221742, 239.1209, 65.63312
-10.24019, 2.576536, 8.460828, 240.7525, 67.75368
-10.43943, 2.576536, 8.478259, 225.4996, 67.90323
-10.46035, 2.764036, 8.239173, 223.3918, 50.98798
-10.46035, 2.576536, 8.239173, 223.3918, 65.79222
-10.43943, 2.576536, 8.478259, 225.4996, 67.90323
-10.43943, 2.764036, 8.478259, 225.4996, 53.55057
-10.26111, 2.764036, 8.221742, 239.1209, 50.79483
-10.26111, 2.576536, 8.221742, 239.1209, 65.63312
-10.46035, 2.576536, 8.239173, 223.3918, 65.79222
-10.46035, 2.764036, 8.239173, 223.3918, 50.98798
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 2.951536, 8.228273, 239.8119, 36.04181
-10.45235, 2.951536, 8.231764, 224.0078, 36.08733
-10.44816, 2.951536, 8.471727, 224.8187, 39.11798
-10.24819, 2.951536, 8.468237, 240.1387, 39.07524
-10.44816, 2.951536, 8.471727, 224.8187, 39.11798
-10.44816, 2.764036, 8.471727, 224.8187, 53.48262
-10.24819, 2.764036, 8.468237, 240.1387, 53.44627
-10.24819, 2.951536, 8.468237, 240.1387, 39.07524
-10.24819, 2.951536, 8.468237, 240.1387, 39.07524
-10.24819, 2.764036, 8.468237, 240.1387, 53.44627
-10.25238, 2.764036, 8.228273, 239.8119, 50.86731
-10.25238, 2.951536, 8.228273, 239.8119, 36.04181
-10.45235, 2.764036, 8.231764, 224.0078, 50.90599
-10.25238, 2.764036, 8.228273, 239.8119, 50.86731
-10.24819, 2.764036, 8.468237, 240.1387, 53.44627
-10.44816, 2.764036, 8.471727, 224.8187, 53.48262
-10.45235, 2.951536, 8.231764, 224.0078, 36.08733
-10.45235, 2.764036, 8.231764, 224.0078, 50.90599
-10.44816, 2.764036, 8.471727, 224.8187, 53.48262
-10.44816, 2.951536, 8.471727, 224.8187, 39.11798
-10.25238, 2.951536, 8.228273, 239.8119, 36.04181
