box_1_Parle-G-GOLD(Clone) stack 42 Shelf_0 Rack_1_0_0
-10.11009, 1.204525, 8.231998, 282.6697, 174.1577
-10.09717, 1.204525, 8.478469, 282.3168, 172.9264
-10.09717, 1.380775, 8.478469, 282.3168, 159.4353
-9.910359, 1.380775, 8.221532, 298.5349, 160.2634
-9.910359, 1.204525, 8.221532, 298.5349, 174.2117
-10.11009, 1.204525, 8.231998, 282.6697, 174.1577
-10.11009, 1.380775, 8.231998, 282.6697, 160.2286
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.897443, 1.557025, 8.231998, 299.475, 146.2994
-10.09717, 1.557025, 8.221532, 283.7509, 146.315
-10.11009, 1.557025, 8.468002, 281.3833, 145.9587
-9.910359, 1.557025, 8.478469, 296.6162, 145.9441
-10.11009, 1.557025, 8.468002, 281.3833, 145.9587
-10.11009, 1.380775, 8.468002, 281.3833, 159.4679
-9.910359, 1.380775, 8.478469, 296.6162, 159.4353
-9.910359, 1.557025, 8.478469, 296.6162, 145.9441
-9.910359, 1.557025, 8.478469, 296.6162, 145.9441
-9.910359, 1.380775, 8.478469, 296.6162, 159.4353
-9.897443, 1.380775, 8.231998, 299.475, 160.2286
-9.897443, 1.557025, 8.231998, 299.475, 146.2994
-10.09717, 1.380775, 8.221532, 283.7509, 160.2634
-9.897443, 1.380775, 8.231998, 299.475, 160.2286
-9.910359, 1.380775, 8.478469, 296.6162, 159.4353
-10.11009, 1.380775, 8.468002, 281.3833, 159.4679
-10.09717, 1.557025, 8.221532, 283.7509, 146.315
-10.09717, 1.380775, 8.221532, 283.7509, 160.2634
-10.11009, 1.380775, 8.468002, 281.3833, 159.4679
-10.11009, 1.557025, 8.468002, 281.3833, 145.9587
-9.897443, 1.557025, 8.231998, 299.475, 146.2994
-9.897443, 1.380775, 8.231998, 299.475, 160.2286
-10.09717, 1.380775, 8.221532, 283.7509, 160.2634
-10.09717, 1.557025, 8.221532, 283.7509, 146.315
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 1.376249, 8.247414, 329.5285, 160.5344
-9.714835, 1.376249, 8.243923, 313.7907, 160.5461
-9.718477, 1.376249, 8.452587, 311.5402, 159.8638
-9.518508, 1.376249, 8.456078, 326.8588, 159.8527
-9.718477, 1.376249, 8.452587, 311.5402, 159.8638
-9.718477, 1.203749, 8.452587, 311.5402, 173.1116
-9.518508, 1.203749, 8.456078, 326.8588, 173.0946
-9.518508, 1.376249, 8.456078, 326.8588, 159.8527
-9.518508, 1.376249, 8.456078, 326.8588, 159.8527
-9.518508, 1.203749, 8.456078, 326.8588, 173.0946
-9.514866, 1.203749, 8.247414, 329.5285, 174.1395
-9.514866, 1.376249, 8.247414, 329.5285, 160.5344
-9.714835, 1.203749, 8.243923, 313.7907, 174.1575
-9.514866, 1.203749, 8.247414, 329.5285, 174.1395
-9.518508, 1.203749, 8.456078, 326.8588, 173.0946
-9.718477, 1.203749, 8.452587, 311.5402, 173.1116
-9.714835, 1.376249, 8.243923, 313.7907, 160.5461
-9.714835, 1.203749, 8.243923, 313.7907, 174.1575
-9.718477, 1.203749, 8.452587, 311.5402, 173.1116
-9.718477, 1.376249, 8.452587, 311.5402, 159.8638
-9.514866, 1.376249, 8.247414, 329.5285, 160.5344
-9.514866, 1.203749, 8.247414, 329.5285, 174.1395
-9.714835, 1.203749, 8.243923, 313.7907, 174.1575
-9.714835, 1.376249, 8.243923, 313.7907, 160.5461
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.506312, 1.548749, 8.256677, 330.0934, 146.9147
-9.705216, 1.548749, 8.235771, 314.6297, 146.9475
-9.727031, 1.548749, 8.443324, 310.9674, 146.6297
-9.528127, 1.548749, 8.46423, 326.0307, 146.5986
-9.727031, 1.548749, 8.443324, 310.9674, 146.6297
-9.727031, 1.376249, 8.443324, 310.9674, 159.8933
-9.528127, 1.376249, 8.46423, 326.0307, 159.8268
-9.528127, 1.548749, 8.46423, 326.0307, 146.5986
-9.528127, 1.548749, 8.46423, 326.0307, 146.5986
-9.528127, 1.376249, 8.46423, 326.0307, 159.8268
-9.506312, 1.376249, 8.256677, 330.0934, 160.5033
-9.506312, 1.548749, 8.256677, 330.0934, 146.9147
-9.705216, 1.376249, 8.235771, 314.6297, 160.5735
-9.506312, 1.376249, 8.256677, 330.0934, 160.5033
-9.528127, 1.376249, 8.46423, 326.0307, 159.8268
-9.727031, 1.376249, 8.443324, 310.9674, 159.8933
-9.705216, 1.548749, 8.235771, 314.6297, 146.9475
-9.705216, 1.376249, 8.235771, 314.6297, 160.5735
-9.727031, 1.376249, 8.443324, 310.9674, 159.8933
-9.727031, 1.548749, 8.443324, 310.9674, 146.6297
-9.506312, 1.548749, 8.256677, 330.0934, 146.9147
-9.506312, 1.376249, 8.256677, 330.0934, 160.5033
-9.705216, 1.376249, 8.235771, 314.6297, 160.5735
-9.705216, 1.548749, 8.235771, 314.6297, 146.9475
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.528127, 1.721249, 8.235771, 328.6183, 133.3215
-9.727031, 1.721249, 8.256677, 312.7064, 133.3261
-9.705216, 1.721249, 8.46423, 312.4506, 133.3705
-9.506312, 1.721249, 8.443324, 327.9385, 133.3661
-9.705216, 1.721249, 8.46423, 312.4506, 133.3705
-9.705216, 1.548749, 8.46423, 312.4506, 146.5986
-9.506312, 1.548749, 8.443324, 327.9385, 146.6297
-9.506312, 1.721249, 8.443324, 327.9385, 133.3661
-9.506312, 1.721249, 8.443324, 327.9385, 133.3661
-9.506312, 1.548749, 8.443324, 327.9385, 146.6297
-9.528127, 1.548749, 8.235771, 328.6183, 146.9475
-9.528127, 1.721249, 8.235771, 328.6183, 133.3215
-9.727031, 1.548749, 8.256677, 312.7064, 146.9147
-9.528127, 1.548749, 8.235771, 328.6183, 146.9475
-9.506312, 1.548749, 8.443324, 327.9385, 146.6297
-9.705216, 1.548749, 8.46423, 312.4506, 146.5986
-9.727031, 1.721249, 8.256677, 312.7064, 133.3261
-9.727031, 1.548749, 8.256677, 312.7064, 146.9147
-9.705216, 1.548749, 8.46423, 312.4506, 146.5986
-9.705216, 1.721249, 8.46423, 312.4506, 133.3705
-9.528127, 1.721249, 8.235771, 328.6183, 133.3215
-9.528127, 1.548749, 8.235771, 328.6183, 146.9475
-9.727031, 1.548749, 8.256677, 312.7064, 146.9147
-9.727031, 1.721249, 8.256677, 312.7064, 133.3261
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.518508, 1.893749, 8.243923, 329.2822, 119.7119
-9.718477, 1.893749, 8.247414, 313.4696, 119.7189
-9.714835, 1.893749, 8.456078, 311.7878, 120.1269
-9.514866, 1.893749, 8.452587, 327.1773, 120.1202
-9.714835, 1.893749, 8.456078, 311.7878, 120.1269
-9.714835, 1.721249, 8.456078, 311.7878, 133.3688
-9.514866, 1.721249, 8.452587, 327.1773, 133.3681
-9.514866, 1.893749, 8.452587, 327.1773, 120.1202
-9.514866, 1.893749, 8.452587, 327.1773, 120.1202
-9.514866, 1.721249, 8.452587, 327.1773, 133.3681
-9.518508, 1.721249, 8.243923, 329.2822, 133.3233
-9.518508, 1.893749, 8.243923, 329.2822, 119.7119
-9.718477, 1.721249, 8.247414, 313.4696, 133.3241
-9.518508, 1.721249, 8.243923, 329.2822, 133.3233
-9.514866, 1.721249, 8.452587, 327.1773, 133.3681
-9.714835, 1.721249, 8.456078, 311.7878, 133.3688
-9.718477, 1.893749, 8.247414, 313.4696, 119.7189
-9.718477, 1.721249, 8.247414, 313.4696, 133.3241
-9.714835, 1.721249, 8.456078, 311.7878, 133.3688
-9.714835, 1.893749, 8.456078, 311.7878, 120.1269
-9.518508, 1.893749, 8.243923, 329.2822, 119.7119
-9.518508, 1.721249, 8.243923, 329.2822, 133.3233
-9.718477, 1.721249, 8.247414, 313.4696, 133.3241
-9.718477, 1.893749, 8.247414, 313.4696, 119.7189
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 2.066249, 8.247414, 329.5285, 106.1138
-9.714835, 2.066249, 8.243923, 313.7907, 106.1005
-9.718477, 2.06625, 8.452587, 311.5402, 106.8723
-9.518508, 2.06625, 8.456078, 326.8588, 106.8849
-9.718477, 2.06625, 8.452587, 311.5402, 106.8723
-9.718477, 1.893749, 8.452587, 311.5402, 120.1202
-9.518508, 1.893749, 8.456078, 326.8588, 120.1269
-9.518508, 2.06625, 8.456078, 326.8588, 106.8849
-9.518508, 2.06625, 8.456078, 326.8588, 106.8849
-9.518508, 1.893749, 8.456078, 326.8588, 120.1269
-9.514866, 1.893749, 8.247414, 329.5285, 119.7189
-9.514866, 2.066249, 8.247414, 329.5285, 106.1138
-9.714835, 1.893749, 8.243923, 313.7907, 119.7119
-9.514866, 1.893749, 8.247414, 329.5285, 119.7189
-9.518508, 1.893749, 8.456078, 326.8588, 120.1269
-9.718477, 1.893749, 8.452587, 311.5402, 120.1202
-9.714835, 2.066249, 8.243923, 313.7907, 106.1005
-9.714835, 1.893749, 8.243923, 313.7907, 119.7119
-9.718477, 1.893749, 8.452587, 311.5402, 120.1202
-9.718477, 2.06625, 8.452587, 311.5402, 106.8723
-9.514866, 2.066249, 8.247414, 329.5285, 106.1138
-9.514866, 1.893749, 8.247414, 329.5285, 119.7189
-9.714835, 1.893749, 8.243923, 313.7907, 119.7119
-9.714835, 2.066249, 8.243923, 313.7907, 106.1005
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25452, 2.576536, 8.226583, 271.2775, 65.67737
-10.4544, 2.576536, 8.233563, 255.4555, 65.7411
-10.44602, 2.576536, 8.473417, 255.6238, 67.86176
-10.24614, 2.576536, 8.466437, 270.961, 67.80188
-10.44602, 2.576536, 8.473417, 255.6238, 67.86176
-10.44602, 2.389036, 8.473417, 255.6238, 82.22331
-10.24614, 2.389036, 8.466437, 270.961, 82.17624
-10.24614, 2.576536, 8.466437, 270.961, 67.80188
-10.24614, 2.576536, 8.466437, 270.961, 67.80188
-10.24614, 2.389036, 8.466437, 270.961, 82.17624
-10.25452, 2.389036, 8.226583, 271.2775, 80.5062
-10.25452, 2.576536, 8.226583, 271.2775, 65.67737
-10.4544, 2.389036, 8.233563, 255.4555, 80.55629
-10.25452, 2.389036, 8.226583, 271.2775, 80.5062
-10.24614, 2.389036, 8.466437, 270.961, 82.17624
-10.44602, 2.389036, 8.473417, 255.6238, 82.22331
-10.4544, 2.576536, 8.233563, 255.4555, 65.7411
-10.4544, 2.389036, 8.233563, 255.4555, 80.55629
-10.44602, 2.389036, 8.473417, 255.6238, 82.22331
-10.44602, 2.576536, 8.473417, 255.6238, 67.86176
-10.25452, 2.576536, 8.226583, 271.2775, 65.67737
-10.25452, 2.389036, 8.226583, 271.2775, 80.5062
-10.4544, 2.389036, 8.233563, 255.4555, 80.55629
-10.4544, 2.576536, 8.233563, 255.4555, 65.7411
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.26111, 2.764036, 8.221742, 270.7759, 50.79483
-10.46035, 2.764036, 8.239173, 254.9742, 50.98798
-10.43943, 2.764036, 8.478259, 256.1186, 53.55057
-10.24019, 2.764036, 8.460828, 271.4398, 53.36903
-10.43943, 2.764036, 8.478259, 256.1186, 53.55057
-10.43943, 2.576536, 8.478259, 256.1186, 67.90323
-10.24019, 2.576536, 8.460828, 271.4398, 67.75368
-10.24019, 2.764036, 8.460828, 271.4398, 53.36903
-10.24019, 2.764036, 8.460828, 271.4398, 53.36903
-10.24019, 2.576536, 8.460828, 271.4398, 67.75368
-10.26111, 2.576536, 8.221742, 270.7759, 65.63312
-10.26111, 2.764036, 8.221742, 270.7759, 50.79483
-10.46035, 2.576536, 8.239173, 254.9742, 65.79222
-10.26111, 2.576536, 8.221742, 270.7759, 65.63312
-10.24019, 2.576536, 8.460828, 271.4398, 67.75368
-10.43943, 2.576536, 8.478259, 256.1186, 67.90323
-10.46035, 2.764036, 8.239173, 254.9742, 50.98798
-10.46035, 2.576536, 8.239173, 254.9742, 65.79222
-10.43943, 2.576536, 8.478259, 256.1186, 67.90323
-10.43943, 2.764036, 8.478259, 256.1186, 53.55057
-10.26111, 2.764036, 8.221742, 270.7759, 50.79483
-10.26111, 2.576536, 8.221742, 270.7759, 65.63312
-10.46035, 2.576536, 8.239173, 254.9742, 65.79222
-10.46035, 2.764036, 8.239173, 254.9742, 50.98798
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 2.951536, 8.228273, 271.4397, 36.04181
-10.45235, 2.951536, 8.231764, 255.621, 36.08733
-10.44816, 2.951536, 8.471727, 255.4633, 39.11798
-10.24819, 2.951536, 8.468237, 270.7969, 39.07524
-10.44816, 2.951536, 8.471727, 255.4633, 39.11798
-10.44816, 2.764036, 8.471727, 255.4633, 53.48262
-10.24819, 2.764036, 8.468237, 270.7969, 53.44627
-10.24819, 2.951536, 8.468237, 270.7969, 39.07524
-10.24819, 2.951536, 8.468237, 270.7969, 39.07524
-10.24819, 2.764036, 8.468237, 270.7969, 53.44627
-10.25238, 2.764036, 8.228273, 271.4397, 50.86731
-10.25238, 2.951536, 8.228273, 271.4397, 36.04181
-10.45235, 2.764036, 8.231764, 255.621, 50.90599
-10.25238, 2.764036, 8.228273, 271.4397, 50.86731
-10.24819, 2.764036, 8.468237, 270.7969, 53.44627
-10.44816, 2.764036, 8.471727, 255.4633, 53.48262
-10.45235, 2.951536, 8.231764, 255.621, 36.08733
-10.45235, 2.764036, 8.231764, 255.621, 50.90599
-10.44816, 2.764036, 8.471727, 255.4633, 53.48262
-10.44816, 2.951536, 8.471727, 255.4633, 39.11798
-10.25238, 2.951536, 8.228273, 271.4397, 36.04181
-10.25238, 2.764036, 8.228273, 271.4397, 50.86731
-10.45235, 2.764036, 8.231764, 255.621, 50.90599
-10.45235, 2.951536, 8.231764, 255.621, 36.08733
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 3.139036, 8.228273, 271.4397, 21.21629
-10.45235, 3.139036, 8.231764, 255.621, 21.26862
-10.44816, 3.139036, 8.471727, 255.4633, 24.75333
-10.24819, 3.139036, 8.468237, 270.7969, 24.70418
-10.44816, 3.139036, 8.471727, 255.4633, 24.75333
-10.44816, 2.951536, 8.471727, 255.4633, 39.11798
-10.24819, 2.951536, 8.468237, 270.7969, 39.07524
-10.24819, 3.139036, 8.468237, 270.7969, 24.70418
-10.24819, 3.139036, 8.468237, 270.7969, 24.70418
-10.24819, 2.951536, 8.468237, 270.7969, 39.07524
-10.25238, 2.951536, 8.228273, 271.4397, 36.04181
-10.25238, 3.139036, 8.228273, 271.4397, 21.21629
-10.45235, 2.951536, 8.231764, 255.621, 36.08733
-10.25238, 2.951536, 8.228273, 271.4397, 36.04181
-10.24819, 2.951536, 8.468237, 270.7969, 39.07524
-10.44816, 2.951536, 8.471727, 255.4633, 39.11798
-10.45235, 3.139036, 8.231764, 255.621, 21.26862
-10.45235, 2.951536, 8.231764, 255.621, 36.08733
-10.44816, 2.951536, 8.471727, 255.4633, 39.11798
-10.44816, 3.139036, 8.471727, 255.4633, 24.75333
-10.25238, 3.139036, 8.228273, 271.4397, 21.21629
-10.25238, 2.951536, 8.228273, 271.4397, 36.04181
-10.45235, 2.951536, 8.231764, 255.621, 36.08733
-10.45235, 3.139036, 8.231764, 255.621, 21.26862
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.455878, 2.553905, 8.240984, 334.2606, 67.59517
-9.655117, 2.553905, 8.223553, 318.7137, 67.44023
-9.675717, 2.553905, 8.459017, 314.7626, 69.47476
-9.476479, 2.553905, 8.476448, 329.851, 69.62051
-9.675717, 2.553905, 8.459017, 314.7626, 69.47476
-9.675717, 2.388905, 8.459017, 314.7626, 82.1362
-9.476479, 2.388905, 8.476448, 329.851, 82.25378
-9.476479, 2.553905, 8.476448, 329.851, 69.62051
-9.476479, 2.553905, 8.476448, 329.851, 69.62051
-9.476479, 2.388905, 8.476448, 329.851, 82.25378
-9.455878, 2.388905, 8.240984, 334.2606, 80.6198
-9.455878, 2.553905, 8.240984, 334.2606, 67.59517
-9.655117, 2.388905, 8.223553, 318.7137, 80.49483
-9.455878, 2.388905, 8.240984, 334.2606, 80.6198
-9.476479, 2.388905, 8.476448, 329.851, 82.25378
-9.675717, 2.388905, 8.459017, 314.7626, 82.1362
-9.655117, 2.553905, 8.223553, 318.7137, 67.44023
-9.655117, 2.388905, 8.223553, 318.7137, 80.49483
-9.675717, 2.388905, 8.459017, 314.7626, 82.1362
-9.675717, 2.553905, 8.459017, 314.7626, 69.47476
-9.455878, 2.553905, 8.240984, 334.2606, 67.59517
-9.455878, 2.388905, 8.240984, 334.2606, 80.6198
-9.655117, 2.388905, 8.223553, 318.7137, 80.49483
-9.655117, 2.553905, 8.223553, 318.7137, 67.44023
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.467875, 2.718905, 8.230091, 333.4474, 54.45512
-9.667845, 2.718905, 8.233582, 317.6041, 54.49214
-9.66372, 2.718905, 8.46991, 315.5779, 56.9221
-9.463751, 2.718905, 8.466419, 330.9419, 56.88727
-9.66372, 2.718905, 8.46991, 315.5779, 56.9221
-9.66372, 2.553905, 8.46991, 315.5779, 69.5659
-9.463751, 2.553905, 8.466419, 330.9419, 69.53673
-9.463751, 2.718905, 8.466419, 330.9419, 56.88727
-9.463751, 2.718905, 8.466419, 330.9419, 56.88727
-9.463751, 2.553905, 8.466419, 330.9419, 69.53673
-9.467875, 2.553905, 8.230091, 333.4474, 67.49844
-9.467875, 2.718905, 8.230091, 333.4474, 54.45512
-9.667845, 2.553905, 8.233582, 317.6041, 67.52946
-9.467875, 2.553905, 8.230091, 333.4474, 67.49844
-9.463751, 2.553905, 8.466419, 330.9419, 69.53673
-9.66372, 2.553905, 8.46991, 315.5779, 69.5659
-9.667845, 2.718905, 8.233582, 317.6041, 54.49214
-9.667845, 2.553905, 8.233582, 317.6041, 67.52946
-9.66372, 2.553905, 8.46991, 315.5779, 69.5659
-9.66372, 2.718905, 8.46991, 315.5779, 56.9221
-9.467875, 2.718905, 8.230091, 333.4474, 54.45512
-9.467875, 2.553905, 8.230091, 333.4474, 67.49844
-9.667845, 2.553905, 8.233582, 317.6041, 67.52946
-9.667845, 2.718905, 8.233582, 317.6041, 54.49214
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.056808, 2.538451, 8.251056, 365.5956, 68.90268
-9.255713, 2.538451, 8.23015, 350.2181, 68.72063
-9.278709, 2.538451, 8.448945, 345.3631, 70.57765
-9.079804, 2.538451, 8.469851, 360.3238, 70.74966
-9.278709, 2.538451, 8.448945, 345.3631, 70.57765
-9.278709, 2.388451, 8.448945, 345.3631, 82.10292
-9.079804, 2.388451, 8.469851, 360.3238, 82.24414
-9.079804, 2.538451, 8.469851, 360.3238, 70.74966
-9.079804, 2.538451, 8.469851, 360.3238, 70.74966
-9.079804, 2.388451, 8.469851, 360.3238, 82.24414
-9.056808, 2.388451, 8.251056, 365.5956, 80.72757
-9.056808, 2.538451, 8.251056, 365.5956, 68.90268
-9.255713, 2.388451, 8.23015, 350.2181, 80.57811
-9.056808, 2.388451, 8.251056, 365.5956, 80.72757
-9.079804, 2.388451, 8.469851, 360.3238, 82.24414
-9.278709, 2.388451, 8.448945, 345.3631, 82.10292
-9.255713, 2.538451, 8.23015, 350.2181, 68.72063
-9.255713, 2.388451, 8.23015, 350.2181, 80.57811
-9.278709, 2.388451, 8.448945, 345.3631, 82.10292
-9.278709, 2.538451, 8.448945, 345.3631, 70.57765
-9.056808, 2.538451, 8.251056, 365.5956, 68.90268
-9.056808, 2.388451, 8.251056, 365.5956, 80.72757
-9.255713, 2.388451, 8.23015, 350.2181, 80.57811
-9.255713, 2.538451, 8.23015, 350.2181, 68.72063
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.073653, 2.688451, 8.234918, 364.5317, 56.91219
-9.273378, 2.688451, 8.245385, 348.6038, 57.01965
-9.261865, 2.688451, 8.465083, 346.4374, 59.20903
-9.06214, 2.688451, 8.454616, 361.9146, 59.1075
-9.261865, 2.688451, 8.465083, 346.4374, 59.20903
-9.261865, 2.538451, 8.465083, 346.4374, 70.71053
-9.06214, 2.538451, 8.454616, 361.9146, 70.6244
-9.06214, 2.688451, 8.454616, 361.9146, 59.1075
-9.06214, 2.688451, 8.454616, 361.9146, 59.1075
-9.06214, 2.538451, 8.454616, 361.9146, 70.6244
-9.073653, 2.538451, 8.234918, 364.5317, 68.76222
-9.073653, 2.688451, 8.234918, 364.5317, 56.91219
-9.273378, 2.538451, 8.245385, 348.6038, 68.85338
-9.073653, 2.538451, 8.234918, 364.5317, 68.76222
-9.06214, 2.538451, 8.454616, 361.9146, 70.6244
-9.261865, 2.538451, 8.465083, 346.4374, 70.71053
-9.273378, 2.688451, 8.245385, 348.6038, 57.01965
-9.273378, 2.538451, 8.245385, 348.6038, 68.85338
-9.261865, 2.538451, 8.465083, 346.4374, 70.71053
-9.261865, 2.688451, 8.465083, 346.4374, 59.20903
-9.073653, 2.688451, 8.234918, 364.5317, 56.91219
-9.073653, 2.538451, 8.234918, 364.5317, 68.76222
-9.273378, 2.538451, 8.245385, 348.6038, 68.85338
-9.273378, 2.688451, 8.245385, 348.6038, 57.01965
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.069694, 2.838451, 8.238272, 364.7894, 45.10182
-9.269664, 2.838451, 8.241762, 348.9486, 45.14311
-9.265824, 2.838451, 8.461729, 346.1793, 47.67012
-9.065854, 2.838451, 8.458239, 361.5731, 47.63113
-9.265824, 2.838451, 8.461729, 346.1793, 47.67012
-9.265824, 2.688451, 8.461729, 346.1793, 59.1765
-9.065854, 2.688451, 8.458239, 361.5731, 59.14265
-9.065854, 2.838451, 8.458239, 361.5731, 47.63113
-9.065854, 2.838451, 8.458239, 361.5731, 47.63113
-9.065854, 2.688451, 8.458239, 361.5731, 59.14265
-9.069694, 2.688451, 8.238272, 364.7894, 56.94664
-9.069694, 2.838451, 8.238272, 364.7894, 45.10182
-9.269664, 2.688451, 8.241762, 348.9486, 56.98248
-9.069694, 2.688451, 8.238272, 364.7894, 56.94664
-9.065854, 2.688451, 8.458239, 361.5731, 59.14265
-9.265824, 2.688451, 8.461729, 346.1793, 59.1765
-9.269664, 2.838451, 8.241762, 348.9486, 45.14311
-9.269664, 2.688451, 8.241762, 348.9486, 56.98248
-9.265824, 2.688451, 8.461729, 346.1793, 59.1765
-9.265824, 2.838451, 8.461729, 346.1793, 47.67012
-9.069694, 2.838451, 8.238272, 364.7894, 45.10182
-9.069694, 2.688451, 8.238272, 364.7894, 56.94664
-9.269664, 2.688451, 8.241762, 348.9486, 56.98248
-9.269664, 2.838451, 8.241762, 348.9486, 45.14311
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.055099, 2.988451, 8.253007, 365.6981, 33.45395
-9.253608, 2.988451, 8.228633, 350.4066, 33.12781
-9.280419, 2.988451, 8.446994, 345.258, 35.97714
-9.08191, 2.988451, 8.471368, 360.1392, 36.28535
-9.280419, 2.988451, 8.446994, 345.258, 35.97714
-9.280419, 2.838451, 8.446994, 345.258, 47.50529
-9.08191, 2.838451, 8.471368, 360.1392, 47.7776
-9.08191, 2.988451, 8.471368, 360.1392, 36.28535
-9.08191, 2.988451, 8.471368, 360.1392, 36.28535
-9.08191, 2.838451, 8.471368, 360.1392, 47.7776
-9.055099, 2.838451, 8.253007, 365.6981, 45.27583
-9.055099, 2.988451, 8.253007, 365.6981, 33.45395
-9.253608, 2.838451, 8.228633, 350.4066, 44.98766
-9.055099, 2.838451, 8.253007, 365.6981, 45.27583
-9.08191, 2.838451, 8.471368, 360.1392, 47.7776
-9.280419, 2.838451, 8.446994, 345.258, 47.50529
-9.253608, 2.988451, 8.228633, 350.4066, 33.12781
-9.253608, 2.838451, 8.228633, 350.4066, 44.98766
-9.280419, 2.838451, 8.446994, 345.258, 47.50529
-9.280419, 2.988451, 8.446994, 345.258, 35.97714
-9.055099, 2.988451, 8.253007, 365.6981, 33.45395
-9.055099, 2.838451, 8.253007, 365.6981, 45.27583
-9.253608, 2.838451, 8.228633, 350.4066, 44.98766
-9.253608, 2.988451, 8.228633, 350.4066, 33.12781
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.067759, 3.138451, 8.240001, 364.9138, 21.43806
-9.267759, 3.138451, 8.240001, 349.1242, 21.43806
-9.267759, 3.138451, 8.46, 346.0542, 24.63289
-9.067759, 3.138451, 8.46, 361.3996, 24.63289
-9.267759, 3.138451, 8.46, 346.0542, 24.63289
-9.267759, 2.988451, 8.46, 346.0542, 36.14185
-9.067759, 2.988451, 8.46, 361.3996, 36.14185
-9.067759, 3.138451, 8.46, 361.3996, 24.63289
-9.067759, 3.138451, 8.46, 361.3996, 24.63289
-9.067759, 2.988451, 8.46, 361.3996, 36.14185
-9.067759, 2.988451, 8.240001, 364.9138, 33.28017
-9.067759, 3.138451, 8.240001, 364.9138, 21.43806
-9.267759, 2.988451, 8.240001, 349.1242, 33.28017
-9.067759, 2.988451, 8.240001, 364.9138, 33.28017
-9.067759, 2.988451, 8.46, 361.3996, 36.14185
-9.267759, 2.988451, 8.46, 346.0542, 36.14185
-9.267759, 3.138451, 8.240001, 349.1242, 21.43806
-9.267759, 2.988451, 8.240001, 349.1242, 33.28017
-9.267759, 2.988451, 8.46, 346.0542, 36.14185
-9.267759, 3.138451, 8.46, 346.0542, 24.63289
-9.067759, 3.138451, 8.240001, 364.9138, 21.43806
-9.067759, 2.988451, 8.240001, 364.9138, 33.28017
-9.267759, 2.988451, 8.240001, 349.1242, 33.28017
-9.267759, 3.138451, 8.240001, 349.1242, 21.43806
box_1_Parle-G-GOLD(Clone) stack 64 Shelf_0 Rack_1_0_2
-10.85789, 0.1916559, 8.258617, 223.6276, 253.7888
-11.0564, 0.1916559, 8.234243, 207.8914, 254.1701
-11.08184, 0.1916559, 8.441383, 206.7878, 251.0059
-10.88333, 0.1916559, 8.465757, 222.1109, 250.6446
-11.08184, 0.1916559, 8.441383, 206.7878, 251.0059
-11.08184, 0.0191559, 8.441383, 206.7878, 264.2728
-10.88333, 0.0191559, 8.465757, 222.1109, 263.8701
-10.88333, 0.1916559, 8.465757, 222.1109, 250.6446
-10.88333, 0.1916559, 8.465757, 222.1109, 250.6446
-10.88333, 0.0191559, 8.465757, 222.1109, 263.8701
-10.85789, 0.0191559, 8.258617, 223.6276, 267.374
-10.85789, 0.1916559, 8.258617, 223.6276, 253.7888
-11.0564, 0.0191559, 8.234243, 207.8914, 267.7988
-10.85789, 0.0191559, 8.258617, 223.6276, 267.374
-10.88333, 0.0191559, 8.465757, 222.1109, 263.8701
-11.08184, 0.0191559, 8.441383, 206.7878, 264.2728
-11.0564, 0.1916559, 8.234243, 207.8914, 254.1701
-11.0564, 0.0191559, 8.234243, 207.8914, 267.7988
-11.08184, 0.0191559, 8.441383, 206.7878, 264.2728
-11.08184, 0.1916559, 8.441383, 206.7878, 251.0059
-10.85789, 0.1916559, 8.258617, 223.6276, 253.7888
-10.85789, 0.0191559, 8.258617, 223.6276, 267.374
-11.0564, 0.0191559, 8.234243, 207.8914, 267.7988
-11.0564, 0.1916559, 8.234243, 207.8914, 254.1701
box_1_Parle-G-GOLD(Clone) stack 64 Shelf_0 Rack_1_0_2
-10.86986, 0.3641559, 8.245652, 222.6552, 240.383
-11.06986, 0.3641559, 8.245652, 206.8775, 240.383
-11.06986, 0.3641559, 8.454349, 207.7621, 237.5686
-10.86986, 0.3641559, 8.454349, 223.1185, 237.5686
