box_1_Parle-G-GOLD(Clone) stack 42 Shelf_0 Rack_1_0_0
-10.28432, 1.653857, 8.450867, 256.5676, 138.5445
-10.28432, 1.653857, 8.450867, 256.5676, 138.5445
-10.28432, 1.503857, 8.450867, 256.5676, 150.0669
-10.30349, 1.503857, 8.231704, 255.5306, 150.5019
-10.30349, 1.653857, 8.231704, 255.5306, 138.6468
-10.50273, 1.503857, 8.249134, 239.7845, 150.4664
-10.30349, 1.503857, 8.231704, 255.5306, 150.5019
-10.28432, 1.503857, 8.450867, 256.5676, 150.0669
-10.48356, 1.503857, 8.468297, 241.2601, 150.0334
-10.50273, 1.653857, 8.249134, 239.7845, 138.6385
-10.50273, 1.503857, 8.249134, 239.7845, 150.4664
-10.48356, 1.503857, 8.468297, 241.2601, 150.0334
-10.48356, 1.653857, 8.468297, 241.2601, 138.5366
-10.30349, 1.653857, 8.231704, 255.5306, 138.6468
-10.30349, 1.503857, 8.231704, 255.5306, 150.5019
-10.50273, 1.503857, 8.249134, 239.7845, 150.4664
-10.50273, 1.653857, 8.249134, 239.7845, 138.6385
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30557, 1.803857, 8.23015, 255.3694, 126.7901
-10.50448, 1.803857, 8.251056, 239.647, 126.8127
-10.48148, 1.803857, 8.469851, 241.419, 127.0414
-10.28258, 1.803857, 8.448945, 256.7057, 127.0201
-10.48148, 1.803857, 8.469851, 241.419, 127.0414
-10.48148, 1.653857, 8.469851, 241.419, 138.5359
-10.28258, 1.653857, 8.448945, 256.7057, 138.5454
-10.28258, 1.803857, 8.448945, 256.7057, 127.0201
-10.28258, 1.803857, 8.448945, 256.7057, 127.0201
-10.28258, 1.653857, 8.448945, 256.7057, 138.5454
-10.30557, 1.653857, 8.23015, 255.3694, 138.6476
-10.30557, 1.803857, 8.23015, 255.3694, 126.7901
-10.50448, 1.653857, 8.251056, 239.647, 138.6375
-10.30557, 1.653857, 8.23015, 255.3694, 138.6476
-10.28258, 1.653857, 8.448945, 256.7057, 138.5454
-10.48148, 1.653857, 8.469851, 241.419, 138.5359
-10.50448, 1.803857, 8.251056, 239.647, 126.8127
-10.50448, 1.653857, 8.251056, 239.647, 138.6375
-10.48148, 1.653857, 8.469851, 241.419, 138.5359
-10.48148, 1.803857, 8.469851, 241.419, 127.0414
-10.30557, 1.803857, 8.23015, 255.3694, 126.7901
-10.30557, 1.653857, 8.23015, 255.3694, 138.6476
-10.50448, 1.653857, 8.251056, 239.647, 138.6375
-10.50448, 1.803857, 8.251056, 239.647, 126.8127
box_3_Hareli(Clone) stack 56 Shelf_1 Rack_1_0_1
-10.30349, 1.953857, 8.231704, 255.5306, 114.9368
-10.50273, 1.953857, 8.249134, 239.7845, 114.9827
-10.48356, 1.953857, 8.468297, 241.2601, 115.5431
-10.28432, 1.953857, 8.450867, 256.5676, 115.4997
-10.48356, 1.953857, 8.468297, 241.2601, 115.5431
-10.48356, 1.803857, 8.468297, 241.2601, 127.0399
-10.28432, 1.803857, 8.450867, 256.5676, 127.0221
-10.28432, 1.953857, 8.450867, 256.5676, 115.4997
-10.28432, 1.953857, 8.450867, 256.5676, 115.4997
-10.28432, 1.803857, 8.450867, 256.5676, 127.0221
-10.30349, 1.803857, 8.231704, 255.5306, 126.7918
-10.30349, 1.953857, 8.231704, 255.5306, 114.9368
-10.50273, 1.803857, 8.249134, 239.7845, 126.8106
-10.30349, 1.803857, 8.231704, 255.5306, 126.7918
-10.28432, 1.803857, 8.450867, 256.5676, 127.0221
-10.48356, 1.803857, 8.468297, 241.2601, 127.0399
-10.50273, 1.953857, 8.249134, 239.7845, 114.9827
-10.50273, 1.803857, 8.249134, 239.7845, 126.8106
-10.48356, 1.803857, 8.468297, 241.2601, 127.0399
-10.48356, 1.953857, 8.468297, 241.2601, 115.5431
-10.30349, 1.953857, 8.231704, 255.5306, 114.9368
-10.30349, 1.803857, 8.231704, 255.5306, 126.7918
-10.50273, 1.803857, 8.249134, 239.7845, 126.8106
-10.50273, 1.953857, 8.249134, 239.7845, 114.9827
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.910359, 1.380775, 8.221532, 286.664, 160.2634
-10.11009, 1.380775, 8.231998, 270.8152, 160.2286
-10.09717, 1.380775, 8.478469, 270.835, 159.4353
-9.897443, 1.380775, 8.468002, 286.1848, 159.4679
-10.09717, 1.380775, 8.478469, 270.835, 159.4353
-10.09717, 1.204525, 8.478469, 270.835, 172.9264
-9.897443, 1.204525, 8.468002, 286.1848, 172.9771
-9.897443, 1.380775, 8.468002, 286.1848, 159.4679
-9.897443, 1.380775, 8.468002, 286.1848, 159.4679
-9.897443, 1.204525, 8.468002, 286.1848, 172.9771
-9.910359, 1.204525, 8.221532, 286.664, 174.2117
-9.910359, 1.380775, 8.221532, 286.664, 160.2634
-10.11009, 1.204525, 8.231998, 270.8152, 174.1577
-9.910359, 1.204525, 8.221532, 286.664, 174.2117
-9.897443, 1.204525, 8.468002, 286.1848, 172.9771
-10.09717, 1.204525, 8.478469, 270.835, 172.9264
-10.11009, 1.380775, 8.231998, 270.8152, 160.2286
-10.11009, 1.204525, 8.231998, 270.8152, 174.1577
-10.09717, 1.204525, 8.478469, 270.835, 172.9264
-10.09717, 1.380775, 8.478469, 270.835, 159.4353
-9.910359, 1.380775, 8.221532, 286.664, 160.2634
-9.910359, 1.204525, 8.221532, 286.664, 174.2117
-10.11009, 1.204525, 8.231998, 270.8152, 174.1577
-10.11009, 1.380775, 8.231998, 270.8152, 160.2286
box_8_lizol(Clone) stack 57 Shelf_1 Rack_1_0_1
-9.897443, 1.557025, 8.231998, 287.6205, 146.2994
-10.09717, 1.557025, 8.221532, 271.8799, 146.315
-10.11009, 1.557025, 8.468002, 269.8861, 145.9587
-9.910359, 1.557025, 8.478469, 285.1344, 145.9441
-10.11009, 1.557025, 8.468002, 269.8861, 145.9587
-10.11009, 1.380775, 8.468002, 269.8861, 159.4679
-9.910359, 1.380775, 8.478469, 285.1344, 159.4353
-9.910359, 1.557025, 8.478469, 285.1344, 145.9441
-9.910359, 1.557025, 8.478469, 285.1344, 145.9441
-9.910359, 1.380775, 8.478469, 285.1344, 159.4353
-9.897443, 1.380775, 8.231998, 287.6205, 160.2286
-9.897443, 1.557025, 8.231998, 287.6205, 146.2994
-10.09717, 1.380775, 8.221532, 271.8799, 160.2634
-9.897443, 1.380775, 8.231998, 287.6205, 160.2286
-9.910359, 1.380775, 8.478469, 285.1344, 159.4353
-10.11009, 1.380775, 8.468002, 269.8861, 159.4679
-10.09717, 1.557025, 8.221532, 271.8799, 146.315
-10.09717, 1.380775, 8.221532, 271.8799, 160.2634
-10.11009, 1.380775, 8.468002, 269.8861, 159.4679
-10.11009, 1.557025, 8.468002, 269.8861, 145.9587
-9.897443, 1.557025, 8.231998, 287.6205, 146.2994
-9.897443, 1.380775, 8.231998, 287.6205, 160.2286
-10.09717, 1.380775, 8.221532, 271.8799, 160.2634
-10.09717, 1.557025, 8.221532, 271.8799, 146.315
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 1.376249, 8.247414, 317.6979, 160.5344
-9.714835, 1.376249, 8.243923, 301.9547, 160.5461
-9.718477, 1.376249, 8.452587, 300.0203, 159.8638
-9.518508, 1.376249, 8.456078, 315.3441, 159.8527
-9.718477, 1.376249, 8.452587, 300.0203, 159.8638
-9.718477, 1.203749, 8.452587, 300.0203, 173.1116
-9.518508, 1.203749, 8.456078, 315.3441, 173.0946
-9.518508, 1.376249, 8.456078, 315.3441, 159.8527
-9.518508, 1.376249, 8.456078, 315.3441, 159.8527
-9.518508, 1.203749, 8.456078, 315.3441, 173.0946
-9.514866, 1.203749, 8.247414, 317.6979, 174.1395
-9.514866, 1.376249, 8.247414, 317.6979, 160.5344
-9.714835, 1.203749, 8.243923, 301.9547, 174.1575
-9.514866, 1.203749, 8.247414, 317.6979, 174.1395
-9.518508, 1.203749, 8.456078, 315.3441, 173.0946
-9.718477, 1.203749, 8.452587, 300.0203, 173.1116
-9.714835, 1.376249, 8.243923, 301.9547, 160.5461
-9.714835, 1.203749, 8.243923, 301.9547, 174.1575
-9.718477, 1.203749, 8.452587, 300.0203, 173.1116
-9.718477, 1.376249, 8.452587, 300.0203, 159.8638
-9.514866, 1.376249, 8.247414, 317.6979, 160.5344
-9.514866, 1.203749, 8.247414, 317.6979, 174.1395
-9.714835, 1.203749, 8.243923, 301.9547, 174.1575
-9.714835, 1.376249, 8.243923, 301.9547, 160.5461
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.506312, 1.548749, 8.256677, 318.2773, 146.9147
-9.705216, 1.548749, 8.235771, 302.781, 146.9475
-9.727031, 1.548749, 8.443324, 299.4338, 146.6297
-9.528127, 1.548749, 8.46423, 314.528, 146.5986
-9.727031, 1.548749, 8.443324, 299.4338, 146.6297
-9.727031, 1.376249, 8.443324, 299.4338, 159.8933
-9.528127, 1.376249, 8.46423, 314.528, 159.8268
-9.528127, 1.548749, 8.46423, 314.528, 146.5986
-9.528127, 1.548749, 8.46423, 314.528, 146.5986
-9.528127, 1.376249, 8.46423, 314.528, 159.8268
-9.506312, 1.376249, 8.256677, 318.2773, 160.5033
-9.506312, 1.548749, 8.256677, 318.2773, 146.9147
-9.705216, 1.376249, 8.235771, 302.781, 160.5735
-9.506312, 1.376249, 8.256677, 318.2773, 160.5033
-9.528127, 1.376249, 8.46423, 314.528, 159.8268
-9.727031, 1.376249, 8.443324, 299.4338, 159.8933
-9.705216, 1.548749, 8.235771, 302.781, 146.9475
-9.705216, 1.376249, 8.235771, 302.781, 160.5735
-9.727031, 1.376249, 8.443324, 299.4338, 159.8933
-9.727031, 1.548749, 8.443324, 299.4338, 146.6297
-9.506312, 1.548749, 8.256677, 318.2773, 146.9147
-9.506312, 1.376249, 8.256677, 318.2773, 160.5033
-9.705216, 1.376249, 8.235771, 302.781, 160.5735
-9.705216, 1.548749, 8.235771, 302.781, 146.9475
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.528127, 1.721249, 8.235771, 316.7696, 133.3215
-9.727031, 1.721249, 8.256677, 300.8903, 133.3261
-9.705216, 1.721249, 8.46423, 300.9479, 133.3705
-9.506312, 1.721249, 8.443324, 316.4049, 133.3661
-9.705216, 1.721249, 8.46423, 300.9479, 133.3705
-9.705216, 1.548749, 8.46423, 300.9479, 146.5986
-9.506312, 1.548749, 8.443324, 316.4049, 146.6297
-9.506312, 1.721249, 8.443324, 316.4049, 133.3661
-9.506312, 1.721249, 8.443324, 316.4049, 133.3661
-9.506312, 1.548749, 8.443324, 316.4049, 146.6297
-9.528127, 1.548749, 8.235771, 316.7696, 146.9475
-9.528127, 1.721249, 8.235771, 316.7696, 133.3215
-9.727031, 1.548749, 8.256677, 300.8903, 146.9147
-9.528127, 1.548749, 8.235771, 316.7696, 146.9475
-9.506312, 1.548749, 8.443324, 316.4049, 146.6297
-9.705216, 1.548749, 8.46423, 300.9479, 146.5986
-9.727031, 1.721249, 8.256677, 300.8903, 133.3261
-9.727031, 1.548749, 8.256677, 300.8903, 146.9147
-9.705216, 1.548749, 8.46423, 300.9479, 146.5986
-9.705216, 1.721249, 8.46423, 300.9479, 133.3705
-9.528127, 1.721249, 8.235771, 316.7696, 133.3215
-9.528127, 1.548749, 8.235771, 316.7696, 146.9475
-9.727031, 1.548749, 8.256677, 300.8903, 146.9147
-9.727031, 1.721249, 8.256677, 300.8903, 133.3261
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.518508, 1.893749, 8.243923, 317.4462, 119.7119
-9.718477, 1.893749, 8.247414, 301.6391, 119.7189
-9.714835, 1.893749, 8.456078, 300.2731, 120.1269
-9.514866, 1.893749, 8.452587, 315.6575, 120.1202
-9.714835, 1.893749, 8.456078, 300.2731, 120.1269
-9.714835, 1.721249, 8.456078, 300.2731, 133.3688
-9.514866, 1.721249, 8.452587, 315.6575, 133.3681
-9.514866, 1.893749, 8.452587, 315.6575, 120.1202
-9.514866, 1.893749, 8.452587, 315.6575, 120.1202
-9.514866, 1.721249, 8.452587, 315.6575, 133.3681
-9.518508, 1.721249, 8.243923, 317.4462, 133.3233
-9.518508, 1.893749, 8.243923, 317.4462, 119.7119
-9.718477, 1.721249, 8.247414, 301.6391, 133.3241
-9.518508, 1.721249, 8.243923, 317.4462, 133.3233
-9.514866, 1.721249, 8.452587, 315.6575, 133.3681
-9.714835, 1.721249, 8.456078, 300.2731, 133.3688
-9.718477, 1.893749, 8.247414, 301.6391, 119.7189
-9.718477, 1.721249, 8.247414, 301.6391, 133.3241
-9.714835, 1.721249, 8.456078, 300.2731, 133.3688
-9.714835, 1.893749, 8.456078, 300.2731, 120.1269
-9.518508, 1.893749, 8.243923, 317.4462, 119.7119
-9.518508, 1.721249, 8.243923, 317.4462, 133.3233
-9.718477, 1.721249, 8.247414, 301.6391, 133.3241
-9.718477, 1.893749, 8.247414, 301.6391, 119.7189
box_1_Parle-G-GOLD(Clone) stack 58 Shelf_1 Rack_1_0_1
-9.514866, 2.066249, 8.247414, 317.6979, 106.1138
-9.714835, 2.066249, 8.243923, 301.9547, 106.1005
-9.718477, 2.06625, 8.452587, 300.0203, 106.8723
-9.518508, 2.06625, 8.456078, 315.3441, 106.8849
-9.718477, 2.06625, 8.452587, 300.0203, 106.8723
-9.718477, 1.893749, 8.452587, 300.0203, 120.1202
-9.518508, 1.893749, 8.456078, 315.3441, 120.1269
-9.518508, 2.06625, 8.456078, 315.3441, 106.8849
-9.518508, 2.06625, 8.456078, 315.3441, 106.8849
-9.518508, 1.893749, 8.456078, 315.3441, 120.1269
-9.514866, 1.893749, 8.247414, 317.6979, 119.7189
-9.514866, 2.066249, 8.247414, 317.6979, 106.1138
-9.714835, 1.893749, 8.243923, 301.9547, 119.7119
-9.514866, 1.893749, 8.247414, 317.6979, 119.7189
-9.518508, 1.893749, 8.456078, 315.3441, 120.1269
-9.718477, 1.893749, 8.452587, 300.0203, 120.1202
-9.714835, 2.066249, 8.243923, 301.9547, 106.1005
-9.714835, 1.893749, 8.243923, 301.9547, 119.7119
-9.718477, 1.893749, 8.452587, 300.0203, 120.1202
-9.718477, 2.06625, 8.452587, 300.0203, 106.8723
-9.514866, 2.066249, 8.247414, 317.6979, 106.1138
-9.514866, 1.893749, 8.247414, 317.6979, 119.7189
-9.714835, 1.893749, 8.243923, 301.9547, 119.7119
-9.714835, 2.066249, 8.243923, 301.9547, 106.1005
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25452, 2.576536, 8.226583, 259.4144, 65.67737
-10.4544, 2.576536, 8.233563, 243.6034, 65.7411
-10.44602, 2.576536, 8.473417, 244.1346, 67.86176
-10.24614, 2.576536, 8.466437, 259.4615, 67.80188
-10.44602, 2.576536, 8.473417, 244.1346, 67.86176
-10.44602, 2.389036, 8.473417, 244.1346, 82.22331
-10.24614, 2.389036, 8.466437, 259.4615, 82.17624
-10.24614, 2.576536, 8.466437, 259.4615, 67.80188
-10.24614, 2.576536, 8.466437, 259.4615, 67.80188
-10.24614, 2.389036, 8.466437, 259.4615, 82.17624
-10.25452, 2.389036, 8.226583, 259.4144, 80.5062
-10.25452, 2.576536, 8.226583, 259.4144, 65.67737
-10.4544, 2.389036, 8.233563, 243.6034, 80.55629
-10.25452, 2.389036, 8.226583, 259.4144, 80.5062
-10.24614, 2.389036, 8.466437, 259.4615, 82.17624
-10.44602, 2.389036, 8.473417, 244.1346, 82.22331
-10.4544, 2.576536, 8.233563, 243.6034, 65.7411
-10.4544, 2.389036, 8.233563, 243.6034, 80.55629
-10.44602, 2.389036, 8.473417, 244.1346, 82.22331
-10.44602, 2.576536, 8.473417, 244.1346, 67.86176
-10.25452, 2.576536, 8.226583, 259.4144, 65.67737
-10.25452, 2.389036, 8.226583, 259.4144, 80.5062
-10.4544, 2.389036, 8.233563, 243.6034, 80.55629
-10.4544, 2.576536, 8.233563, 243.6034, 65.7411
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.26111, 2.764036, 8.221742, 258.9053, 50.79483
-10.46035, 2.764036, 8.239173, 243.1308, 50.98798
-10.43943, 2.764036, 8.478259, 244.6365, 53.55057
-10.24019, 2.764036, 8.460828, 259.932, 53.36903
-10.43943, 2.764036, 8.478259, 244.6365, 53.55057
-10.43943, 2.576536, 8.478259, 244.6365, 67.90323
-10.24019, 2.576536, 8.460828, 259.932, 67.75368
-10.24019, 2.764036, 8.460828, 259.932, 53.36903
-10.24019, 2.764036, 8.460828, 259.932, 53.36903
-10.24019, 2.576536, 8.460828, 259.932, 67.75368
-10.26111, 2.576536, 8.221742, 258.9053, 65.63312
-10.26111, 2.764036, 8.221742, 258.9053, 50.79483
-10.46035, 2.576536, 8.239173, 243.1308, 65.79222
-10.26111, 2.576536, 8.221742, 258.9053, 65.63312
-10.24019, 2.576536, 8.460828, 259.932, 67.75368
-10.43943, 2.576536, 8.478259, 244.6365, 67.90323
-10.46035, 2.764036, 8.239173, 243.1308, 50.98798
-10.46035, 2.576536, 8.239173, 243.1308, 65.79222
-10.43943, 2.576536, 8.478259, 244.6365, 67.90323
-10.43943, 2.764036, 8.478259, 244.6365, 53.55057
-10.26111, 2.764036, 8.221742, 258.9053, 50.79483
-10.26111, 2.576536, 8.221742, 258.9053, 65.63312
-10.46035, 2.576536, 8.239173, 243.1308, 65.79222
-10.46035, 2.764036, 8.239173, 243.1308, 50.98798
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 2.951536, 8.228273, 259.5792, 36.04181
-10.45235, 2.951536, 8.231764, 243.7661, 36.08733
-10.44816, 2.951536, 8.471727, 243.9716, 39.11798
-10.24819, 2.951536, 8.468237, 259.3001, 39.07524
-10.44816, 2.951536, 8.471727, 243.9716, 39.11798
-10.44816, 2.764036, 8.471727, 243.9716, 53.48262
-10.24819, 2.764036, 8.468237, 259.3001, 53.44627
-10.24819, 2.951536, 8.468237, 259.3001, 39.07524
-10.24819, 2.951536, 8.468237, 259.3001, 39.07524
-10.24819, 2.764036, 8.468237, 259.3001, 53.44627
-10.25238, 2.764036, 8.228273, 259.5792, 50.86731
-10.25238, 2.951536, 8.228273, 259.5792, 36.04181
-10.45235, 2.764036, 8.231764, 243.7661, 50.90599
-10.25238, 2.764036, 8.228273, 259.5792, 50.86731
-10.24819, 2.764036, 8.468237, 259.3001, 53.44627
-10.44816, 2.764036, 8.471727, 243.9716, 53.48262
-10.45235, 2.951536, 8.231764, 243.7661, 36.08733
-10.45235, 2.764036, 8.231764, 243.7661, 50.90599
-10.44816, 2.764036, 8.471727, 243.9716, 53.48262
-10.44816, 2.951536, 8.471727, 243.9716, 39.11798
-10.25238, 2.951536, 8.228273, 259.5792, 36.04181
-10.25238, 2.764036, 8.228273, 259.5792, 50.86731
-10.45235, 2.764036, 8.231764, 243.7661, 50.90599
-10.45235, 2.951536, 8.231764, 243.7661, 36.08733
box_6_melody(Clone) stack 60 Shelf_2 Rack_1_0_1
-10.25238, 3.139036, 8.228273, 259.5792, 21.21629
-10.45235, 3.139036, 8.231764, 243.7661, 21.26862
-10.44816, 3.139036, 8.471727, 243.9716, 24.75333
-10.24819, 3.139036, 8.468237, 259.3001, 24.70418
-10.44816, 3.139036, 8.471727, 243.9716, 24.75333
-10.44816, 2.951536, 8.471727, 243.9716, 39.11798
-10.24819, 2.951536, 8.468237, 259.3001, 39.07524
-10.24819, 3.139036, 8.468237, 259.3001, 24.70418
-10.24819, 3.139036, 8.468237, 259.3001, 24.70418
-10.24819, 2.951536, 8.468237, 259.3001, 39.07524
-10.25238, 2.951536, 8.228273, 259.5792, 36.04181
-10.25238, 3.139036, 8.228273, 259.5792, 21.21629
-10.45235, 2.951536, 8.231764, 243.7661, 36.08733
-10.25238, 2.951536, 8.228273, 259.5792, 36.04181
-10.24819, 2.951536, 8.468237, 259.3001, 39.07524
-10.44816, 2.951536, 8.471727, 243.9716, 39.11798
-10.45235, 3.139036, 8.231764, 243.7661, 21.26862
-10.45235, 2.951536, 8.231764, 243.7661, 36.08733
-10.44816, 2.951536, 8.471727, 243.9716, 39.11798
-10.44816, 3.139036, 8.471727, 243.9716, 24.75333
-10.25238, 3.139036, 8.228273, 259.5792, 21.21629
-10.25238, 2.951536, 8.228273, 259.5792, 36.04181
-10.45235, 2.951536, 8.231764, 243.7661, 36.08733
-10.45235, 3.139036, 8.231764, 243.7661, 21.26862
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.455878, 2.553905, 8.240984, 322.42, 67.59517
-9.655117, 2.553905, 8.223553, 306.8459, 67.44023
-9.675717, 2.553905, 8.459017, 303.2522, 69.47476
-9.476479, 2.553905, 8.476448, 318.3662, 69.62051
-9.675717, 2.553905, 8.459017, 303.2522, 69.47476
-9.675717, 2.388905, 8.459017, 303.2522, 82.1362
-9.476479, 2.388905, 8.476448, 318.3662, 82.25378
-9.476479, 2.553905, 8.476448, 318.3662, 69.62051
-9.476479, 2.553905, 8.476448, 318.3662, 69.62051
-9.476479, 2.388905, 8.476448, 318.3662, 82.25378
-9.455878, 2.388905, 8.240984, 322.42, 80.6198
-9.455878, 2.553905, 8.240984, 322.42, 67.59517
-9.655117, 2.388905, 8.223553, 306.8459, 80.49483
-9.455878, 2.388905, 8.240984, 322.42, 80.6198
-9.476479, 2.388905, 8.476448, 318.3662, 82.25378
-9.675717, 2.388905, 8.459017, 303.2522, 82.1362
-9.655117, 2.553905, 8.223553, 306.8459, 67.44023
-9.655117, 2.388905, 8.223553, 306.8459, 80.49483
-9.675717, 2.388905, 8.459017, 303.2522, 82.1362
-9.675717, 2.553905, 8.459017, 303.2522, 69.47476
-9.455878, 2.553905, 8.240984, 322.42, 67.59517
-9.455878, 2.388905, 8.240984, 322.42, 80.6198
-9.655117, 2.388905, 8.223553, 306.8459, 80.49483
-9.655117, 2.553905, 8.223553, 306.8459, 67.44023
box4_Fairever(Clone) stack 62 Shelf_2 Rack_1_0_1
-9.467875, 2.718905, 8.230091, 321.5899, 54.45512
-9.667845, 2.718905, 8.233582, 305.752, 54.49214
-9.66372, 2.718905, 8.46991, 304.0835, 56.9221
-9.463751, 2.718905, 8.466419, 319.4424, 56.88727
-9.66372, 2.718905, 8.46991, 304.0835, 56.9221
-9.66372, 2.553905, 8.46991, 304.0835, 69.5659
-9.463751, 2.553905, 8.466419, 319.4424, 69.53673
-9.463751, 2.718905, 8.466419, 319.4424, 56.88727
-9.463751, 2.718905, 8.466419, 319.4424, 56.88727
-9.463751, 2.553905, 8.466419, 319.4424, 69.53673
-9.467875, 2.553905, 8.230091, 321.5899, 67.49844
-9.467875, 2.718905, 8.230091, 321.5899, 54.45512
-9.667845, 2.553905, 8.233582, 305.752, 67.52946
-9.467875, 2.553905, 8.230091, 321.5899, 67.49844
-9.463751, 2.553905, 8.466419, 319.4424, 69.53673
-9.66372, 2.553905, 8.46991, 304.0835, 69.5659
-9.667845, 2.718905, 8.233582, 305.752, 54.49214
-9.667845, 2.553905, 8.233582, 305.752, 67.52946
-9.66372, 2.553905, 8.46991, 304.0835, 69.5659
-9.66372, 2.718905, 8.46991, 304.0835, 56.9221
-9.467875, 2.718905, 8.230091, 321.5899, 54.45512
-9.467875, 2.553905, 8.230091, 321.5899, 67.49844
-9.667845, 2.553905, 8.233582, 305.752, 67.52946
-9.667845, 2.718905, 8.233582, 305.752, 54.49214
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.056808, 2.538451, 8.251056, 353.7707, 68.90268
-9.255713, 2.538451, 8.23015, 338.3606, 68.72063
-9.278709, 2.538451, 8.448945, 333.8378, 70.57765
-9.079804, 2.538451, 8.469851, 348.8293, 70.74966
-9.278709, 2.538451, 8.448945, 333.8378, 70.57765
-9.278709, 2.388451, 8.448945, 333.8378, 82.10292
-9.079804, 2.388451, 8.469851, 348.8293, 82.24414
-9.079804, 2.538451, 8.469851, 348.8293, 70.74966
-9.079804, 2.538451, 8.469851, 348.8293, 70.74966
-9.079804, 2.388451, 8.469851, 348.8293, 82.24414
-9.056808, 2.388451, 8.251056, 353.7707, 80.72757
-9.056808, 2.538451, 8.251056, 353.7707, 68.90268
-9.255713, 2.388451, 8.23015, 338.3606, 80.57811
-9.056808, 2.388451, 8.251056, 353.7707, 80.72757
-9.079804, 2.388451, 8.469851, 348.8293, 82.24414
-9.278709, 2.388451, 8.448945, 333.8378, 82.10292
-9.255713, 2.538451, 8.23015, 338.3606, 68.72063
-9.255713, 2.388451, 8.23015, 338.3606, 80.57811
-9.278709, 2.388451, 8.448945, 333.8378, 82.10292
-9.278709, 2.538451, 8.448945, 333.8378, 70.57765
-9.056808, 2.538451, 8.251056, 353.7707, 68.90268
-9.056808, 2.388451, 8.251056, 353.7707, 80.72757
-9.255713, 2.388451, 8.23015, 338.3606, 80.57811
-9.255713, 2.538451, 8.23015, 338.3606, 68.72063
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.073653, 2.688451, 8.234918, 352.6816, 56.91219
-9.273378, 2.688451, 8.245385, 336.77, 57.01965
-9.261865, 2.688451, 8.465083, 334.9359, 59.20903
-9.06214, 2.688451, 8.454616, 350.3977, 59.1075
-9.261865, 2.688451, 8.465083, 334.9359, 59.20903
-9.261865, 2.538451, 8.465083, 334.9359, 70.71053
-9.06214, 2.538451, 8.454616, 350.3977, 70.6244
-9.06214, 2.688451, 8.454616, 350.3977, 59.1075
-9.06214, 2.688451, 8.454616, 350.3977, 59.1075
-9.06214, 2.538451, 8.454616, 350.3977, 70.6244
-9.073653, 2.538451, 8.234918, 352.6816, 68.76222
-9.073653, 2.688451, 8.234918, 352.6816, 56.91219
-9.273378, 2.538451, 8.245385, 336.77, 68.85338
-9.073653, 2.538451, 8.234918, 352.6816, 68.76222
-9.06214, 2.538451, 8.454616, 350.3977, 70.6244
-9.261865, 2.538451, 8.465083, 334.9359, 70.71053
-9.273378, 2.688451, 8.245385, 336.77, 57.01965
-9.273378, 2.538451, 8.245385, 336.77, 68.85338
-9.261865, 2.538451, 8.465083, 334.9359, 70.71053
-9.261865, 2.688451, 8.465083, 334.9359, 59.20903
-9.073653, 2.688451, 8.234918, 352.6816, 56.91219
-9.073653, 2.538451, 8.234918, 352.6816, 68.76222
-9.273378, 2.538451, 8.245385, 336.77, 68.85338
-9.273378, 2.688451, 8.245385, 336.77, 57.01965
box_3_Hareli(Clone) stack 63 Shelf_2 Rack_1_0_1
-9.069694, 2.838451, 8.238272, 352.9446, 45.10182
-9.269664, 2.838451, 8.241762, 337.1093, 45.14311
-9.265824, 2.838451, 8.461729, 334.6729, 47.67012
-9.065854, 2.838451, 8.458239, 350.0616, 47.63113
-9.265824, 2.838451, 8.461729, 334.6729, 47.67012
-9.265824, 2.688451, 8.461729, 334.6729, 59.1765
-9.065854, 2.688451, 8.458239, 350.0616, 59.14265
-9.065854, 2.838451, 8.458239, 350.0616, 47.63113
-9.065854, 2.838451, 8.458239, 350.0616, 47.63113
-9.065854, 2.688451, 8.458239, 350.0616, 59.14265
-9.069694, 2.688451, 8.238272, 352.9446, 56.94664
-9.069694, 2.838451, 8.238272, 352.9446, 45.10182
-9.269664, 2.688451, 8.241762, 337.1093, 56.98248
-9.069694, 2.688451, 8.238272, 352.9446, 56.94664
-9.065854, 2.688451, 8.458239, 350.0616, 59.14265
-9.265824, 2.688451, 8.461729, 334.6729, 59.1765
-9.269664, 2.838451, 8.241762, 337.1093, 45.14311
-9.269664, 2.688451, 8.241762, 337.1093, 56.98248
-9.265824, 2.688451, 8.461729, 334.6729, 59.1765
-9.265824, 2.838451, 8.461729, 334.6729, 47.67012
